count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall time,participant,session,date,expName,psychopyVersion,frameRate,
1,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,317.5364427359891,None,space,1.1346001420170069,317.5364427359891,None,317.5364427359891,None,318.7029663529829,None,space,1.066969342995435,318.7029663529829,None,319.8688341859961,None,319.8688341859961,None,319.8688341859961,None,320.91957346798154,None,space,4.761440480011515,320.91957346798154,None,325.9699769059953,None,325.9699769059953,None,325.9699769059953,None,325.9699769059953,None,325.9699769059953,None,325.9699769059953,None,325.9699769059953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_1.aiff,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,356.13817921097507,None,356.13817921097507,None,356.13817921097507,None,,,,,,,,,,,,,,,,,,,,,355.5381650609779,None,space,0.5218093470029999,355.5381650609779,None,357.1386462309747,None,space,1.077096477005398,357.1386462309747,None,358.3380986791919,None,358.3384055859933,None,9,0.42266627500066534,366.25555495597655,None,366.25555495597655,None,366.25555495597655,None,366.25555495597655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_2.aiff,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.77183036918285,None,366.77206559097976,None,1,0.7008833319996484,373.03972103097476,None,373.03972103097476,None,373.03972103097476,None,373.03972103097476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_3.aiff,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.8400958242011,None,373.83921535598347,None,1,0.6424008070025593,381.7397768079827,None,381.7397768079827,None,381.7397768079827,None,381.7397768079827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_4.aiff,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.4896314911777,None,382.49003801398794,None,9,0.5185372669948265,390.4069957479951,None,390.4069957479951,None,390.4069957479951,None,390.4069957479951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_5.aiff,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.02369766419287,None,391.02370259797317,None,1,0.32541734498227015,396.940845006,None,396.940845006,None,396.940845006,None,396.940845006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_6.aiff,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.3741544061806,None,397.37411823598086,None,1,0.3995931549870875,405.2913271779835,None,405.2913271779835,None,405.2913271779835,None,405.2913271779835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_7.aiff,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.774661109189,None,405.77489929797594,None,9,0.5739292399957776,410.74228243299876,None,410.74228243299876,None,410.74228243299876,None,410.74228243299876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_8.aiff,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.40886417420114,None,411.40865977297653,None,9,0.6383691520022694,414.9257804459776,None,414.9257804459776,None,414.9257804459776,None,414.9257804459776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_9.aiff,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.65922534918644,None,415.6588396759762,None,1,0.8988472399942111,419.55904140599887,None,419.55904140599887,None,419.55904140599887,None,419.55904140599887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_10.aiff,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.54256150919826,None,420.5421047929849,None,1,2.004803695017472,425.29354404099286,None,425.29354404099286,None,425.29354404099286,None,425.29354404099286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_11.aiff,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.3928438191826,None,427.39278626599116,None,1,0.49312988499877974,434.6767085879983,None,434.6767085879983,None,434.6767085879983,None,434.6767085879983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_12.aiff,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2601863412012,None,435.2607271859888,None,1,1.2451594000158366,442.9441352659778,None,442.9441352659778,None,442.9441352659778,None,442.9441352659778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_13.aiff,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.29399854418006,None,444.2951344579924,None,1,0.5717560880002566,451.5610287859745,None,451.5610287859745,None,451.5610287859745,None,451.5610287859745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_14.aiff,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.22885261617483,None,452.2279331359896,None,1,0.569265185011318,457.84494832798373,None,457.84494832798373,None,457.84494832798373,None,457.84494832798373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_15.aiff,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.5121932541835,None,458.51257564799744,None,1,0.606849420000799,466.29589228797704,None,466.29589228797704,None,466.29589228797704,None,466.29589228797704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_16.aiff,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.9958875761833,None,466.99616450598114,None,1,1.2798225750157144,474.913346130983,None,474.913346130983,None,474.913346130983,None,474.913346130983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_17.aiff,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.27955135419614,None,476.28043286598404,None,1,1.6857372730155475,479.4130714079947,None,479.4130714079947,None,479.4130714079947,None,479.4130714079947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_18.aiff,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.1964330091898,None,481.19725383099285,None,9,3.1539648630132433,487.9137552709726,None,487.9137552709726,None,487.9137552709726,None,487.9137552709726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_19.aiff,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.16383994619827,None,491.16445274598664,None,1,0.43032415499328636,496.1318255059887,None,496.1318255059887,None,496.1318255059887,None,496.1318255059887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_20.aiff,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.64781186420004,None,496.6485401209793,None,1,1.0171062999870628,504.549126450991,None,504.549126450991,None,504.549126450991,None,504.549126450991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_21.aiff,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.64812396619817,None,505.6488040209806,None,1,2.268296280002687,507.63122518299497,None,507.63122518299497,None,507.63122518299497,None,507.63122518299497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_22.aiff,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.99847369919297,None,509.99855059798574,None,1,0.7749160700186621,513.1322887159768,None,513.1322887159768,None,513.1322887159768,None,513.1322887159768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_23.aiff,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.9998256841966,None,514.0002193059772,None,1,0.3870795149996411,520.5161682409816,None,520.5161682409816,None,520.5161682409816,None,520.5161682409816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_24.aiff,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0000958961784,None,520.9992894329771,None,1,1.0779636949882843,526.7331625529914,None,526.7331625529914,None,526.7331625529914,None,526.7331625529914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_25.aiff,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.9004422141763,None,527.8998375479714,None,9,1.2304631400038488,535.8003546029795,None,535.8003546029795,None,535.8003546029795,None,535.8003546029795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_26.aiff,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1177693841921,None,537.1170700459916,None,1,0.5656568580016028,543.8187031559937,None,543.8187031559937,None,543.8187031559937,None,543.8187031559937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_27.aiff,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.4678877841973,None,544.467103130999,None,1,0.5251304649864323,548.85156477298,None,548.85156477298,None,548.85156477298,None,548.85156477298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_28.aiff,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.4844764361799,None,549.4854549809825,None,1,0.4713231970090419,555.2351056059997,None,555.2351056059997,None,555.2351056059997,None,555.2351056059997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_29.aiff,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.8026987511723,None,555.8017014929792,None,1,0.6718214940046892,561.5187927409715,None,561.5187927409715,None,561.5187927409715,None,561.5187927409715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_30.aiff,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.2856300341839,None,562.2852082179743,None,1,1.6995148669811897,564.9697312309872,None,564.9697312309872,None,564.9697312309872,None,564.9697312309872,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_31.aiff,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.7526232892008,None,566.752549790981,None,9,0.3062637929979246,571.8861689429905,None,571.8861689429905,None,571.8861689429905,None,571.8861689429905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_32.aiff,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3034737661831,None,572.3031244479935,None,1,0.3928475730062928,578.6034104029823,None,578.6034104029823,None,578.6034104029823,None,578.6034104029823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_33.aiff,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0864965091926,None,579.0861959729809,None,1,1.6426964880083688,583.5037035629794,None,583.5037035629794,None,583.5037035629794,None,583.5037035629794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_34.aiff,,0,1,1,1,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.2378746261995,None,585.2376946859877,None,1,0.9356363900005817,593.1223757279804,None,593.1223757279804,None,593.1223757279804,None,593.1223757279804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_35.aiff,,0,1,1,1,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.17102787919,None,594.1717155009974,None,9,0.6570160969858989,601.6722360509739,None,601.6722360509739,None,601.6722360509739,None,601.6722360509739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_36.aiff,,0,1,1,1,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.4225697711984,None,602.4214855279715,None,1,0.9557575870130677,610.3222707409877,None,610.3222707409877,None,610.3222707409877,None,610.3222707409877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,parcelated_audio/22/22_37.aiff,,0,1,1,1,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.3726602811832,None,611.3724584259908,None,9,0.050635186984436586,618.5398103209736,None,618.5398103209736,None,618.5398103209736,None,618.5398103209736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6231657029712,None,618.6231657029712,None,space,1.4789081999915652,618.6231657029712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,620.123190207989,None,space,0.7668943249736913,620.123190207989,None,620.123190207989,None,620.9062189929828,None,space,0.6267481200047769,620.9062189929828,None,621.6233055529883,None,621.6233055529883,None,621.6233055529883,None,623.623958200973,None,space,0.9377815930056386,623.623958200973,None,624.9397436029976,None,624.9397436029976,None,624.9397436029976,None,624.9397436029976,None,624.9397436029976,None,624.9397436029976,None,624.9397436029976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,parcelated_audio/14/14_1.aiff,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,653.4251403959934,None,653.4251403959934,None,653.4251403959934,None,,,,,,,,,,,,,,,,,,,,,652.491883005976,None,space,0.8574030749732628,652.491883005976,None,654.2749967529962,None,space,1.3552201569837052,654.2749967529962,None,655.758566634194,None,655.7593555479834,None,9,1.7906195819959976,662.6097471659887,None,662.6097471659887,None,662.6097471659887,None,662.6097471659887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,parcelated_audio/14/14_2.aiff,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.4935803511937,None,664.4925319859758,None,1,3.0258916699967813,671.0263873109943,None,671.0263873109943,None,671.0263873109943,None,671.0263873109943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,parcelated_audio/14/14_3.aiff,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.1432841491944,None,674.1437536759768,None,1,4.6887557479785755,677.8274338459887,None,677.8274338459887,None,677.8274338459887,None,677.8274338459887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,parcelated_audio/14/14_4.aiff,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.6103883192002,None,682.6108354029711,None,9,4.508976664976217,690.5283674359962,None,690.5283674359962,None,690.5283674359962,None,690.5283674359962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,parcelated_audio/14/14_5.aiff,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.128311004187,None,695.1288963209954,None,1,1.4517929649737198,699.9783139059728,None,699.9783139059728,None,699.9783139059728,None,699.9783139059728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,parcelated_audio/14/14_6.aiff,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.52850088118,None,701.5286378859892,None,1,2.800925589981489,707.3787826729822,None,707.3787826729822,None,707.3787826729822,None,707.3787826729822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
2,parcelated_audio/14/14_7.aiff,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.2794154211763,None,710.2798317409761,None,1,2.437179502012441,718.1966532059887,None,718.1966532059887,None,718.1966532059887,None,718.1966532059887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p2,001,2019_Sep_18_1531,body_behavioural,3.2.1,59.78447266931412,
