count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall time,text_46.started,text_46.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,parcelated_audio/24/24_14.aiff,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6914346207137,None,172.69245430000592,None,1,0.6743021949951071,180.07529887001147,None,180.07529887001147,None,180.07529887001147,None,180.07529887001147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_15.aiff,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.84277951072144,None,180.84200775701902,None,1,0.32810721299028955,187.37609304700163,None,187.37609304700163,None,187.37609304700163,None,187.37609304700163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_16.aiff,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.7932296707091,None,187.79252638999606,None,1,0.41610319502069615,194.94581182999536,None,194.94581182999536,None,194.94581182999536,None,194.94581182999536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_17.aiff,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.45995302071387,None,195.4597802819917,None,1,0.8774081850133371,201.42694647499593,None,201.42694647499593,None,201.42694647499593,None,201.42694647499593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_18.aiff,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.39404190271452,None,202.3937298899982,None,1,1.204283758008387,210.8279759500001,None,210.8279759500001,None,210.8279759500001,None,210.8279759500001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_19.aiff,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.1280101957178,None,212.1283553050016,None,1,0.2483450180152431,221.74545010199654,None,221.74545010199654,None,221.74545010199654,None,221.74545010199654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_20.aiff,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.07830905571754,None,222.07872626499739,None,1,0.39272846301901154,226.545302197017,None,226.545302197017,None,226.545302197017,None,226.545302197017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_21.aiff,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0289689326979,None,227.0283087400021,None,1,0.2251471049967222,235.04590029199608,None,235.04590029199608,None,235.04590029199608,None,235.04590029199608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_22.aiff,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.37883819570706,None,235.3798360520159,None,1,0.23332841499359347,245.7799606170156,None,245.7799606170156,None,245.7799606170156,None,245.7799606170156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_23.aiff,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.09683458571962,None,246.0967277100135,None,1,0.2242188979871571,256.32978243901744,None,256.32978243901744,None,256.32978243901744,None,256.32978243901744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_24.aiff,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.66432242471785,None,256.6634066250117,None,1,0.22883097699377686,263.23088049000944,None,263.23088049000944,None,263.23088049000944,None,263.23088049000944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_25.aiff,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.56545083269305,None,263.56424696501927,None,1,0.3120985349814873,272.28172599500977,None,272.28172599500977,None,272.28172599500977,None,272.28172599500977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_26.aiff,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.68224330570376,None,272.68281559000025,None,1,0.4293089299753774,279.24938933501835,None,279.24938933501835,None,279.24938933501835,None,279.24938933501835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_27.aiff,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.76648879069546,None,279.76559051999357,None,1,0.23064610999426804,285.816165080003,None,285.816165080003,None,285.816165080003,None,285.816165080003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_28.aiff,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.13298409270067,None,286.1339743999997,None,1,0.23774415798834525,290.63283133201185,None,290.63283133201185,None,290.63283133201185,None,290.63283133201185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_29.aiff,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.96726344270576,None,290.96633647201816,None,9,0.7997392300167121,297.25124748199596,None,297.25124748199596,None,297.25124748199596,None,297.25124748199596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_30.aiff,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.15137101070434,None,298.1503985199961,None,1,0.3844166549970396,304.38395177200437,None,304.38395177200437,None,304.38395177200437,None,304.38395177200437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_31.aiff,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.868268135711,None,304.86803176501417,None,1,0.21770881197880954,311.5185742250178,None,311.5185742250178,None,311.5185742250178,None,311.5185742250178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,parcelated_audio/24/24_32.aiff,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.8513921226928,None,311.85107408699696,None,9,0.4147890919994097,322.2684801699943,None,322.2684801699943,None,322.2684801699943,None,322.2684801699943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.7021914270008,None,322.7021914270008,None,space,1.9855062919959892,322.7021914270008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,324.71882962199743,None,space,0.5200932979932986,324.71882962199743,None,324.71882962199743,None,325.2697656270175,None,space,0.46199499801150523,325.2697656270175,None,325.81884561499464,None,325.81884561499464,None,325.81884561499464,None,326.25292704001185,None,space,0.49079991498729214,326.25292704001185,None,327.05295943201054,None,327.05295943201054,None,327.05295943201054,None,327.05295943201054,None,327.05295943201054,None,327.05295943201054,None,327.05295943201054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
