count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,key_resp_16.keys,key_resp_16.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,participant,session,date,expName,psychopyVersion,frameRate,
3,parcelated_audio/42/42_3.aiff,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,3.050973097999986,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_4.aiff,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,9,0.2866676539999844,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_5.aiff,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,0.5531649489998927,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_6.aiff,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,0.41975755999987996,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_7.aiff,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,2.169507321000083,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_8.aiff,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,0.36989818200004265,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_9.aiff,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,0.5359407599999031,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_10.aiff,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,0.3530217600000469,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_11.aiff,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,1.6365251199999875,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_12.aiff,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,9,0.33394370499991055,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_13.aiff,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.35088956300000973,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_14.aiff,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,9,0.6033752079999886,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_15.aiff,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,0.40292562199988424,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_16.aiff,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,0.7174679729998843,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_17.aiff,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,0.7196591260001242,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_18.aiff,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,9,2.4028909590001604,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_19.aiff,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,1.2365171579999696,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_20.aiff,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,9,0.4530120800000077,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_21.aiff,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,0.11967887499986318,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_22.aiff,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,0.5172815729999911,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_23.aiff,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,9,4.503549470000053,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_24.aiff,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.8530273719998149,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_25.aiff,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.5029880850001973,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_26.aiff,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,0.36949146400002064,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_27.aiff,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,2.486392795000029,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_28.aiff,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.3199174179999318,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_29.aiff,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,9,0.8532363909998821,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_30.aiff,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,9,3.270381802999964,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_31.aiff,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,5.584034814999995,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_32.aiff,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,9,1.8033510769998884,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_33.aiff,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,0.836215472000049,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_34.aiff,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,1,2.1032325060000403,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,parcelated_audio/42/42_35.aiff,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,1,0.33648274799998035,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0529676720000225,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,space,0.586553892999973,space,0.5031489800001054,space,0.9030055599998832,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_1.aiff,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.053147226999954,space,0.7197218969999994,9,1.4175519019997864,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_2.aiff,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,2.0862968930000534,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_3.aiff,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,2.1007200700000794,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_4.aiff,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,0.35335720500006573,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_5.aiff,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,9,0.9195065119999981,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_6.aiff,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,1.002927636000095,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_7.aiff,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,2.4866838129998996,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_8.aiff,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,1.7031271980001748,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_9.aiff,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,9,0.886385743000119,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_10.aiff,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,0.50326033500005,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_11.aiff,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,3.2674706479999713,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_12.aiff,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,0.6861950949999027,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_13.aiff,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.08656119300007958,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_14.aiff,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,0.636578186999941,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_15.aiff,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,0.4364861799999744,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_16.aiff,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,0.6361554580000757,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_17.aiff,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,0.7532428300000902,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_18.aiff,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1.0034365399999388,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_19.aiff,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,9,0.5342718729998523,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_20.aiff,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,0.7030990600001132,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_21.aiff,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,0.35307160799993653,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_22.aiff,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,0.836598856999899,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_23.aiff,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,0.5339963119999993,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_24.aiff,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.6868143660001351,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_25.aiff,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.43481782300000305,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_26.aiff,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,0.9697925469999973,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_27.aiff,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,0.7032535969999572,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_28.aiff,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.6531721999999718,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_29.aiff,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,0.7529506949999814,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_30.aiff,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,1,0.6531449869999051,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_31.aiff,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,9,0.7840180629998486,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_32.aiff,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,9,0.4006875019999825,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_33.aiff,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,0.336482358000012,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_34.aiff,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,1,0.9698039649999828,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_35.aiff,,0,4,4,4,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,1,1.2530660719999105,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_36.aiff,,0,4,4,4,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,9,0.5700265920002039,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_37.aiff,,0,4,4,4,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,1,1.086604811999905,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_38.aiff,,0,4,4,4,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,1,5.152963585999942,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_39.aiff,,0,4,4,4,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,1,0.6865135210000517,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_40.aiff,,0,4,4,4,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,1,0.5531996549998439,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,parcelated_audio/11/11_41.aiff,,0,4,4,4,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,1,0.7369350869998925,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9506235679998554,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,space,0.5198385419998885,space,0.41975535300002775,space,0.4697950330000822,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_1.aiff,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.9032550699998865,space,0.9341005250000762,9,0.9839544229998864,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_2.aiff,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0.35317872799987526,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_3.aiff,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,0.21985747500002617,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_4.aiff,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,0.5362813229999119,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_5.aiff,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,9,1.1006736229999206,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_6.aiff,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,0.21976912199988874,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_7.aiff,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,0.45311039099988193,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_8.aiff,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,0.11985139800003708,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_9.aiff,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,0.9366527399999995,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_10.aiff,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,9,0.11981516300011208,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_11.aiff,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,0.3698200960000122,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_12.aiff,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,3.55343055000003,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_13.aiff,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,2.1531587800000125,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_14.aiff,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,9,1.7697384829998555,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_15.aiff,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,0.8342638999999963,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_16.aiff,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,0.8532073400001536,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_17.aiff,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,1.0529830329999186,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_18.aiff,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1.3698926500001107,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_19.aiff,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,9,0.45259428500003196,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_20.aiff,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,0.419890635999991,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_21.aiff,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,0.5700478449998627,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_22.aiff,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,0.4840456430001723,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_23.aiff,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,0.1007628500001374,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_24.aiff,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,9,0.4839621470000566,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_25.aiff,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.45326784000008047,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_26.aiff,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,0.9865181430000121,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_27.aiff,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,9,1.7525368299998263,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_28.aiff,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,9,0.48644550500011974,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
5,parcelated_audio/43/43_29.aiff,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,9,0.017228742000042985,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
