count,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,parcelated_audio/22/22_12.aiff,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.44468354150004,None,108.44448678399999,None,9,0.4330827420000105,116.14499361700007,None,116.14499361700007,None,116.14499361700007,None,116.14499361700007,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_13.aiff,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.66142611149999,None,116.66160577200003,None,9,0.4032596370000192,123.91280287699999,None,123.91280287699999,None,123.91280287699999,None,123.91280287699999,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_14.aiff,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.41305180149996,None,124.41325708700003,None,9,0.2835115999999971,130.02923390700005,None,130.02923390700005,None,130.02923390700005,None,130.02923390700005,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_15.aiff,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.41258501350003,None,130.41243862400006,None,9,0.3290767030000552,138.17971996699998,None,138.17971996699998,None,138.17971996699998,None,138.17971996699998,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_16.aiff,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.6132424135,None,138.61307336900006,None,9,0.32065376499997456,147.26469844899998,None,147.26469844899998,None,147.26469844899998,None,147.26469844899998,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_17.aiff,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6806118315,None,147.68046885900003,None,9,0.732970264999949,150.830595119,None,150.830595119,None,150.830595119,None,150.830595119,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_18.aiff,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.64825665150002,None,151.64731169699996,None,9,0.29381582200005596,158.36450256900002,None,158.36450256900002,None,158.36450256900002,None,158.36450256900002,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_19.aiff,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.74780256850002,None,158.74854598900004,None,9,1.4726231449999432,163.698166292,None,163.698166292,None,163.698166292,None,163.698166292,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_20.aiff,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.26555567150004,None,165.26588126700005,None,9,7.555904510000005,178.28362957399997,None,178.28362957399997,None,178.28362957399997,None,178.28362957399997,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_21.aiff,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.9328952735,None,185.933308032,None,9,0.4700857200000428,187.93323326400002,None,187.93323326400002,None,187.93323326400002,None,187.93323326400002,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_22.aiff,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.50004489350002,None,188.49990247200003,None,9,12.686365394999939,191.633868419,None,191.633868419,None,191.633868419,None,191.633868419,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_23.aiff,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.41850270850003,None,204.417397919,None,9,0.26648058000000674,210.93570560900002,None,210.93570560900002,None,210.93570560900002,None,210.93570560900002,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_24.aiff,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.30200497349998,None,211.30162982399997,None,9,0.35779851999996026,217.03536225900007,None,217.03536225900007,None,217.03536225900007,None,217.03536225900007,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_25.aiff,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.50229379149997,None,217.50209669700007,None,9,0.18619170299996313,230.18613061899998,None,230.18613061899998,None,230.18613061899998,None,230.18613061899998,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_26.aiff,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.48610680850007,None,230.486452987,None,9,0.3874270430000024,237.18917861700004,None,237.18917861700004,None,237.18917861700004,None,237.18917861700004,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_27.aiff,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.67036339849997,None,237.670412769,None,9,0.318447429999992,242.07028380400004,None,242.07028380400004,None,242.07028380400004,None,242.07028380400004,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_28.aiff,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.47105137150007,None,242.47014943400006,None,9,0.33512239899994256,248.172007227,None,248.172007227,None,248.172007227,None,248.172007227,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_29.aiff,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.60404878850002,None,248.60493458400003,None,9,0.9810013219999973,254.32126635400004,None,254.32126635400004,None,254.32126635400004,None,254.32126635400004,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_30.aiff,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.38858959849998,None,255.38782277899998,None,9,0.4186919400000306,258.072246457,None,258.072246457,None,258.072246457,None,258.072246457,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_31.aiff,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.5887708635001,None,258.589041544,None,9,0.34797802799994315,263.706028404,None,263.706028404,None,263.706028404,None,263.706028404,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_32.aiff,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.1385593685,None,264.13851725899997,None,9,0.2867840999999771,270.423639589,None,270.423639589,None,270.423639589,None,270.423639589,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_33.aiff,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.80646678650004,None,270.80557404700005,None,9,0.42124370700003055,275.23933988199997,None,275.23933988199997,None,275.23933988199997,None,275.23933988199997,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_34.aiff,0,0,0,0,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.75659725150007,None,275.75612299400007,None,9,0.3013890120000724,283.773391674,None,283.773391674,None,283.773391674,None,283.773391674,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_35.aiff,0,0,0,0,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.1744172615001,None,284.17337142200006,None,1,0.172315630000071,291.69041106400005,None,291.69041106400005,None,291.69041106400005,None,291.69041106400005,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_36.aiff,0,0,0,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.9737552165,None,291.973592402,None,9,0.20703963800008296,304.67550395399996,None,304.67550395399996,None,304.67550395399996,None,304.67550395399996,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,parcelated_audio/22/22_37.aiff,0,0,0,0,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.9751032715,None,304.974685929,None,9,6.48796001300002,312.12566258699997,None,312.12566258699997,None,312.12566258699997,None,312.12566258699997,None,,,,,,,,,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.65973219400007,None,318.65973219400007,None,space,1.4918084820000104,318.65973219400007,None,hope,001,2019_Sep_25_0257,body_behavioural,3.2.1,60.063854364094496,
