count,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,audio,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,0,,,,,,[22 33 22 44 21 43 13 31],"['Location' 'Social' 'Location' 'Location' 'Social' 'Location' 'Social'
 'Social']",11.858946412001387,None,space,0.4515651129986509,11.858946412001387,None,11.858946412001387,None,12.341291287000786,None,space,0.287624960001267,12.341291287000786,None,12.9090616220019,None,12.9090616220019,None,12.9090616220019,None,12.925352285001281,None,space,0.4633900860026188,12.925352285001281,None,13.725623226000607,None,13.725623226000607,None,13.725623226000607,None,13.725623226000607,None,13.725623226000607,None,13.725623226000607,None,13.725623226000607,None,,,,,,,,,,,,,8,001,2019_Sep_30_1511,body_behavioural,3.2.1,59.97294188721525,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.774697322001884,None,14.774697322001884,None,14.774697322001884,None,,,,,,,,,,,,,,,,,,,,,14.542272687001969,None,space,0.1645847430008871,14.542272687001969,None,15.14136294200216,None,space,0.32917541099959635,15.14136294200216,None,,,,,,,
