instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
,9,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,183.48985813800027,None,space,1.8088476899974921,183.48985813800027,None,183.48985813800027,None,185.3403069440028,None,185.3403069440028,None,D, j,"[1, 2]",186.00895240400132,None,186.00895240400132,None,186.00895240400132,None,186.00895240400132,None,186.00895240400132,None,186.00895240400132,None,186.00895240400132,None,K,188.55786412700036,None,188.55786412700036,None,188.55786412700036,None,188.55786412700036,None,188.55786412700036,None,188.55786412700036,None,188.55786412700036,None,D,200.1084174050011,None,200.1084174050011,None,200.1084174050011,None,200.1084174050011,None,200.1084174050011,None,200.1084174050011,None,200.1084174050011,None,D,200.9074229780017,None,200.9074229780017,None,200.9074229780017,None,200.9074229780017,None,200.9074229780017,None,200.9074229780017,None,200.9074229780017,None,D,201.70782907100147,None,201.70782907100147,None,201.70782907100147,None,201.70782907100147,None,201.70782907100147,None,201.70782907100147,None,201.70782907100147,None,D,202.4573451819997,None,202.4573451819997,None,202.4573451819997,None,202.4573451819997,None,202.4573451819997,None,202.4573451819997,None,202.4573451819997,None,D,203.2583172070008,None,203.2583172070008,None,203.2583172070008,None,203.2583172070008,None,203.2583172070008,None,203.2583172070008,None,203.2583172070008,None,,,,,,,,,,,,,,,,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,9,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,204.056869662003,None,204.056869662003,None,204.056869662003,None,204.056869662003,None,204.056869662003,None,204.056869662003,None,204.056869662003,None,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,10,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,204.84057897000093,None,space,0.7759182400004647,204.84057897000093,None,204.84057897000093,None,205.65799999200317,None,205.65799999200317,None,D,D,"[2, 1]",206.1746725410012,None,206.1746725410012,None,206.1746725410012,None,206.1746725410012,None,206.1746725410012,None,206.1746725410012,None,206.1746725410012,None,D,206.97469008100234,None,206.97469008100234,None,206.97469008100234,None,206.97469008100234,None,206.97469008100234,None,206.97469008100234,None,206.97469008100234,None,D,207.77462333900257,None,207.77462333900257,None,207.77462333900257,None,207.77462333900257,None,207.77462333900257,None,207.77462333900257,None,207.77462333900257,None,D,208.52448296399962,None,208.52448296399962,None,208.52448296399962,None,208.52448296399962,None,208.52448296399962,None,208.52448296399962,None,208.52448296399962,None,D,209.3411133260015,None,209.3411133260015,None,209.3411133260015,None,209.3411133260015,None,209.3411133260015,None,209.3411133260015,None,209.3411133260015,None,D,210.09112276000087,None,210.09112276000087,None,210.09112276000087,None,210.09112276000087,None,210.09112276000087,None,210.09112276000087,None,210.09112276000087,None,D,210.94111645200246,None,210.94111645200246,None,210.94111645200246,None,210.94111645200246,None,210.94111645200246,None,210.94111645200246,None,210.94111645200246,None,,,,,,,,,,,,,,,,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,10,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,211.79056241000217,None,211.79056241000217,None,211.79056241000217,None,211.79056241000217,None,211.79056241000217,None,211.79056241000217,None,211.79056241000217,None,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,11,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,212.59083342600206,None,space,0.765298377002182,212.59083342600206,None,212.59083342600206,None,213.39100001000043,None,213.39100001000043,None,Dadsdadadasdasdasdas,D,"[1, 2]",213.80865751900274,None,213.80865751900274,None,213.80865751900274,None,213.80865751900274,None,213.80865751900274,None,213.80865751900274,None,213.80865751900274,None,D,214.75822013400102,None,214.75822013400102,None,214.75822013400102,None,214.75822013400102,None,214.75822013400102,None,214.75822013400102,None,214.75822013400102,None,D,215.54106865300128,None,215.54106865300128,None,215.54106865300128,None,215.54106865300128,None,215.54106865300128,None,215.54106865300128,None,215.54106865300128,None,D,216.34049524200236,None,216.34049524200236,None,216.34049524200236,None,216.34049524200236,None,216.34049524200236,None,216.34049524200236,None,216.34049524200236,None,D,217.20800907000012,None,217.20800907000012,None,217.20800907000012,None,217.20800907000012,None,217.20800907000012,None,217.20800907000012,None,217.20800907000012,None,D,217.95650873799968,None,217.95650873799968,None,217.95650873799968,None,217.95650873799968,None,217.95650873799968,None,217.95650873799968,None,217.95650873799968,None,Dadsdadadasdasdasdas,218.89144119200137,None,218.89144119200137,None,218.89144119200137,None,218.89144119200137,None,218.89144119200137,None,218.89144119200137,None,218.89144119200137,None,,,,,,,,,,,,,,,,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,11,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasdasdsad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasdasdsad,221.89143193400014,None,221.89143193400014,None,221.89143193400014,None,221.89143193400014,None,221.89143193400014,None,221.89143193400014,None,221.89143193400014,None,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,12,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,223.5074370700022,None,space,0.7883588349977799,223.5074370700022,None,223.5074370700022,None,224.3403832240001,None,224.3403832240001,None,Sdasd,Asdasdas,"[2, 1]",225.30759920499986,None,225.30759920499986,None,225.30759920499986,None,225.30759920499986,None,225.30759920499986,None,225.30759920499986,None,225.30759920499986,None,Sdadsa,227.00784077500066,None,227.00784077500066,None,227.00784077500066,None,227.00784077500066,None,227.00784077500066,None,227.00784077500066,None,227.00784077500066,None,Dasdas,228.3575901990007,None,228.3575901990007,None,228.3575901990007,None,228.3575901990007,None,228.3575901990007,None,228.3575901990007,None,228.3575901990007,None,Asdas,229.6076285119998,None,229.6076285119998,None,229.6076285119998,None,229.6076285119998,None,229.6076285119998,None,229.6076285119998,None,229.6076285119998,None,Dasdas,230.69092998400083,None,230.69092998400083,None,230.69092998400083,None,230.69092998400083,None,230.69092998400083,None,230.69092998400083,None,230.69092998400083,None,Sdas,231.9239744530023,None,231.9239744530023,None,231.9239744530023,None,231.9239744530023,None,231.9239744530023,None,231.9239744530023,None,231.9239744530023,None,Sdasd,233.00664200000028,None,233.00664200000028,None,233.00664200000028,None,233.00664200000028,None,233.00664200000028,None,233.00664200000028,None,233.00664200000028,None,,,,,,,,,,,,,,,,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,12,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sda,234.14030508600263,None,234.14030508600263,None,234.14030508600263,None,234.14030508600263,None,234.14030508600263,None,234.14030508600263,None,234.14030508600263,None,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,13,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,235.34057393200055,None,space,1.6346421080015716,235.34057393200055,None,235.34057393200055,None,237.02364628100258,None,237.02364628100258,None,Czx,Sadsa,"[1, 2]",237.55832807499974,None,237.55832807499974,None,237.55832807499974,None,237.55832807499974,None,237.55832807499974,None,237.55832807499974,None,237.55832807499974,None,,239.17455466700267,None,239.17455466700267,None,239.17455466700267,None,239.17455466700267,None,239.17455466700267,None,239.17455466700267,None,239.17455466700267,None,Czxcz,241.5574094390031,None,241.5574094390031,None,241.5574094390031,None,241.5574094390031,None,241.5574094390031,None,241.5574094390031,None,241.5574094390031,None,Zcx,243.15736053100045,None,243.15736053100045,None,243.15736053100045,None,243.15736053100045,None,243.15736053100045,None,243.15736053100045,None,243.15736053100045,None,Czxczx,244.63948551700014,None,244.63948551700014,None,244.63948551700014,None,244.63948551700014,None,244.63948551700014,None,244.63948551700014,None,244.63948551700014,None,Czxczx,245.74111026600076,None,245.74111026600076,None,245.74111026600076,None,245.74111026600076,None,245.74111026600076,None,245.74111026600076,None,245.74111026600076,None,Czx,246.97439861900057,None,246.97439861900057,None,246.97439861900057,None,246.97439861900057,None,246.97439861900057,None,246.97439861900057,None,246.97439861900057,None,,,,,,,,,,,,,,,,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,13,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cszad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cszad,248.14101458200093,None,248.14101458200093,None,248.14101458200093,None,248.14101458200093,None,248.14101458200093,None,248.14101458200093,None,248.14101458200093,None,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,14,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasds,249.45721087499987,None,249.45721087499987,None,249.45721087499987,None,249.45721087499987,None,249.45721087499987,None,249.45721087499987,None,249.45721087499987,None,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,15,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasdas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasdas,253.80661854200298,None,253.80661854200298,None,253.80661854200298,None,253.80661854200298,None,253.80661854200298,None,253.80661854200298,None,253.80661854200298,None,,,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.1059995659998,None,hh,0,1,0,1,1,2,2020_Feb_13_1313,body_behavioural,3.2.4,60.030905231171474,
