instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,4,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,25.73582904199793,None,space,0.3037965969997458,25.73582904199793,None,25.73582904199793,None,26.08643623899843,None,26.08643623899843,None,,   ,"[1, 2]",26.269012894001207,None,26.269012894001207,None,26.269012894001207,None,26.269012894001207,None,26.269012894001207,None,26.269012894001207,None,26.269012894001207,None,,26.835521349999908,None,26.835521349999908,None,26.835521349999908,None,26.835521349999908,None,26.835521349999908,None,26.835521349999908,None,26.835521349999908,None,,26.969337778999034,None,26.969337778999034,None,26.969337778999034,None,26.969337778999034,None,26.969337778999034,None,26.969337778999034,None,26.969337778999034,None,,27.152683489999617,None,27.152683489999617,None,27.152683489999617,None,27.152683489999617,None,27.152683489999617,None,27.152683489999617,None,27.152683489999617,None,,27.318986154001323,None,27.318986154001323,None,27.318986154001323,None,27.318986154001323,None,27.318986154001323,None,27.318986154001323,None,27.318986154001323,None,,27.486648081001476,None,27.486648081001476,None,27.486648081001476,None,27.486648081001476,None,27.486648081001476,None,27.486648081001476,None,27.486648081001476,None,,27.952892569999676,None,27.952892569999676,None,27.952892569999676,None,27.952892569999676,None,27.952892569999676,None,27.952892569999676,None,27.952892569999676,None,,28.13586221800142,None,28.13586221800142,None,28.13586221800142,None,28.13586221800142,None,28.13586221800142,None,28.13586221800142,None,28.13586221800142,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,5,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,28.268664744999114,None,space,0.4068340279991389,28.268664744999114,None,28.268664744999114,None,28.719706536001468,None,28.719706536001468,None,,  ,"[2, 1]",29.269140166998113,None,29.269140166998113,None,29.269140166998113,None,29.269140166998113,None,29.269140166998113,None,29.269140166998113,None,29.269140166998113,None,,29.836368478998338,None,29.836368478998338,None,29.836368478998338,None,29.836368478998338,None,29.836368478998338,None,29.836368478998338,None,29.836368478998338,None,,29.98496462500043,None,29.98496462500043,None,29.98496462500043,None,29.98496462500043,None,29.98496462500043,None,29.98496462500043,None,29.98496462500043,None,,30.18598949800071,None,30.18598949800071,None,30.18598949800071,None,30.18598949800071,None,30.18598949800071,None,30.18598949800071,None,30.18598949800071,None,,30.3534017819984,None,30.3534017819984,None,30.3534017819984,None,30.3534017819984,None,30.3534017819984,None,30.3534017819984,None,30.3534017819984,None,,30.519572133998736,None,30.519572133998736,None,30.519572133998736,None,30.519572133998736,None,30.519572133998736,None,30.519572133998736,None,30.519572133998736,None,,30.668849224999576,None,30.668849224999576,None,30.668849224999576,None,30.668849224999576,None,30.668849224999576,None,30.668849224999576,None,30.668849224999576,None,,30.86965177499951,None,30.86965177499951,None,30.86965177499951,None,30.86965177499951,None,30.86965177499951,None,30.86965177499951,None,30.86965177499951,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,6,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,31.036633608000557,None,space,0.47587294400000246,31.036633608000557,None,31.036633608000557,None,31.552769134999835,None,31.552769134999835,None,,  ,"[1, 2]",31.736261973997898,None,31.736261973997898,None,31.736261973997898,None,31.736261973997898,None,31.736261973997898,None,31.736261973997898,None,31.736261973997898,None,,32.235385639000015,None,32.235385639000015,None,32.235385639000015,None,32.235385639000015,None,32.235385639000015,None,32.235385639000015,None,32.235385639000015,None,,32.45180052700016,None,32.45180052700016,None,32.45180052700016,None,32.45180052700016,None,32.45180052700016,None,32.45180052700016,None,32.45180052700016,None,,32.63555718800126,None,32.63555718800126,None,32.63555718800126,None,32.63555718800126,None,32.63555718800126,None,32.63555718800126,None,32.63555718800126,None,,32.802370985999005,None,32.802370985999005,None,32.802370985999005,None,32.802370985999005,None,32.802370985999005,None,32.802370985999005,None,32.802370985999005,None,,33.00273586500043,None,33.00273586500043,None,33.00273586500043,None,33.00273586500043,None,33.00273586500043,None,33.00273586500043,None,33.00273586500043,None,,33.38591258999804,None,33.38591258999804,None,33.38591258999804,None,33.38591258999804,None,33.38591258999804,None,33.38591258999804,None,33.38591258999804,None,,33.5517808830009,None,33.5517808830009,None,33.5517808830009,None,33.5517808830009,None,33.5517808830009,None,33.5517808830009,None,33.5517808830009,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,8,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,33.91890137899827,None,space,0.48233818500011694,33.91890137899827,None,33.91890137899827,None,34.43606907800131,None,34.43606907800131,None,,  ,"[1, 2]",34.63645130900113,None,34.63645130900113,None,34.63645130900113,None,34.63645130900113,None,34.63645130900113,None,34.63645130900113,None,34.63645130900113,None,,35.202804186999856,None,35.202804186999856,None,35.202804186999856,None,35.202804186999856,None,35.202804186999856,None,35.202804186999856,None,35.202804186999856,None,,35.385694673001126,None,35.385694673001126,None,35.385694673001126,None,35.385694673001126,None,35.385694673001126,None,35.385694673001126,None,35.385694673001126,None,,35.5693954390008,None,35.5693954390008,None,35.5693954390008,None,35.5693954390008,None,35.5693954390008,None,35.5693954390008,None,35.5693954390008,None,,35.752940348000266,None,35.752940348000266,None,35.752940348000266,None,35.752940348000266,None,35.752940348000266,None,35.752940348000266,None,35.752940348000266,None,,35.952762705997884,None,35.952762705997884,None,35.952762705997884,None,35.952762705997884,None,35.952762705997884,None,35.952762705997884,None,35.952762705997884,None,,36.10218810099832,None,36.10218810099832,None,36.10218810099832,None,36.10218810099832,None,36.10218810099832,None,36.10218810099832,None,36.10218810099832,None,,36.286409469998034,None,36.286409469998034,None,36.286409469998034,None,36.286409469998034,None,36.286409469998034,None,36.286409469998034,None,36.286409469998034,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,8,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
