instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,questions time,text_47.started,text_47.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
,8,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61838184299995,None,34.61838184299995,None,34.61838184299995,None,34.61838184299995,None,34.61838184299995,None,34.61838184299995,None,34.61838184299995,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,9,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,34.733927098001004,None,space,0.6169009699951857,34.733927098001004,None,34.733927098001004,None,35.41738652299682,None,35.41738652299682,None,,  ,"[1, 2]",35.75100784600363,None,35.75100784600363,None,35.75100784600363,None,35.75100784600363,None,35.75100784600363,None,35.75100784600363,None,35.75100784600363,None,,36.30070807100856,None,36.30070807100856,None,36.30070807100856,None,36.30070807100856,None,36.30070807100856,None,36.30070807100856,None,36.30070807100856,None,,36.48426111500885,None,36.48426111500885,None,36.48426111500885,None,36.48426111500885,None,36.48426111500885,None,36.48426111500885,None,36.48426111500885,None,,36.65069772100833,None,36.65069772100833,None,36.65069772100833,None,36.65069772100833,None,36.65069772100833,None,36.65069772100833,None,36.65069772100833,None,,36.83500935300253,None,36.83500935300253,None,36.83500935300253,None,36.83500935300253,None,36.83500935300253,None,36.83500935300253,None,36.83500935300253,None,,37.0007135259948,None,37.0007135259948,None,37.0007135259948,None,37.0007135259948,None,37.0007135259948,None,37.0007135259948,None,37.0007135259948,None,,37.184069441005704,None,37.184069441005704,None,37.184069441005704,None,37.184069441005704,None,37.184069441005704,None,37.184069441005704,None,37.184069441005704,None,,,,,,,,,,,,,,,,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,9,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3509349310043,None,37.3509349310043,None,37.3509349310043,None,37.3509349310043,None,37.3509349310043,None,37.3509349310043,None,37.3509349310043,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,10,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,37.51830998600053,None,space,0.6770811030000914,37.51830998600053,None,37.51830998600053,None,38.267571372998646,None,38.267571372998646,None,, ,"[2, 1]",38.567862070995034,None,38.567862070995034,None,38.567862070995034,None,38.567862070995034,None,38.567862070995034,None,38.567862070995034,None,38.567862070995034,None,,39.0019971980073,None,39.0019971980073,None,39.0019971980073,None,39.0019971980073,None,39.0019971980073,None,39.0019971980073,None,39.0019971980073,None,,39.1843504980061,None,39.1843504980061,None,39.1843504980061,None,39.1843504980061,None,39.1843504980061,None,39.1843504980061,None,39.1843504980061,None,,39.36777806299506,None,39.36777806299506,None,39.36777806299506,None,39.36777806299506,None,39.36777806299506,None,39.36777806299506,None,39.36777806299506,None,,39.551060398007394,None,39.551060398007394,None,39.551060398007394,None,39.551060398007394,None,39.551060398007394,None,39.551060398007394,None,39.551060398007394,None,,39.73425728600705,None,39.73425728600705,None,39.73425728600705,None,39.73425728600705,None,39.73425728600705,None,39.73425728600705,None,39.73425728600705,None,,40.56877163599711,None,40.56877163599711,None,40.56877163599711,None,40.56877163599711,None,40.56877163599711,None,40.56877163599711,None,40.56877163599711,None,,,,,,,,,,,,,,,,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,10,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.734479632999864,None,40.734479632999864,None,40.734479632999864,None,40.734479632999864,None,40.734479632999864,None,40.734479632999864,None,40.734479632999864,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,11,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,40.83591495800647,None,space,0.4793525459972443,40.83591495800647,None,40.83591495800647,None,41.38564623599814,None,41.38564623599814,None,, ,"[1, 2]",41.7012558090064,None,41.7012558090064,None,41.7012558090064,None,41.7012558090064,None,41.7012558090064,None,41.7012558090064,None,41.7012558090064,None,,42.16772761300672,None,42.16772761300672,None,42.16772761300672,None,42.16772761300672,None,42.16772761300672,None,42.16772761300672,None,42.16772761300672,None,,42.31789536100405,None,42.31789536100405,None,42.31789536100405,None,42.31789536100405,None,42.31789536100405,None,42.31789536100405,None,42.31789536100405,None,,42.51910792100534,None,42.51910792100534,None,42.51910792100534,None,42.51910792100534,None,42.51910792100534,None,42.51910792100534,None,42.51910792100534,None,,42.68446615099674,None,42.68446615099674,None,42.68446615099674,None,42.68446615099674,None,42.68446615099674,None,42.68446615099674,None,42.68446615099674,None,,42.8677865780046,None,42.8677865780046,None,42.8677865780046,None,42.8677865780046,None,42.8677865780046,None,42.8677865780046,None,42.8677865780046,None,,43.035339191003004,None,43.035339191003004,None,43.035339191003004,None,43.035339191003004,None,43.035339191003004,None,43.035339191003004,None,43.035339191003004,None,,,,,,,,,,,,,,,,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,11,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.26887004800665,None,43.26887004800665,None,43.26887004800665,None,43.26887004800665,None,43.26887004800665,None,43.26887004800665,None,43.26887004800665,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,12,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,43.41831736800668,None,space,0.7009221529879142,43.41831736800668,None,43.41831736800668,None,44.185372263003956,None,44.185372263003956,None,,,"[2, 1]",44.53504000300018,None,44.53504000300018,None,44.53504000300018,None,44.53504000300018,None,44.53504000300018,None,44.53504000300018,None,44.53504000300018,None,,45.002434358000755,None,45.002434358000755,None,45.002434358000755,None,45.002434358000755,None,45.002434358000755,None,45.002434358000755,None,45.002434358000755,None,,45.218075056007365,None,45.218075056007365,None,45.218075056007365,None,45.218075056007365,None,45.218075056007365,None,45.218075056007365,None,45.218075056007365,None,,45.401436012994964,None,45.401436012994964,None,45.401436012994964,None,45.401436012994964,None,45.401436012994964,None,45.401436012994964,None,45.401436012994964,None,,45.58553250299883,None,45.58553250299883,None,45.58553250299883,None,45.58553250299883,None,45.58553250299883,None,45.58553250299883,None,45.58553250299883,None,,45.8013682699966,None,45.8013682699966,None,45.8013682699966,None,45.8013682699966,None,45.8013682699966,None,45.8013682699966,None,45.8013682699966,None,,45.93481070600683,None,45.93481070600683,None,45.93481070600683,None,45.93481070600683,None,45.93481070600683,None,45.93481070600683,None,45.93481070600683,None,,,,,,,,,,,,,,,,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,12,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.20147356300731,None,46.20147356300731,None,46.20147356300731,None,46.20147356300731,None,46.20147356300731,None,46.20147356300731,None,46.20147356300731,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,13,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,46.502856977997,None,space,0.5170298760058358,46.502856977997,None,46.502856977997,None,47.101577402994735,None,47.101577402994735,None,,,"[2, 1]",47.40156925300835,None,47.40156925300835,None,47.40156925300835,None,47.40156925300835,None,47.40156925300835,None,47.40156925300835,None,47.40156925300835,None,,47.90163404800114,None,47.90163404800114,None,47.90163404800114,None,47.90163404800114,None,47.90163404800114,None,47.90163404800114,None,47.90163404800114,None,,48.06914003100246,None,48.06914003100246,None,48.06914003100246,None,48.06914003100246,None,48.06914003100246,None,48.06914003100246,None,48.06914003100246,None,,48.28572069099755,None,48.28572069099755,None,48.28572069099755,None,48.28572069099755,None,48.28572069099755,None,48.28572069099755,None,48.28572069099755,None,,48.46885879500769,None,48.46885879500769,None,48.46885879500769,None,48.46885879500769,None,48.46885879500769,None,48.46885879500769,None,48.46885879500769,None,,48.68578160800098,None,48.68578160800098,None,48.68578160800098,None,48.68578160800098,None,48.68578160800098,None,48.68578160800098,None,48.68578160800098,None,,48.90162861600402,None,48.90162861600402,None,48.90162861600402,None,48.90162861600402,None,48.90162861600402,None,48.90162861600402,None,48.90162861600402,None,,,,,,,,,,,,,,,,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,13,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.10165959800361,None,49.10165959800361,None,49.10165959800361,None,49.10165959800361,None,49.10165959800361,None,49.10165959800361,None,49.10165959800361,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,14,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.28563680300431,None,49.28563680300431,None,49.28563680300431,None,49.28563680300431,None,49.28563680300431,None,49.28563680300431,None,49.28563680300431,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,15,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.501742863008985,None,49.501742863008985,None,49.501742863008985,None,49.501742863008985,None,49.501742863008985,None,49.501742863008985,None,49.501742863008985,None,,,,,,,,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18987303999893,49.61849012800667,None,space,1.2411551420082105,49.61849012800667,None,,,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88670520800224,None,short,0,1,0,1,1,2,2020_Jan_29_1455,body_behavioural,3.2.1,60.019115851411826,
