count,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,Block1.thisRepN,Block1.thisTrialN,Block1.thisN,Block1.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_22.thisRepN,trials_22.thisTrialN,trials_22.thisN,trials_22.thisIndex,trials_23.thisRepN,trials_23.thisTrialN,trials_23.thisN,trials_23.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_25.thisRepN,trials_25.thisTrialN,trials_25.thisN,trials_25.thisIndex,trials_26.thisRepN,trials_26.thisTrialN,trials_26.thisN,trials_26.thisIndex,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,testing,text_53.started,text_53.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,image_21.started,image_21.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.started,key_resp_22.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_3.started,question1_3.stopped,question2_3.started,question2_3.stopped,question3_3.started,question3_3.stopped,question4_3.started,question4_3.stopped,question5_3.started,question5_3.stopped,question6_3.started,question6_3.stopped,image_16.started,image_16.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_54.started,text_54.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_57.started,text_57.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,text_60.started,text_60.stopped,image_2.started,image_2.stopped,text_58.started,text_58.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.started,key_resp_23.stopped,text_62.started,text_62.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_59.started,text_59.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,text_61.started,text_61.stopped,image_17.started,image_17.stopped,text_63.started,text_63.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.started,key_resp_24.stopped,text_64.started,text_64.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,key_resp_28.keys,key_resp_28.rt,key_resp_28.started,key_resp_28.stopped,image_22.started,image_22.stopped,text_67.started,text_67.stopped,text_68.started,text_68.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.started,key_resp_21.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_70.started,text_70.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_71.started,text_71.stopped,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_36.started,text_36.stopped,participant,s1,s2,l1,l2,story_listening,play_stories,behavioral,date,expName,psychopyVersion,frameRate,
2,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01252966700122,None,space,0.4084104001522064,37.01252966700122,None,space,0.3611166931223124,37.54590965388343,None,37.54590965388343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
2,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.945231267018244,None,37.945231267018244,None,space,0.43179693003185093,37.945231267018244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
2,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.39598630485125,None,space,0.45180592220276594,38.39598630485125,None,38.39598630485125,None,,,,,,,,,,,,,,,,,,,,,38.87913393881172,None,space,0.3667079268489033,38.87913393881172,None,39.34591181692667,None,39.34591181692667,None,39.34591181692667,None,space,0.3720055047888309,39.34591181692667,None,39.74640007689595,None,space,0.3704707350116223,39.74640007689595,None,40.39689092687331,None,40.39689092687331,None,40.39689092687331,None,40.39689092687331,None,40.39689092687331,None,40.39689092687331,None,40.39689092687331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4635230388958,None,41.4635230388958,None,41.4635230388958,None,space,0.7231677600648254,41.4635230388958,None,,,,,,,,,,,,,,,,,,,,,41.1459348089993,None,space,0.23578729503788054,41.1459348089993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
3,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.21276697702706,None,space,0.6269458748865873,42.21276697702706,None,space,0.5165508401114494,42.94605705700815,None,42.94605705700815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
3,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.479900216916576,None,43.479900216916576,None,space,0.6776726949028671,43.479900216916576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
3,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.196566038997844,None,space,0.5591617620084435,44.196566038997844,None,44.196566038997844,None,,,,,,,,,,,,,,,,,,,,,44.78024044702761,None,space,0.47626856714487076,44.78024044702761,None,45.34642003895715,None,45.34642003895715,None,45.34642003895715,None,space,0.623991132946685,45.34642003895715,None,45.99669325700961,None,space,0.557558957953006,45.99669325700961,None,46.8982060989365,None,46.8982060989365,None,46.8982060989365,None,46.8982060989365,None,46.8982060989365,None,46.8982060989365,None,46.8982060989365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.38094076886773,None,48.38094076886773,None,48.38094076886773,None,space,0.5292943769600242,48.38094076886773,None,,,,,,,,,,,,,,,,,,,,,47.81320636696182,None,space,0.530086746904999,47.81320636696182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
4,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.93073148699477,None,space,0.5646727969869971,48.93073148699477,None,space,0.8945204850751907,49.59676631889306,None,49.59676631889306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
4,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.530792196979746,None,50.530792196979746,None,space,0.418202469823882,50.530792196979746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
4,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
5,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
6,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
7,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.997648131800815,None,space,0.32547625014558434,50.997648131800815,None,50.997648131800815,None,51.34744873899035,None,space,0.33067955984734,51.34744873899035,None,space,1.1268017871771008,51.7802238590084,None,51.7802238590084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
7,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9477098188363,None,52.9477098188363,None,space,0.384306879946962,52.9477098188363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
7,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.364789749030024,None,5,0.9940633100923151,54.364789749030024,None,37.84715353115462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.36372089688666,None,55.39748863200657,None,55.39748863200657,None,space,0.2454057529103011,55.39748863200657,None,55.66403013281524,None,space,0.29897591890767217,55.66403013281524,None,56.03087925398722,None,56.03087925398722,None,56.03087925398722,None,space,0.3794424559455365,56.03087925398722,None,56.43078609695658,None,space,0.47898489981889725,56.43078609695658,None,57.14843802689575,None,57.14843802689575,None,57.14843802689575,None,57.14843802689575,None,57.14843802689575,None,57.14843802689575,None,57.14843802689575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.11464452696964,None,space,0.2540602420922369,58.11464452696964,None,58.46397818881087,None,58.46397818881087,None,58.46397818881087,None,space,0.37869223300367594,58.46397818881087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.86467769695446,None,space,0.6327061378397048,58.86467769695446,None,space,0.6263736400287598,59.61401401599869,None,59.61401401599869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.26392364199273,None,60.26392364199273,None,space,0.6743915900588036,60.26392364199273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.96349660283886,None,60.96349660283886,None,space,0.45082585304044187,60.96349660283886,None,61.4465592589695,None,space,0.3989277919754386,61.4465592589695,None,61.93065785896033,None,61.93065785896033,None,61.93065785896033,None,space,0.4075780799612403,61.93065785896033,None,62.36377492500469,None,space,0.4684213069267571,62.36377492500469,None,63.11370520689525,None,63.11370520689525,None,63.11370520689525,None,63.11370520689525,None,63.11370520689525,None,63.11370520689525,None,63.11370520689525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0809403739404,None,space,0.3011963521130383,64.0809403739404,None,64.49696431099437,None,64.49696431099437,None,64.49696431099437,None,space,0.378254764014855,64.49696431099437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morgan,0,1,0,1,1,0,0,2020_Jan_07_1147,fmri_ebs,3.2.1,59.548229611136804,
