count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
0,She balled up her fists and turned to face him.,2,1,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08513696199997867,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"“Calvin, I really don’t think I can do this anymore.",2,2,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10000710200006324,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,I think it’s best that once we get to the States we part ways for good.” ,2,2,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08273541800008388,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,Calvin said nothing as he grabbed his bag and quickly walked away.,2,2,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08512841299989304,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.",3,2,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.24932717799993043,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,“So now you have nothing to say?,3,2,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13519502200006173,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"Every time we talk, you are just looking for a way to steer the conversation back into your stories.”",3,2,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10155086600002505,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"Calvin didn't slow his pace, gritting his teeth and staring straight ahead. ",3,2,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08414263500003472,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. ,3,2,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1016090749999421,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ,3,2,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08446952400004193,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"“Well?” Jessie said, and Calvin finally turned to her.",3,2,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10136441800000284,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"“Well, Jessie, this makes perfect sense. ",3,3,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15150877299993226,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.",3,3,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11688709600002767,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08538365599997633,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"He was clearly hurt, but thought it was pointless to argue. ",3,3,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10156733199983137,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"They finally made it to the gate, just as they heard the final call for passengers boarding their flight.",3,3,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11774525999999241,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.",4,3,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06758660799982863,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10687012899984438,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. ",4,3,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10041852600011225,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,"Before Jessie sat down, she took a deep breath and then awkwardly shook Calvin’s hand, mumbling, “Well, have a nice flight.” ",4,4,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10106986300002063,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.,4,4,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11888941000006525,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,Both were upset but glad that they would have this flight to mull things over and recenter. ,4,4,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10542824799995287,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6184532350000609,space,0.334550801999967,space,0.4188327509998544,,,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1,1,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6864819400000215,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"They were a little pressed for time, with only a little over an hour until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1,1,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017064000001028035,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"When Isabel stopped to rummage through her purse looking for her phone, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he bought her.",1,2,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017081480000342708,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0002880199999708566,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"He tilted the ring backward and forward, despite having already studied it daily since he had purchased it a few weeks ago. ",1,2,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03509325300001365,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"It was a simple design, with a clear, white diamond on a thin silver band.",1,2,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10761178300003849,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"“Sven, let’s go! ” Isabel said. ",1,2,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13407214899984865,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,Sven discretely closed the box and put it in his pocket.,1,2,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10149918699994487,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1," They entered the security line, weaving through the roped walkways to the front. ",2,2,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08571040899983018,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"When they were up, Isabel realized her laptop was buried somewhere in her duffle bag. ",2,2,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017488640999999916,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,Sven had to hold the growing mound of objects she pulled from her bag until she unearthed the laptop.,2,2,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.033623407000050065,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,She set it into a bin and then had to unstrap her leather boots and put everything else into the bins.,2,2,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018333553000047687,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Finally, she relieved Sven of his holding duties, and he hurriedly deposited his own backpack on the belt as the people behind them glared without shame. ",2,2,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0006056550000721472,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and the metal bars whirled around him.",2,2,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05026667099991755,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"“Sir, please step to the side.",2,2,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11722029099996689,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"You need to empty your pockets,” the security guard said.",2,2,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11685057299996515,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"With a sinking feeling Sven realized the mistake he had made forgetting to put the ring back in his bag, as Isabel and the guard both looked at him expectantly.",2,2,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10043808899990836,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Sven,  deciding he would make the best of the situation, grabbed Isabel's hand as he reached into his pocket.",2,2,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00028544499991767225,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"He got down on one knee and, giggling slightly at her confused look, said, "Isabel, this isn't quite how I'd planned this, but - will you marry me?"",2,3,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.018701646999943478,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,The security guard gasped.,2,3,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05173616700017192,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,All the people who were putting their shoes back on and gathering their belongings stopped what they were doing and walked closer to the couple.,2,3,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0003379470001618756,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Isabel was astonished, and far too shy to respond in front of the backup of passengers waiting behind them.",2,3,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08489521399997102,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"She attempted to stammer a response as she frantically grabbed her and Sven’s shoes, leaving Sven to retrieve their bags.",2,3,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10112737400004335,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Both of them slipping in their socked feet, she fled onto the concourse with Sven trying to catch up behind her.",3,3,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10075126300012016,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Everyone in the terminal was looking at them with confusion as Sven, holding the bags in one hand and the open ring box in the other, finally caught up to her.",3,3,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08500068400007876,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,“Isabel?”,3,3,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15251698900010524,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"He watched her face as she turned, trying to read her expression.",3,3,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018757414999981847,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Her eyes were wide, but she was smiling as she hyperventilated, “Of course yes, Sven, yes!” ",3,4,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06798532700008764,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"They dropped their belongings and hugged, and Sven slipped the ring onto Isabel’s finger. ",3,4,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034929543000089325,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"After getting their shoes back on, they practically skipped to the gate, filled with joy.",3,4,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03489056599983087,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,Sven high-fived a confused shoe-shine attendant as they passed.,3,4,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05185984200011262,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"They sat down outside their gate, having actually made good time, until the attendant called for passengers.",3,4,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03568012599998838,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"They boarded, sitting together in first class, and had a glass of champagne to celebrate the departure into their new life together.",4,4,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03428880299998127,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Some of their neighboring passengers who had witnessed the proposal congratulated them, and a woman next to them showed them that she had been live-tweeting the whole event and that it was already going viral online.",4,4,,0,1,1,1,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13562752400002864,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,"Isabel slid down in her seat with her hands over her face, both embarrassed and overjoyed at the same time.
",4,4,,0,1,1,1,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08429001000013159,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.46793941300006736,space,0.28672785000003387,space,0.38504756700012877,,,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"Simon and Carina noticed each other as they walked into the grocery store at the same time, their carts nearly colliding as they squeezed into the entrance.",1,1,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6518750979998913,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"They were both new to the Boston area, and this was their first time in this store. ",1,1,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.032642438000038965,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"It kind of looked like a large warehouse, with high unfurnished ceilings, industrial lights, and large packages of food. ",1,1,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01797813899997891,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"They went off along separate routes, but soon ended up back together in the meat section. ",2,1,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05108757099992545,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"They were both preparing for barbecues, so they were looking over the same cuts of meat. ",2,1,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0016535960000965133,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"Simon really wanted to talk to Carina, and Carina really wanted to say something to Simon, but they felt embarrassed striking up a conversation with a stranger.",2,1,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.034609403000104066,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"Carina suddenly turned to Simon and, pointing at a Cornish hen, asked, “Isn’t this meat cute?”",2,2,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018442070999981297,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"He laughed, and said, “It is very cute.",2,2,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05103003399995032,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"Probably the younger brother of this guy,” and he picked up a regular-sized chicken.",2,2,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017191460001413361,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"“Unlucky family,” she responded. ",2,2,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06823246899989499,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,They continued to chat as they picked out their groceries.,2,2,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05220698299990545,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"Simon helped Carina pick out the best ribs and his personal favorite barbeque sauce, and she helped him gather the  peppers, onions, and spices for a vegetable kabob she recommended.",2,2,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06679133900001943,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
2,"When they were both finished shopping, they went to the checkout area.",3,2,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03496795500018379,,,,,,,,,,,,,,,,,,,789,001,2019_Feb_08_1707,body_behavioural,59.93739970149774,
