count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,participant,session,date,expName,psychopyVersion,frameRate,
2,Jeff had delivered some surprisingly-detailed complaints to William about the wine selection.,1,1,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1,9.670319140015636,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,They quickly learned about each other that Jeff was a representative for wine vineyards in the Northeast and William was a wine buyer for corporate events.,1,1,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1,10.550400089996401,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"Since they both had flights out of Boston at the same time, they had agreed to meet at the airport and talk about potentially doing business. ",1,1,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,6.387635678984225,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"They headed to security together, pleased to find that the line was not so long, and they chatted a little as they were waiting. ",2,1,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,9,8.770293110021157,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"“It’s crazy that we met last night,” William said, “I am flying out right now to meet my boss, and was worried that I was going to show up empty handed without any local retailer prepared.” ",2,1,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,13.434970622009132,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"“I know, what are the chances, right?” Jeff said.",2,1,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1,3.569524602004094,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"William laughed and said, “I’m glad our shared complaining can come in handy.",2,1,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1,7.104260157007957,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"I know this is fast, but I'd like to get right down to specifics.",2,2,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,1,4.953518706985051,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,I'd like to order a couple of sample shipments from you and present them to our corporate buyers.,2,2,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,9.636588474997552,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"Typically we expect to get these kinds of samples at a deep discount, at least half-off the label price.",2,2,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,1,10.68715121501009,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"This is nothing, okay, compared to what you will be making if one of these buyers makes a contract.",2,2,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,1,7.236688345001312,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,So I propose that you send us $600 worth of wine shipments for a price of $300.”,2,2,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,1,6.503441250009928,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"When it was their turn to go through the metal detector, they took off their shoes and pulled out their laptops.",2,2,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,9,6.585268865019316,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"Jeff mulled over the offer, nodding noncommittally to William's pitch as they proceeded through the metal detector and retrieved their belongings.",2,2,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,1,12.668944605014985,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"They began to walk through the concourse, and William handed some printed spreadsheets to Jeff as they navigated toward their gates at the end of the terminal.",3,2,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,1,11.767836076993262,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"Jeff, weaving through the crowds of travelers, squinted at William's rosy projections of the number of bottles he could be able to purchase in the future.",3,2,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,1,13.571992895012954,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"Finally Jeff said, “I don’t know, we’re not coming from corporate vineyards, so gambling with sample shipments is the kind of risk we can’t necessarily make. ",3,3,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,9,14.78737346699927,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"These corporate purchases would have to be huge and practically guaranteed, to offset the loss from selling sample shipments at this price.”",3,3,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,1,8.15379107699846,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"They walked to the gates very slowly, barely registering the hubbub of the airport since they were so caught up in figuring out this deal before their flights left.",3,3,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,1,8.95355675497558,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"At the end of their long walk, they got to Jeff’s gate first, which had begun boarding passengers.",3,3,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,1,4.553999878000468,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"In these last minutes, William and Jeff agreed on a compromise rate on the sample shipment, paying $400 for a $600 shipment, and they finalized the deal with a handshake. ",3,4,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,9,10.10290134101524,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"“Well, what a tremendous pleasure to do business with you and to have all this work out,” William said.",3,4,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,1,5.452920110023115,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"Jeff nodded enthusiastically, and responded, “Likewise, this has been great.  ",3,4,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,1,3.1359937250090297,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,I'll let you get to your gate.,3,4,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,1,3.153394909983035,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"Once we’re both back on the ground, we can get all the shipments in the books.”",3,4,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,1,5.036728076986037,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,They parted with a wave as Jeff scanned his boarding pass at the gate. ,3,4,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,1,3.603166410000995,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,He walked onto the plane and sat down in his aisle seat in the business class section.,4,4,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,1,6.920478441985324,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,He typed out a quick email on his phone letting the rest of his team know the good news. ,4,4,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,1,12.253787644993281,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,"When the flight attendant came by, he ordered a glass of champagne to celebrate.",4,4,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,1,4.251964542985661,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,space,2.6198394850071054,space,0.9863386849756353,space,1.453012524987571,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,9,15.554164831992239,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,6.136644601996522,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,Everyone waiting around the cash register turned to see if she was okay.,1,1,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,3.936690417001955,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,Teresa rubbed her head.,1,1,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1,1.2533708080009092,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,9,7.887135255004978,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,James found this quite charming and stole a couple glances at her until she noticed and wrinkled her eyebrows at him in suspicion. ,1,1,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,9.003622260002885,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"The restaurant they were in was a cabin-themed diner with wooden booths and bar, walls covered in plaid blankets, and antler decorations. ",1,1,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,9,9.6698552199814,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,The waiter saw that James and Teresa were both alone and motioned to both of them. ,1,1,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,4.019680350000272,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,“Right this way.,2,1,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1,5.053263711975887,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,You two don't mind sitting at the counter?” ,2,1,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1,4.917648872011341,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,They sat a seat apart from each other on the split tree trunk that served as a bench.,2,1,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,1,8.370395984995412,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2,1,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,9,11.505593898997176,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2,1,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,9,17.120560463983566,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"James eventually turned to her and asked, “Your forehead alright?”",2,2,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,1,5.687641200987855,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,She put down her book and gave him a smirk.,2,2,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,1,5.987020861997735,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2,2,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,1,5.803422884986503,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"“What?”, he asked confusedly.",2,2,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,1,1.6864886520197615,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3, “A scorpion.”,2,2,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,1,0.9346754399884958,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,James began to worry that Teresa had possibly suffered a concussion in the door crash.,2,2,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,1,5.451108440000098,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"“Uh no, why?” ",2,2,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,1,1.8197510179888923,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2,2,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,1,12.303862737026066,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2,2,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,9,8.403679324983386,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3,3,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,1,4.234200042003067,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3,3,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,1,7.7701368349953555,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,Then the waitress turned to James.,3,3,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,1,2.303153682994889,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",3,3,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,1,2.269827283016639,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"“Alrighty, comin’ right up!”",3,3,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,1,0.8507875030045398,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3,3,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,9,5.653427087003365,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3,3,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,1,5.903687551995972,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3,3,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,1,6.003663900017273,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3,3,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,1,11.337283795000985,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3," After awhile,  the waitress brought out their food, and James took this opportunity to scoot closer to her on the log bench. ",4,4,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,9,7.786508151009912,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"Teresa was happy to share the meal with James, despite their food tasting pretty bad. ",4,4,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,1,4.586618392990204,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"Judging by how salty the pancakes tasted, they suspected that the chef had confused the salt and sugar.",4,4,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,1,7.736895039997762,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"When the meal was over, they got up, hugged, and parted ways. ",4,4,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,1,3.469906006997917,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"James said,“I have to run, got to get to work.",4,4,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,1,6.186202503013192,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,See you tonight!”,4,4,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,1,1.0367132149985991,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,"Teresa smiled and walked towards the door without looking, and almost ran into the door again. ",4,4,,0,3,3,3,,,,,0,37,37,37,,,,,,,,,,,,,,,,,1,4.150919400010025,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,They both laughed and smiled once more goodbye. ,4,4,,0,3,3,3,,,,,0,38,38,38,,,,,,,,,,,,,,,,,1,2.3842655070184264,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,space,1.0366331500117667,space,1.553160224983003,space,0.8198653949948493,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,space,1.0507881969970185,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,space,0.3530668920138851,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,9,16.952420492016245,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,6.4034434350032825,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,6.903499610023573,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1,3.6536253850208595,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1,4.602048070024466,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,9,7.237566439987859,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,She led the way to the section of the store that held the canned foods. ,2,1,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,1,5.067686015012441,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Alex looked like he was going to throw up. ,2,1,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,2.700740542000858,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1,5.753465020010481,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1,3.1861707250063773,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"She chuckled, “Alright, whatever you say.” ",2,1,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,1,2.0697051729948726,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,7.6705183449957985,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,He turned his back to her and pulled out the ring.,2,2,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,9,4.286178471986204,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,He had been saving up for this for a while. ,2,2,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,1,3.169935150013771,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,1,6.920073235000018,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“Alex?”, Chloe said suspiciously. ",2,2,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,1,8.320154769986402,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,He closed the box and whipped around. “Yes?”,2,2,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,1,3.9364078319922555,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,“Do we need anything else?”,2,2,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,1,2.4839428220002446,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“Yeah I don’t know, honey.” ",2,2,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,1,3.0366195870155934,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,They went to the checkout and waited in a long line.,3,2,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,9,3.736585003003711,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Alex was staring intensely off into the distance. ,3,2,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,1,4.303314071992645,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,1,3.752998475014465,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,1,3.8530335620162077,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,They got the message and walked over slowly. ,3,2,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,1,7.601243611978134,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,9,8.169888572010677,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“Awww, Alex, me too.”",3,2,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,1,1.4860874580044765,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"Alex got down on one knee, and Chloe gasped. ",3,3,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,1,2.7032431550032925,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“I am serious, Chloe. Will you marry me?”",3,3,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,1,2.0031685850117356,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
