count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,"Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.",3,2,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.786612242000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,“So now you have nothing to say?,3,2,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6863639349994628,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"Every time we talk, you are just looking for a way to steer the conversation back into your stories.”",3,2,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,26.654726984999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"Calvin didn't slow his pace, gritting his teeth and staring straight ahead. ",3,2,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.986889438001526,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. ,3,2,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.769922799998312,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ,3,2,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.870089314999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"“Well?” Jessie said, and Calvin finally turned to her.",3,2,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.434769714998765,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"“Well, Jessie, this makes perfect sense. ",3,3,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.9174644899994746,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.",3,3,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.336414176999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.85345630700067,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"He was clearly hurt, but thought it was pointless to argue. ",3,3,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.867761557001359,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"They finally made it to the gate, just as they heard the final call for passengers boarding their flight.",3,3,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.834294666999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.",4,3,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9176030200014793,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.019958856999438,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. ",4,3,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.236479967001287,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,"Before Jessie sat down, she took a deep breath and then awkwardly shook Calvin’s hand, mumbling, “Well, have a nice flight.” ",4,4,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.370610016998398,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.,4,4,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.551608794999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,Both were upset but glad that they would have this flight to mull things over and recenter. ,4,4,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.1537134679983865,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.570049601999926,space,1.3196338469988405,space,1.8194093799993425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Leon and  Ariana hurried into the classroom at the same time, and Leon did a double-take when he saw her. ",1,1,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.087475647000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"This was his first day after transferring to this university, and he had assumed that he wouldn’t know anyone on campus, but he couldn't shake the nagging feeling  that he had seen her somewhere before. ",1,1,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.086966810000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"They were both a bit late, so they quickly slid into seats next to each other in the back of the small classroom.",1,1,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.586669137001081,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"This room was usually used for small meetings, but had been rearranged with the table pushed to the side and chairs set up in rows to face the projector screen. ",1,1,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.169907782999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"There were no windows in the room, since they were down in the sub-basement of the history department.",1,1,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.184840690000783,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Leon, trying to figure out where he had seen her before, could not stop looking over at Ariana.",1,1,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.969984871999259,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,Ariana was oblivious to Leon’s gaze and was only focused on getting ready for class. ,1,1,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7199832950009295,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"“Good afternoon class,” the professor began.",2,1,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.636598650000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,“Welcome to Egyptian Cultural Studies. ,2,1,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.3696195970005647,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Today we will be talking about mummification, one of the most famous and often misunderstood customs in ancient Egyptian society.”",2,1,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.169820282000728,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,Leon pulled out his notebook and tried to concentrate on the class.,2,1,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.169670680001218,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,Within a few minutes though he found his attention wandering back to Ariana.,2,1,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.020143416999417,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"He decided to do something about his hunch so he ripped off a corner of a page in his notebook, wrote a note, and set it on her desk.",2,1,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.270508447998509,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"“Hi, sorry to distract you from mummies, but you look really familiar," it read.",2,2,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2365166670006147,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,It continued: “Do I know you from somewhere?”,2,2,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7863891050001257,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"She looked at the note with surprise, and then turned to notice Leon for the first time. ",2,2,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.352762256999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"She instantly liked him when she saw him; he had very soft eyes and sharp features, a combination that made him seem  trustworthy and genuine.",2,2,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.003152404999128,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,He smiled at her and she flashed him a smile back.,2,2,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9508073850010987,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,Then she turned the note over to the back and started to write a reply.,2,2,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.486154906999218,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Meanwhile the professor continued, “One may well question why the ancient Egyptians spent so much time and effort on their funerary practices.",3,2,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.984546551999301,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Not only was the mummification process itself a complicated affair, but there were also elaborate rituals before, during, and after death.",3,2,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.336602074999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,The practice required teams of experts with years of training and took a total of 70 days to complete.” ,3,2,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8532416000016383,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Ariana passed the note back to Leon, and she had replied, “No, but maybe my twin and I were separated at birth.”",3,2,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11.870467984999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,They passed notes back and forth the whole class like they were back in high school.,3,2,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4866236569996545,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Near the end of the lecture, Leon wrote, “Would you like to go to dinner tonight?” ",3,3,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.336655535000318,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Ariana read the note, and looked at him and nodded her head",3,3,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3197796600015863,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"She wrote back on the slip of paper, “Pick me up at 6 in front of Patton Hall.”",3,3,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.184228090000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,Then the professor ended the lecture and announced to the class that they would have their first quiz next class on Friday on mummification. ,4,3,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.86991756200041,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"Everyone packed up and started heading out, as well as Sophie and Leon.",4,3,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5533321269995213,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"They approached each other smiling, and Leon said, “Well it was great to meet you, again, or maybe not again, but regardless it was great to meet you.” ",4,3,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.153615771998375,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"She replied, “Yes, it was.",4,4,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.917417636999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"I have to run to my next class, but I’ll see you later tonight.” ",4,4,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1032549949995882,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,"She waved as they parted ways outside of the door of the classroom, and Leon was still trying to figure out where he had seen her before as he watched her go. ",4,4,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.886426889999711,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.5865833749994636,space,0.653030702000251,space,1.7861970300000394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p2,001,2019_Feb_28_1156,body_behavioural,3.0.4,60.014692197364724,
