count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,,,,0,0,0,0,0,0,0,0,,,,,[43 21 24 14 42 11 33 32 13 44 41 31 34 23 12 22],"['Location' 'Location' 'Social' 'Location' 'Social' 'Social' 'Social'
 'Location' 'Location' 'Location' 'Social' 'Location' 'Social' 'Social'
 'Social' 'Location']",[13 44 41 31 34 23 12 22],"['Location' 'Location' 'Social' 'Location' 'Social' 'Social' 'Social'
 'Location']",space,0.41500977499998726,space,0.4196333250000066,space,0.4193041649999998,,,lessandra,001,2019_Feb_25_1611,body_behavioural,3.0.4,60.029398197187525,
0,"Simon and Carina noticed each other as they walked into the grocery store at the same time, their carts nearly colliding as they squeezed into the entrance.",1,1,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,1,7.003295264999991,lessandra,001,2019_Feb_25_1611,body_behavioural,3.0.4,60.029398197187525,
0,"They were both new to the Boston area, and this was their first time in this store. ",1,1,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,None,,lessandra,001,2019_Feb_25_1611,body_behavioural,3.0.4,60.029398197187525,
0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,lessandra,001,2019_Feb_25_1611,body_behavioural,3.0.4,60.029398197187525,
