count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,[12 22 41 31 43 33 24 14 13 34 23 11 21 42 32 44],"['Social' 'Location' 'Location' 'Social' 'Social' 'Location' 'Social'
 'Location' 'Location' 'Location' 'Social' 'Social' 'Location' 'Location'
 'Social' 'Social']",[13 34 23 11 21 42 32 44],"['Location' 'Location' 'Social' 'Social' 'Location' 'Location' 'Social'
 'Social']",space,29.24132567000197,space,2.8197702699981164,space,1.2530887670000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,"It didn’t help the situation that Calvin and Jessie were running late to the airport, since Jessie had already been fuming at Calvin and preparing to end things with him.",1,1,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20.337937109998165,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,"Upon arriving, they had only 45 minutes until their international flight would depart from Jamaica for the US.",1,1,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12.770367376997456,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,It had been a tough vacation for them.,1,1,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.652042523997807,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,"Jessie had really had it with Calvin’s constant ramblings about the same excruciatingly boring golfing and work stories, which he insisted on repeating to her regardless of how little interest she showed.",1,1,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.837646736999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,"Calvin knew that Jessie was upset, but wasn't sure what to do besides attempting to carry on as normal and tell stories that took up the silence. ",1,1,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.800602819999767,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,"The security line was luckily very short, and once the online boarding passes were scanned they were ushered quickly through the metal detector, not having to take off their shoes or remove the liquids from their bags.",2,1,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.820175400000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,"“The infrastructure of this airport is really quite poor," said Calvin as they waited for their bags to emerge from the x-ray machine.",2,1,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2697154319976107,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,“I really could've hidden something in my shoes quite easily.” ,2,1,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6341565670009004,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
0,"Jessie, exasperated at his need to broadcast his every inner thought, scowled at the conveyor belt.",2,1,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.550923676997627,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p1,001,2019_Mar_01_1215,body_behavioural,3.0.4,60.006457174885064,
