count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,1,6.27005154499966,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,1,3.9032156499997654,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,1,0.9507322630006456,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,9,10.303707725000095,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,1,1.5343187799999214,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"Let’s head to check out, and those crackers are on me.” ",2,2,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,1,1.2363906349992249,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,They walked over to the checkout area.,3,2,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,9,1.4363595630002237,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,1,3.5532311830002072,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,1,12.40408947800006,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
2,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,1,4.00327114799984,022619_p1,001,2019_Feb_26_1020,body_behavioural,3.0.4,59.94251979903637,
