count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"He had three hours until his flight, but she clearly had less than one.",1,1,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3700592269888148,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"Anna’s yoga class had ran over, and afterwards, she, forgetting the time, had lingered to talk with friends. ",1,1,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.370503979997011,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"Despite Anna's frazzled state, David was instantly intrigued by her.",1,1,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.469927114987513,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"He thought she was beautiful, and she reminded him of one of his favorite paintings.",1,1,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1194748100242577,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"Anna, a few strides into the airport, suddenly realized her shoes were untied, so she hunched over to tie them.",1,1,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3693134949717205,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,David observed that someone with a tall cart of luggage was heading straight for where Anna was kneeling. ,1,1,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7338332399958745,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,Both Anna and the person driving the cart were oblivious to the impending collision. ,1,1,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4869965449906886,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"David had to intervene, and he ran in front of the cart pushing her out of the way just in the nick of time, and they tumbled on the airport floor. ",1,2,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.7198528549924958,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"Anna, bewildered, looked up and saw the cart pass by and then looked over at David. ",1,2,,,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.16744715499226,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,He gave a smile back.,1,2,,,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8362755850248504,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"“You alright?”, he said.",1,2,,,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6864312769903336,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"She whispered, “Uh yeah.",1,2,,,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8196336170076393,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,I almost got smooshed by that cart.”,1,2,,,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.68620934500359,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,Her head was still spinning as she stared at the handsome stranger who had saved her. ,1,2,,,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.05072317700251,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,David helped her up and had to keep holding on to her arms to steady her even once they were standing.,1,2,,,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.62011980699026,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"“I’m really late for my flight,” she said. ",1,2,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1530753150000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"“Don't worry,” said David, "let me help you get to your gate." ",1,2,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.852648460015189,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
