count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,"After awhile, Mr. Shelton brought the conversation around to business.",2,2,None,,,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.8531185099855065,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"“Mr. Gordon, we really admire what you’re doing at your company.",2,2,None,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6365117300010752,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,None,,,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.702553058974445,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"But honestly, your company doesn’t have the resources to reach international markets right now.",2,2,None,,,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5698016889800783,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"Maybe in a few years you could, but by that time, other companies may have already filled your niche.",2,2,None,,,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9036606180015951,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,I think we should join forces.”,2,2,None,,,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.769794011983322,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,The waitress came up to them and asked if they were ready to order.,3,2,None,,,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6534132169908844,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"Mr. Gordon ordered a medium-rare steak and martini, and Mr. Shelton ordered veal and a manhattan. ",3,2,None,,,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5192519000265747,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,None,,,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.336384045018349,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,None,,,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.45338946999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,Mr. Gordon sat looking at Mr. Shelton for a few moments considering his response. ,3,2,None,,,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.9695589350012597,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,He looked at Mr. Shelton skeptically.,3,2,None,,,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1704060200136155,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"He said, “Mr. Shelton, I think that you make a compelling offer, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,None,,,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.686655389989028,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,None,,,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.520127824973315,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,None,,,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5695927399792708,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,Mr. Shelton had expected this response and had come prepared.,3,3,None,,,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6860914900025818,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,None,,,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.669771782006137,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,None,,,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5364357799990103,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"The waitress brought the food out, interrupting their animated conversation.",4,3,None,,,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.8529941219894681,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,“Oh this looks so good!” Mr. Gordon said. ,4,3,None,,,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2201980900135823,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0, “Can I get you anything else?” the waitress asked.,4,3,None,,,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0030661399941891,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,They declined and continued to talk.,4,3,None,,,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9859011450025719,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"The meal lived up to the reputation of the restaurant, which was known for having the best cuts of meat in the area.",4,3,None,,,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.203305620001629,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"Mr. Gordon, after taking a contemplative bite of his food, said, “Mr. Shelton, I think we have a deal. ",4,4,None,,,,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.618611437996151,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,None,,,,0,0,0,0,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0532901149999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,I propose a toast to the merging of our companies.”,4,4,None,,,,0,0,0,0,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.5697807020042092,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,None,,,,0,0,0,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3857215399912093,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,"He said, “Cheers to a lifelong partnership and to the growth of your company.” ",4,4,None,,,,0,0,0,0,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1863911249965895,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.153167200012831,space,0.7860936500073876,space,1.0696662999980617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"It didn’t help the situation that Calvin and Jessie were running late to the airport, since Jessie had already been fuming at Calvin and preparing to end things with him.",1,1,12.0,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.736874246998923,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Upon arriving, they had only 45 minutes until their international flight would depart from Jamaica for the US.",1,1,None,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8362554000050295,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,It had been a tough vacation for them.,1,1,None,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2195195330132265,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Jessie had really had it with Calvin’s constant ramblings about the same excruciatingly boring golfing and work stories, which he insisted on repeating to her regardless of how little interest she showed.",1,1,None,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9034556950209662,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Calvin knew that Jessie was upset, but wasn't sure what to do besides attempting to carry on as normal and tell stories that took up the silence. ",1,1,None,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.184139410004718,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"The security line was luckily very short, and once the online boarding passes were scanned they were ushered quickly through the metal detector, not having to take off their shoes or remove the liquids from their bags.",2,1,None,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.35250431401073,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"“The infrastructure of this airport is really quite poor," said Calvin as they waited for their bags to emerge from the x-ray machine.",2,1,None,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.200769230024889,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,“I really could've hidden something in my shoes quite easily.” ,2,1,None,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7698581150034443,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Jessie, exasperated at his need to broadcast his every inner thought, scowled at the conveyor belt.",2,1,None,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4032424770120997,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"“What?”, he asked.",2,1,None,,,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1030129699793179,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,She balled up her fists and turned to face him.,2,1,None,,,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1201576849853154,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"“Calvin, I really don’t think I can do this anymore.",2,2,None,,,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.7531151400180534,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,I think it’s best that once we get to the States we part ways for good.” ,2,2,None,,,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.886518099985551,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,Calvin said nothing as he grabbed his bag and quickly walked away.,2,2,None,,,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1864554100029636,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.",3,2,None,,,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.103432001982583,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,“So now you have nothing to say?,3,2,None,,,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7530924000020605,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Every time we talk, you are just looking for a way to steer the conversation back into your stories.”",3,2,None,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3866815750079695,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Calvin didn't slow his pace, gritting his teeth and staring straight ahead. ",3,2,None,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.735854644997744,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. ,3,2,None,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7367563669977244,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ,3,2,None,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2866644700116012,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"“Well?” Jessie said, and Calvin finally turned to her.",3,2,None,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0696335200045723,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"“Well, Jessie, this makes perfect sense. ",3,3,None,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.9349880119843874,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.",3,3,None,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.353119580016937,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,None,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.569291207997594,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"He was clearly hurt, but thought it was pointless to argue. ",3,3,None,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5697147850005422,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"They finally made it to the gate, just as they heard the final call for passengers boarding their flight.",3,3,None,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.9530349519918673,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.",4,3,None,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4364524200209416,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,None,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4366969149850775,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. ",4,3,None,,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.069959802000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,"Before Jessie sat down, she took a deep breath and then awkwardly shook Calvin’s hand, mumbling, “Well, have a nice flight.” ",4,4,None,,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.186170067026978,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
1,He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.,4,4,None,,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5864587169780862,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p2,001,2019_Mar_15_1357,body_behavioural,3.0.4,60.019080546373466,
