count,audio,Block1.thisRepN,Block1.thisTrialN,Block1.thisN,Block1.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,story_presses.keys,story_presses.started,story_presses.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,,0,0,0,0,0,0,0,0,,,,,,,,,[24 33 44 11 42 31 13 22],[1 4 4 3 2 2 1 3],[14 43 41 21 32 23 34 12],[1 4 2 3 2 1 4 3],11.401460933033377,None,space,0.7472814100328833,11.401460933033377,None,11.401460933033377,None,12.167942692991346,None,space,4.39631706988439,12.167942692991346,None,16.818230865057558,None,16.818230865057558,None,16.818230865057558,None,17.700842943042517,None,space,0.5493089070077986,17.700842943042517,None,18.600884373066947,None,18.600884373066947,None,18.600884373066947,None,18.600884373066947,None,18.600884373066947,None,18.600884373066947,None,18.600884373066947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,001,2019_Dec_03_1550,body_behavioural,3.2.1,60.01192081959889,
0,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,19.86757110315375,None,19.86757110315375,None,19.86757110315375,None,,,,,,,,,,,,,,,,,,,,,19.55072583211586,None,space,0.24036140902899206,19.55072583211586,None,,,,,,,,,,,,,,,,,,,,,,testh,001,2019_Dec_03_1550,body_behavioural,3.2.1,60.01192081959889,
0,parcelated_audio/24/24_1.ogg,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25204188004136,None,space,0.4468957169447094,20.25204188004136,None,None,31.434939698083326,None,31.434939698083326,None,31.434939698083326,None,,,,,,,,,testh,001,2019_Dec_03_1550,body_behavioural,3.2.1,60.01192081959889,
0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.90349732316099,None,45.90349732316099,None,space,2.4231243268586695,45.90349732316099,None,testh,001,2019_Dec_03_1550,body_behavioural,3.2.1,60.01192081959889,
,,,,,,,,,,,,,,,,,,,,,,48.35332464403473,None,space,0.5582719349768013,48.35332464403473,None,48.35332464403473,None,48.93630942818709,None,space,0.5126017429865897,48.93630942818709,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
