count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,1,0.08572608500003298,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,1,0.285898540000062,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,We've been trying to find a way to add a little European cachet to our stores.,3,3,,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,1,0.11986001700006454,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,1,0.13605020500017417,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,Is that the case?",3,3,,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,1,0.11699429200007216,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,1,0.11942698200004997,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,1,0.10283208199984983,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,1,0.11948719999986679,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,1,0.11940872299987859,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
