count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,frameRate,
2,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.021013153000012608,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0016819920000443744,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.050919716999942466,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"You don’t have cheeses made in America that are like ours, it is true.",2,2,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1425791389999631,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.09952425300002687,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0671594240000104,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10212485199997445,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",3,2,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001721997000004194,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",3,2,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03377303299998857,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"Let’s head to check out, and those crackers are on me.” ",3,2,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11963539900000342,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,They walked over to the checkout area.,3,2,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1524934359999861,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08548388400004114,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08450991400002295,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0020338749999382344,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,We've been trying to find a way to add a little European cachet to our stores.,3,3,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06779803599999923,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017044059999307137,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,Is that the case?",3,3,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11734550099993157,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01727351399995314,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05067633199996635,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0188459649999686,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0016788550000228497,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.585084042999938,space,0.4680720480000673,space,0.6170522689999416,,,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"It didn’t help the situation that Calvin and Jessie were running late to the airport, since Jessie had already been fuming at Calvin and preparing to end things with him.",1,1,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2828087850000429,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Upon arriving, they had only 45 minutes until their international flight would depart from Jamaica for the US.",1,1,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.00027593300001171883,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,It had been a tough vacation for them.,1,1,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06877189299996189,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Jessie had really had it with Calvin’s constant ramblings about the same excruciatingly boring golfing and work stories, which he insisted on repeating to her regardless of how little interest she showed.",1,1,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10065437299999758,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Calvin knew that Jessie was upset, but wasn't sure what to do besides attempting to carry on as normal and tell stories that took up the silence. ",1,1,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08543122200001108,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"The security line was luckily very short, and once the online boarding passes were scanned they were ushered quickly through the metal detector, not having to take off their shoes or remove the liquids from their bags.",2,1,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06884640800001307,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"“The infrastructure of this airport is really quite poor," said Calvin as they waited for their bags to emerge from the x-ray machine.",2,1,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10149150699999154,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,“I really could've hidden something in my shoes quite easily.” ,2,1,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.033896485000013854,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Jessie, exasperated at his need to broadcast his every inner thought, scowled at the conveyor belt.",2,1,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03868243600004462,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"“What?”, he asked.",2,1,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10150539900007516,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,She balled up her fists and turned to face him.,2,1,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1352439830000094,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"“Calvin, I really don’t think I can do this anymore.",2,2,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11962604099994678,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,I think it’s best that once we get to the States we part ways for good.” ,2,2,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1191838549999602,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,Calvin said nothing as he grabbed his bag and quickly walked away.,2,2,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018518663999998353,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.",3,2,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.021229715000004035,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,“So now you have nothing to say?,3,2,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06723307699996894,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Every time we talk, you are just looking for a way to steer the conversation back into your stories.”",3,2,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0016877169999816033,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Calvin didn't slow his pace, gritting his teeth and staring straight ahead. ",3,2,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.107497315000046,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. ,3,2,,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11841302999994241,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ,3,2,,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0851951030000464,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"“Well?” Jessie said, and Calvin finally turned to her.",3,2,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1349270630000774,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"“Well, Jessie, this makes perfect sense. ",3,3,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.14969944699998905,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.",3,3,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1007208339999579,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0020826819999228974,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"He was clearly hurt, but thought it was pointless to argue. ",3,3,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06569907999994484,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"They finally made it to the gate, just as they heard the final call for passengers boarding their flight.",3,3,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11826663399995141,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.",4,3,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10191823900004238,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11938970699998208,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. ",4,3,,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1180501669999785,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,"Before Jessie sat down, she took a deep breath and then awkwardly shook Calvin’s hand, mumbling, “Well, have a nice flight.” ",4,4,,,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.14912972100000843,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.,4,4,,,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1242878739999469,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,Both were upset but glad that they would have this flight to mull things over and recenter. ,4,4,,,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0020476710000139065,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
3,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6015578450000021,space,0.3521620950000397,space,0.5684387139999671,,,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations: Senna was going to propose tonight, and Alvira had no idea.",1,1,None,None,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6523267050000641,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1,1,None,None,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05169726200006153,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,The entrance of the restaurant was dazzling; chandeliers spread their warm light onto the delicate place settings of all the tables filled with guests dressed to the nines. ,1,1,None,None,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0340733900000032,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Through the floor-to-ceiling arched windows of the back wall, they saw the sun setting onto the Pacific ocean.",1,1,None,None,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15104340900006719,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"This was surely one of the best restaurants on the west coast, situated right on the beach.",1,1,None,None,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1349621390000948,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Senna gave his name to the host, who quickly located their reservation with an almost comically wide customer-service smile.",1,1,7.0,None,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1338334650000661,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,He led them to a table right by the window.,2,1,None,None,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00026984999999513093,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"He brought out some very small menus, with a short list of the celebrity chef's carefully selected daily dishes written in a loopy, cursive font unadorned by any mention of prices.",2,1,None,9.0,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03479646400001002,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,Senna slipped off to the bathroom to check to make sure the ring was in order.,2,2,None,None,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16919951900001706,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"The ring contained a canary diamond that had been in his grandmother’s wedding ring, and it was a brilliant stone that was accentuated by the small white diamonds encircling it.",2,2,None,None,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1341814020000811,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"He walked back to the table after handing the small, velvet box to a waiter at the front podium.",2,2,6.0,None,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18575827400002254,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,He came back just as their waiter was approaching the table to get their order.,3,2,None,None,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.21871163299999807,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3,2,None,None,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2170539919999328,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"“Excellent choices,” the waiter said with a subsequent brisk spin away from the table.",3,2,None,None,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.20139256300001307,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"“What a beautiful place, Senna. ",3,2,None,None,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2013385019999987,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Really this is too much just to celebrate the first tomatoes I grew in the garden, like, this is absurd,” Alvira said.",3,2,None,None,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15151847599997836,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3,2,None,None,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16900767699996777,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,We had to celebrate.” ,3,2,None,None,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18542727499993816,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"They talked and laughed as the sun sank below the horizon, and the glow from the ocean was replaced by the glow from the chandeliers.",3,2,8.0,None,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1523521270000856,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"The waiter eventually returned with their meals, and everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4,2,None,None,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13400692499999423,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,Then he paused and looked at Alvira meaningfully. ,4,2,None,None,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017325860000028115,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4, “It’s really been the best three years of my life with you.,4,2,None,None,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15122517899999366,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"I couldn’t imagine it any other way, and I don’t want to.",4,2,None,None,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2521663019999778,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"I really want to spend the rest of my years eating garden tomatoes, whatever it is, with you.” ",4,2,None,None,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05037969800002884,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Alvira smiled, “I want the same with you too, Senna.” ",4,2,None,17.0,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13529434700001275,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4,3,None,None,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03528378600003634,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,Her eyes widened in shock when she realized what she was looking at.,4,3,None,None,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.470795413000019,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
4,"“Alvira, will you marry me? ",4,3,None,None,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.26855632000001606,,,,,,,,,,,,,,,,,,,,,alexandra3,001,2019_Feb_07_1557,body_behavioural,60.3564133119613,
