count,storyText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,frameRate,
0,44,0,0,0,0,0,0,0,0,[44 42 13 23 21 34 11 32 31 24 43 33 12 22 41 14],"['Social' 'Location' 'Location' 'Social' 'Location' 'Location' 'Social'
 'Social' 'Social' 'Social' 'Social' 'Location' 'Social' 'Location'
 'Location' 'Location']",space,2.0727951310109347,space,1.7694258670089766,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
0,Attending a Lecture Meet Cute,0,0,0,0,0,1,1,1,,,,,space,0.8671599400695413,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
0,,0,0,0,0,,,,,,,,,,,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
1,42,0,1,1,1,0,0,0,0,,,space,0.7190184179926291,space,0.5350548949791119,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
1,Airport Meet Cute,0,1,1,1,0,1,1,1,,,,,space,1.15360085607972,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
1,,0,1,1,1,,,,,,,,,,,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
2,13,0,2,2,2,0,0,0,0,,,space,1.0015422229189426,space,0.4691772029036656,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
2,Grocery Shopping Breakup,0,2,2,2,0,1,1,1,,,,,space,1.0346924139885232,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
2,,0,2,2,2,,,,,,,,,,,,001,2019_Jan_02_1535,body_updated,59.8895263389282,
