Q1,Q2,Q3,Q4,D1,D2,roleName,rolePic,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,frameRate,
How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,restaurant_critic.jpg,0,0,0,1,0,0,0,0,space,0.28297374898102134,space,0.5509135690226685,space,2.5185350110114086,space,0.31837781399372034,1,001,2018_Nov_12_1105,part1,59.74536240494163,
How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,restaurant_critic.jpg,0,0,0,1,,,,,,,,,,,,,1,001,2018_Nov_12_1105,part1,59.74536240494163,
,,,,,,,,,,,,,,,,space,1.7180416350020096,space,0.6849874850013293,space,0.6018839250027668,space,0.768527884996729,,,,,,
