count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
1,"“It’s crazy that we met last night,” William said, “I am flying out right now to meet my boss, and was worried that I was going to show up empty handed without any local retailer prepared.” ",2,1,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15244508199998563,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"“I know, what are the chances, right?” Jeff said.",2,1,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1519811140000229,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"William laughed and said, “I’m glad our shared complaining can come in handy.",2,1,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10224256100002549,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"I know this is fast, but I'd like to get right down to specifics.",2,2,,,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03552184099999067,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,I'd like to order a couple of sample shipments from you and present them to our corporate buyers.,2,2,,,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0220887309999398,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"Typically we expect to get these kinds of samples at a deep discount, at least half-off the label price.",2,2,,,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06785072700006367,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"This is nothing, okay, compared to what you will be making if one of these buyers makes a contract.",2,2,,,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.001666619000047831,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,So I propose that you send us $600 worth of wine shipments for a price of $300.”,2,2,,,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0510074710000481,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"When it was their turn to go through the metal detector, they took off their shoes and pulled out their laptops.",2,2,,,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1345814530000098,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"Jeff mulled over the offer, nodding noncommittally to William's pitch as they proceeded through the metal detector and retrieved their belongings.",2,2,,,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11880282200002057,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"They began to walk through the concourse, and William handed some printed spreadsheets to Jeff as they navigated toward their gates at the end of the terminal.",3,2,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06813105499998073,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
