count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,[43 22 14 31 42 34 23 11 41 44 21 33 13 12 24 32],"['Social' 'Social' 'Location' 'Location' 'Location' 'Social' 'Location'
 'Social' 'Social' 'Location' 'Location' 'Location' 'Social' 'Location'
 'Social' 'Social']",[41 44 21 33 13 12 24 32],"['Social' 'Location' 'Location' 'Location' 'Social' 'Location' 'Social'
 'Social']",space,16.12228836400027,space,1.2362573070022336,space,2.5866662520020327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"Carina and Simon, both distracted in thought, nearly ran into each other as they walked into the grocery store. ",1,1,43.0,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.1353740189988457,space,3.7365940519994183,9,21.0523577999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,She nearly dropped the keys she was holding. ,1,1,None,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2198430630014627,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"The store they had entered looked like a warehouse, with high, black ceilings, industrial lights, and large packages of food. ",1,1,None,,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.070268103001581,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"In the meat section, Carina and Simon were looking over the same cuts of meat, because they were both preparing for barbecues.",2,1,None,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.287259778000589,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"Simon had wanted to talk to Carina, and Carina had wanted to say something to Simon, but they felt embarrassed striking up a conversation with a stranger.",2,1,None,,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.136742953000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"Carina mustered the courage, turned to Simon and, pointing at a Cornish hen, asked, “Isn’t this meat cute?”",2,2,None,,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.8197595630008436,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"He laughed, and said, “It is very cute.",2,2,None,,,,,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.18666923499768,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"Probably the younger brother of this guy,” and he picked up a regular-sized chicken.",2,2,None,,,,,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.9363296830015315,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"“Unlucky family,” she responded as she shook her head. ",2,2,None,,,,,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.803275770002074,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,They chatted as they picked out a few last-minute groceries.,2,2,None,,,,,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.436883164999017,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"Simon helped Carina select the best ribs and his personal favorite barbecue sauce, and she helped him choose red peppers and spices for a vegetable kabob she recommended.",2,2,None,,,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.853541625001526,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"In the checkout area, there were three lines open, and they went to the one labeled “8.”",3,2,None,,,,,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.7367425370030105,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
0,"Carina and Simon made jokes about the magazine covers while waiting in line, and they were laughing so hard their stomachs hurt. ",3,2,None,,,,,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.803098560001672,,,,,,,,,,,,,,,,,,,,,,,,,,,,062019_p2,001,2019_Jun_20_1433,body_behavioural,3.0.4,59.99197727298745,
