count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,storyEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,frameRate,
1,"She asked Liam politely to take the bags, and he obliged, following her to toward the exit. ",4,3,,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.35182378700005756,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,"“Liam, I think we are making the right decision.",4,4,,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018003119000013612,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,This is good.” ,4,4,,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08616471100003764,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,,,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3517052329999615,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,,,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0344957049999266,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,,,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11730937499999072,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,"Emmanuella laughed, “Whoever leaks it loses their rights to the cat.”",4,4,,,,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0003390480000007301,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,"Liam rolled his eyes and managed a weak chuckle, knowing the cat would be a whole other issue to sort out later.
",4,4,,,,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.12431818000004569,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
1,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7184399500000609,space,0.48485000300001957,space,0.38429627400000754,,,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,Charlie saw Alma as they walked into class and he motioned for her to come sit in the back next to him: they had business to discuss.,1,1,,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3355646039999556,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,Charlie and Alma were both economics students with entrepreneurial bents.,1,1,,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.12282627000001867,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,They were also both very busy and in the same class.,1,1,,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13529546400002346,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"After talking at a party, Charlie had discovered that Alma was looking for financing for her web development company.",1,1,,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10136582099994484,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,It was serendipitous because he had been talking with other members of his venture capital group about making an investment. ,1,1,,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08444266699996206,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"His financial group had come to a decision that morning about Alma’s idea, and he didn't want to wait until after class to discuss the proposal with her. ",1,1,,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06572746400001961,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"The class was in a large auditorium with small, foldable desks on the side of each cushioned chair. ",1,1,,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10155161099999077,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"There were large windows on both sides of the hall, and they could see the first flurries of a winter storm starting outside. ",1,1,,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10101960299994062,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,""Here we are at Lecture Seven already in History of the Eternal City, “ said the professor. ",2,1,,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10999781600003189,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"We're going to talk today about the age of the first Roman emperor: Augustus.” ,2,1,,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08745641400003024,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"She went into some recap of the last lecture, and Charlie took this as an opportunity to start talking to Alma.",2,1,,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11816198799999711,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"“Okay so I’ve been thinking about your startup idea, and I have talked about it with my fellow investors.",2,2,,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11740437000003112,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,We’d like to invest half of what you originally suggested.,2,2,,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.30336194499989233,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"Rather than $30,000, we start with $15,000.",2,2,,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1505875330000208,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,We would see how the company does and then invest the other half later.” ,2,2,,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1418538970000327,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"Alma, tapping her pen on her notebook, narrowed her eyes and pursed her lips.",2,2,,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15054884400001356,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,She turned back to the lecture as she considered this.,2,2,,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11832274800008236,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"The professor was going on: “The senate had conferred upon him the title of Augustus the sacred and revered one, the restorer of traditional values, the city’s new religious leader, the restorer of temples. ",3,2,,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1357388210000181,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"Augustus also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1524825100000271,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"Alma turned back to Charlie and offered her rebuttal, “I don’t know about that: it’s not going to be possible to implement our ideas effectively unless the project is fully funded. ",3,3,,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1348821220000218,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,We would have to find other investors and that would set us back in our timeline. ,3,3,,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16706396600000062,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13488381299998764,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,They whispered back and forth during the whole class in order to work out a compromise. ,3,3,,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15659727500008103,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"Finally, the class ended, and the professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.",4,3,,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.132679127000074,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall to get to their next class. ",4,3,,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13523230200007674,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15683337500001926,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11708959700001742,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,"They shook hands, walked out of the now-empty lecture hall, and made plans to sign the official paperwork the next day.",4,4,,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10169094399998357,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
2,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5835752409999486,space,0.40173540899991167,space,0.4527437510000709,,,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Thomas, dreading the conversation he was about to have, got to Annika’s Finer Diner early.",1,1,None,None,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9682306089999884,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,The restaurant had a kitschy charm and was reminiscent of a diner from the 70’s. ,1,1,None,None,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.037435786000060034,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,A bell chimed as the door swung open and Sadie entered to find Thomas deep in thought on a bench by the door.,1,1,None,None,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03364407900005517,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,He jumped up and gave her a side hug. ,1,1,None,None,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.035456830999919475,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“How was your day?”, he asked.",1,1,None,None,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034752928999978394,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"She clung onto him, “It was okay.",1,1,None,None,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06648863899999924,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,I missed you today.”,1,1,None,None,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05245411500004593,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,He looked at the hostess coming towards them.,1,1,None,None,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05159863899996253,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“Can we have a table in the back?”, Thomas asked.",1,1,None,None,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051552810999965004,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"She shrugged and, as she loudly popped her bubblegum, replied, “Sure, honey, this way.”",1,1,9.0,None,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0184552050000093,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,She led them to the back of the restaurant where there were dimly lit tables. ,2,1,None,None,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10143569199999547,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“Is this alright?”, the hostess asked.",2,1,None,None,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.017967315000078088,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Thomas cleared his throat and tried not to grimace at the stained fabric that lined the booth.,2,1,None,None,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13497864999999365,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,“This is great.,2,1,None,None,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.01838377000001401,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Thank you,” Thomas said.",2,1,None,None,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11806741800000964,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Sadie slipped into the cushioned seat and grabbed Thomas’ hand.,2,1,None,None,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.001692246999937197,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“Tell me about your day!”, Sadie sang as Thomas sat down.",2,1,None,None,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13455112099995858,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,He looked at her silently and pulled his hand slowly from hers.,2,1,None,None,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18412689899992074,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Sadie gave him a puzzled look.,2,1,None,None,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1191652500000373,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Thomas looked away and took a deep breath. ,2,1,None,None,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034079803999929936,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Sadie asked, “What’s wrong?” ",2,1,None,None,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06890772400004153,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Thomas picked at his fingernails.,2,1,None,22.0,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11808154100003776,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“Sadie, I’ve been thinking, and I need to figure out some stuff… on my own.”",2,2,None,None,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1245444230000885,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Sadie’s mouth popped open for a moment.,2,2,None,None,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2009558099999822,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Then she swallowed and shifted back in her seat.,2,2,None,None,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08439864199999647,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,“Things have been really picking up at work.,2,2,None,None,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15030995400002212,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,And I’m not sure that this is the job I want to do anymore.,2,2,None,None,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017695929999490545,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,It’s been really overwhelming between working and figuring out if I should change careers.” ,2,2,17.0,None,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1351796750000176,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,The waiter appeared and interrupted the speech Thomas had been practicing.,3,2,None,None,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018475611999974717,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“Hello you two!”, the waiter said.",3,2,None,None,,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08538587699990785,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,“Have you decided what you would like?”,3,2,None,None,,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0517103639999732,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Thomas and Sadie realized there were menus on the table, and they glanced at the lengthy list quickly.",3,2,None,None,,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0353928279999991,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"There were so many strange dishes they had never heard of before, so they settled on familiar orders.",3,2,None,None,,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08737343500001771,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“I’ll have a burger, no tomatoes,” Thomas said.",3,2,None,None,,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017813429999478103,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Sadie asked about the reuben, and the waiter told her it was excellent.",3,2,None,None,,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1260081650000302,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Once she agreed to get that, he walked away. ",3,2,None,None,,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16948508600000878,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Sadie and Thomas looked at each other. ,3,2,None,None,,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1330704429999514,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"“So what are you saying?”, Sadie asked. ",3,2,None,None,,,0,3,3,3,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15060820500002592,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Thomas replied, “I want to take a break for awhile.",3,2,None,None,,,0,3,3,3,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0006453969999711262,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"You know, have space to figure out what I’m supposed to be doing.”",3,2,None,17.0,,,0,3,3,3,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08510056500006158,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Sadie quietly burst into tears. ,3,3,None,None,,,0,3,3,3,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051584413000000495,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"Nevertheless, people sitting at the adjacent table looked over and quickly averted their gaze as they realized what was happening. ",3,3,None,None,,,0,3,3,3,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03354251700000077,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,“Is this really what you want?,3,3,None,None,,,0,3,3,3,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03572244499991939,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,I don’t understand.,3,3,None,None,,,0,3,3,3,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10217339999996966,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,I don’t understand.,3,3,None,None,,,0,3,3,3,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05272749000005206,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Things were fine. ,3,3,None,None,,,0,3,3,3,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06930808399999933,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"We don’t have to hang out all the time, or as much as we do now.”",3,3,None,None,,,0,3,3,3,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3003074910000123,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,Thomas chewed on his bottom lip and picked at his now bleeding hangnail. ,3,3,20.0,None,,,0,3,3,3,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017436209000038616,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
3,"At that moment, the waiter arrived with the burger and reuben and set them on the table.",4,3,None,None,,,0,3,3,3,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0670858280000175,,,,,,,,,,,,,,,,,,,,,alexandra2,001,2019_Feb_07_1423,body_behavioural,59.847640117204435,
