4.3309 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
5.0428 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x12402eb70>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x126a65c18>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([5120, 2880]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.0428 	EXP 	window1: recordFrameIntervals = False
5.2090 	EXP 	window1: recordFrameIntervals = True
5.3926 	EXP 	window1: recordFrameIntervals = False
5.4632 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
5.4651 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
5.4686 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
5.4699 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
5.4772 	EXP 	Imported count.xlsx as conditions, 16 conditions, 1 params
5.4775 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
5.4777 	EXP 	New trial (rep=0, index=0): OrderedDict([('count', 0)])
5.5737 	EXP 	text_4: text = 'Wedding Planner'
5.5737 	EXP 	image: image = 'jobphotos/weddingplanner.jpg'
5.5737 	EXP 	text_4: autoDraw = True
5.5737 	EXP 	image: autoDraw = True
6.2945 	DATA 	Keypress: space
6.2993 	EXP 	Imported story_xlsx_files/22.xlsx as conditions, 2 conditions, 1 params
6.2995 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
6.2997 	EXP 	New trial (rep=0, index=0): OrderedDict([('storyText', 22)])
6.3027 	WARNING 	Requested image 'storypics/22_storypic' not found but similar filename 'storypics/22_storypic.jpg' exists. This will be used instead but changing the filename is advised.
6.3420 	EXP 	text_4: autoDraw = False
6.3420 	EXP 	image: autoDraw = False
6.3420 	EXP 	text: text = 22
6.3420 	EXP 	image_2: image = 'storypics/22_storypic'
6.3420 	EXP 	text: autoDraw = True
6.3420 	EXP 	image_2: autoDraw = True
10.1448 	DATA 	Keypress: space
10.1456 	EXP 	New trial (rep=0, index=1): OrderedDict([('storyText', 'Airport Proposal')])
10.1514 	WARNING 	Requested image 'storypics/22_storypic' not found but similar filename 'storypics/22_storypic.jpg' exists. This will be used instead but changing the filename is advised.
10.1777 	EXP 	text: autoDraw = False
10.1777 	EXP 	image_2: autoDraw = False
10.1777 	EXP 	text: text = 'Airport Proposal'
10.1777 	EXP 	image_2: image = 'storypics/22_storypic'
10.1777 	EXP 	text: autoDraw = True
10.1777 	EXP 	image_2: autoDraw = True
10.9622 	DATA 	Keypress: space
10.9629 	EXP 	New trial (rep=0, index=1): OrderedDict([('count', 1)])
10.9937 	EXP 	text: autoDraw = False
10.9937 	EXP 	image_2: autoDraw = False
