count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
0,"The ring contained a canary diamond that had been in his grandmother’s wedding ring, and it was a brilliant stone that was accentuated by the small white diamonds encircling it.",2,2,None,None,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08290915200007021,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"He walked back to the table after handing the small, velvet box to a waiter at the front podium.",2,2,6.0,None,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.024549616999934187,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,He came back just as their waiter was approaching the table to get their order.,3,2,None,None,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.04150976400001127,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3,2,None,None,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05120802199996888,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"“Excellent choices,” the waiter said with a subsequent brisk spin away from the table.",3,2,None,None,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0002895330000001195,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"“What a beautiful place, Senna. ",3,2,None,None,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08515666200003125,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"Really this is too much just to celebrate the first tomatoes I grew in the garden, like, this is absurd,” Alvira said.",3,2,None,None,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.12121667200005959,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3,2,None,None,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1161752319999323,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,We had to celebrate.” ,3,2,None,None,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1507477159999553,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"They talked and laughed as the sun sank below the horizon, and the glow from the ocean was replaced by the glow from the chandeliers.",3,2,8.0,None,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11759469000003264,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"The waiter eventually returned with their meals, and everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4,2,None,None,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08307748000004267,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,Then he paused and looked at Alvira meaningfully. ,4,2,None,None,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15055828600009136,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0, “It’s really been the best three years of my life with you.,4,2,None,None,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1352824169999849,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"I couldn’t imagine it any other way, and I don’t want to.",4,2,None,None,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017168959999480649,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"I really want to spend the rest of my years eating garden tomatoes, whatever it is, with you.” ",4,2,None,None,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.07089957900006993,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"Alvira smiled, “I want the same with you too, Senna.” ",4,2,None,17.0,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03569994100007534,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4,3,None,None,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.00028187800000978314,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,Her eyes widened in shock when she realized what she was looking at.,4,3,None,None,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10444511599996531,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"“Alvira, will you marry me? ",4,3,None,None,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1358640400000013,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"I love you, and I will never stop loving you.” ",4,3,None,None,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11810909199994057,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,Alvira started to cry.,4,3,None,None,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03569693400004326,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"The room became silent, and everyone turned to their table. ",4,3,None,5.0,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08581785599994873,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"“Yes, of course, yes!” she shouted as she wiped away tears.",4,4,None,None,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03483749499991973,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,The neighboring tables exploded in applause.,4,4,None,None,,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.051660305999917,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,The waiter returned with a bottle of champagne and popped it. ,4,4,None,None,,0,0,0,0,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0851728439999988,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"All of this went unnoticed by Senna and Alvira as they looked into each others’ eyes, and he slipped the ring onto her finger. ",4,4,None,None,,0,0,0,0,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15065766400005032,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,"She held up her hand to admire it, and her glittering tears of joy matched the shine from her ring.   
",4,4,17.0,5.0,,0,0,0,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13480431100003898,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5845427440000321,space,0.36886551600002804,space,0.5171866230000433,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Maria walked into lecture beside Henry, and she was mentally rehearsing what she should say to break up with him.",1,1.0,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.451639395999905,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"She had been putting it off with a growing sense of dread, and now this lecture was the last chance before she had to leave campus. ",1,1.0,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1008252579999862,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"The lecture hall was large, with a stage for the lecturer in the front of the room, and tiered seats that stretched up in 15 stacked rows. ",1,1.0,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018145312000001468,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"The clock struck 3 pm, and Maria and Henry slid into neighboring seats near the back of the room.",1,1.0,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.001755641000045216,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"“Good afternoon, everybody," said the professor, fiddling to connect his laptop with the projector.",2,1.0,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06829235599991534,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Welcome to week 4 of Intro to Ancient Philosophy. ,2,1.0,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15201742800002194,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,Today we are going to continue our lecture on Aristotelian Philosophy.”,2,1.0,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11787983700003224,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,Everyone in class pulled out their notebooks and settled in their seats as the slides appeared on the large front screens.,2,1.0,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08377552000001742,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"“Henry,” Maria whispered.",2,1.0,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0016637380000474877,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"“Hmm?” he replied, distracted.",2,1.0,,,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10123909100002493,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1," “Henry, I need to tell you something really important, and I don’t know when else I’ll have a chance to do it,” she said.",2,1.0,,,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08426460099997257,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"“Okay, what's up?”, he said, tilting his head close to her. ",2,1.0,,,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03515948200004004,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1," “Henry, I don’t think I can do long distance.",2,2.0,,,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05178382400004011,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"I think what we have here is great, but I think it will be really hard when we are so far apart for such an extended period.",2,2.0,,,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06888372699995671,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"I’m sorry I’m telling you now in lecture, but I'm out of time, and it’s taken me awhile to come to this decision.",2,2.0,,,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16830747300002713,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"I really think this is best, and who knows what will happen when I get back from my study abroad.” ",2,2.0,,,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06919418900008623,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"While Henry tried to think of what to say, he and Maria stared unlistening at the professor as he started the lecture, "First we will talk about Aristotle’s work, The Categories, which is about the kinds, or categories, of things that there are.",3,2.0,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06868703099996765,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"In fact, our term category comes from this Aristotelian context.” ",3,2.0,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051508242000068094,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Henry felt horrible, like the wind had just been knocked out of him.",3,2.0,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.01893597100001898,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"A few tears started to fall down his cheeks as he whispered back, “Maria, I think we can make it work.",3,3.0,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15069920100006584,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,I’ll come visit you.,3,3.0,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16909200199995666,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,It will be fine.,3,3.0,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15114301000005526,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,I don’t want to break up.”,3,3.0,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034621086000015566,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Maria felt so guilty that she nearly gave in, but forced herself to hold her ground, knowing that this would make things much easier for both of them in the future.",3,3.0,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05090469599997505,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"She gave his hand a squeeze but shook her head sadly, before turning back to her laptop and half-heartedly taking notes on the lecture which they sat through in painful silence.",3,3.0,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017733156000076633,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Finally, the professor was wrapping up, “This is what Aristotle means when he says that an animal’s or plant’s form rather than its matter is its nature. ",4,3.0,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03370066800005134,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Alright class, that’s all for today. ",4,3.0,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06799523500001214,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Remember the final exam is coming up next week on Tuesday on the Pre-Socratics, Plato, and Aristotle, so feel free to come by office hours to discuss if you have the inspiration.",4,3.0,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017284049999943818,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"And if anyone is doing the 20 page paper in lieu of the final, that’s due next Tuesday as well.",4,3.0,,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08467947899998762,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Have a good day, folks.” ",4,3.0,,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03521947599995201,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"Maria and Henry packed up hurriedly, and slipped quickly out of the class before the rest of the crowd. ",4,3.0,,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11841137500005061,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"They hugged outside, and both of them were crying. ",4,4.0,,,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16912783899999795,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"“Maria, I don’t want you to leave.",4,4.0,,,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15245592799999486,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,I don’t want this to end. ,None,None,,,,0,1,1,1,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13457172699997955,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"But if this is what you think is best, I can’t make it otherwise.” ",pandro,4.0,,,,0,1,1,1,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15772387499998786,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,"They hugged one last time, and Maria ran off to get her things from her dorm.",4,4.0,,,,0,1,1,1,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15836472799992407,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,Henry sadly watched her go. ,4,4.0,,,,0,1,1,1,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15140680100000736,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6516078589999097,space,0.35165525100001105,space,0.5844355010000299,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6672716389999778,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,"“Thank you again for inviting me here to discuss my business proposal,” said Ms. Bianchi, “And it’s a pleasure to be out of the office.” ",1,1,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.135420651000004,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,"As a salesperson for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10082228199996734,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a corporate buyer for a large chain grocery store. ",1,1,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11748441099996398,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,"She was known for doing things unconventionally: for example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06903118899992933,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,"They chatted a little in the front of the grocery store, which was surrounded by pumpkins and halloween decorations set up in special displays for the holiday season.",1,1,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002107891999912681,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
2,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison picked up a block of parmesan.",2,1,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0508937079999896,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1645,body_behavioural,59.97202760698037,
