count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,[23 31 32 13 41 14 42 24 21 34 12 44 43 11 33 22],"['Location' 'Social' 'Location' 'Social' 'Location' 'Location' 'Social'
 'Social' 'Location' 'Location' 'Location' 'Social' 'Location' 'Social'
 'Social' 'Social']",[21 34 12 44 43 11 33 22],"['Location' 'Location' 'Location' 'Social' 'Location' 'Social' 'Social'
 'Social']",space,9.306187852009316,space,1.5201939069957007,space,1.3863719549990492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14.470800701994449,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.653051229994162,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.984793188996264,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.8697261849883944,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.636378694995074,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.3182380799989915,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,She led the way to the section of the store that held the canned foods. ,2,1,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.8206910870067077,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,Alex looked like he was going to throw up. ,2,1,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.4515349290013546,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.087240447988734,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.57043281001097,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"She chuckled, “Alright, whatever you say.” ",2,1,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.536702069992316,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7197326900059124,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,He turned his back to her and pulled out the ring.,2,2,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.402935628007981,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,He had been saving up for this for a while. ,2,2,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.020583773002727,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.834196433002944,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"“Alex?”, Chloe said suspiciously. ",2,2,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.185973179002758,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,He closed the box and whipped around. “Yes?”,2,2,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.054493499992532,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,“Do we need anything else?”,2,2,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9840003219869686,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"“Yeah I don’t know, honey.” ",2,2,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1369046260078903,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,They went to the checkout and waited in a long line.,3,2,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.568757187007577,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,Alex was staring intensely off into the distance. ,3,2,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.63550800801022,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.402167334992555,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1537374800100224,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,They got the message and walked over slowly. ,3,2,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.4537264950049575,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1208062399964547,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"“Awww, Alex, me too.”",3,2,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.636382840006263,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"Alex got down on one knee, and Chloe gasped. ",3,3,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5361281450022943,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"“I am serious, Chloe. Will you marry me?”",3,3,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.702930697996635,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.4032534549915,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
0,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2334748430002946,,,,,,,,,,,,,,,,,,,,,,,,,,,,030719_p3,001,2019_Mar_07_1612,body_behavioural,3.0.4,59.81887788555824,
