Q1,Q2,Q3,Q4,D1,D2,roleName,rolePic,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,frameRate,
What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,business_reporter.jpg,0,0,0,0,0,0,0,0,space,0.5881349150149617,space,0.26826871698722243,space,0.41817907302174717,space,0.5856162009877153,1,001,2018_Nov_09_1415,part1,59.759975975151875,
What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,business_reporter.jpg,0,0,0,0,1,0,1,0,space,2.419643981003901,space,2.4352193270169664,space,0.7683684910007287,space,0.7022826920147054,1,001,2018_Nov_09_1415,part1,59.759975975151875,
What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,business_reporter.jpg,0,0,0,0,,,,,,,,,,,,,1,001,2018_Nov_09_1415,part1,59.759975975151875,
How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,restaurant_critic.jpg,0,1,1,1,0,0,0,0,space,1.5882908449857496,space,0.46743680498912,space,0.5014862289826851,space,0.6694861319847405,1,001,2018_Nov_09_1415,part1,59.759975975151875,
How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,restaurant_critic.jpg,0,1,1,1,1,0,1,0,space,1.1374620969872922,space,0.45111919299233705,space,0.35166434600250795,space,0.901374537992524,1,001,2018_Nov_09_1415,part1,59.759975975151875,
How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,restaurant_critic.jpg,0,1,1,1,,,,,,,,,,,,,1,001,2018_Nov_09_1415,part1,59.759975975151875,
