count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,participant,session,date,expName,psychopyVersion,frameRate,
4," “Henry, I don’t think I can do long distance.",2,2,,,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,1.08625389000008,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"I think what we have here is great, but I think it will be really hard when we are so far apart for such an extended period.",2,2,,,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,1.1197307570000703,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"I’m sorry I’m telling you now in lecture, but I'm out of time, and it’s taken me awhile to come to this decision.",2,2,,,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.9695171200000914,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"I really think this is best, and who knows what will happen when I get back from my study abroad.” ",2,2,,,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1,2.0693357500003913,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"While Henry tried to think of what to say, he and Maria stared unlistening at the professor as he started the lecture, “First we will talk about Aristotle’s work, The Categories, which is about the kinds, or categories, of things that there are.",3,2,,,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,9,8.303274555000826,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"In fact, our term category comes from this Aristotelian context.” ",3,2,,,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,2.269345300000168,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"Henry felt horrible, like the wind had just been knocked out of him.",3,2,,,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,1.1029971900006785,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"A few tears started to fall down his cheeks as he whispered back, “Maria, I think we can make it work.",3,3,,,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,9,4.336195202000454,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,I’ll come visit you.,3,3,,,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,1.0529066250001051,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,It will be fine.,3,3,,,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,1.2863634169998477,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,I don’t want to break up.”,3,3,,,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,0.7030548869997801,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"Maria felt so guilty that she nearly gave in, but forced herself to hold her ground, knowing that this would make things much easier for both of them in the future.",3,3,,,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,4.719994585000677,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"She gave his hand a squeeze but shook her head sadly, before turning back to her laptop and half-heartedly taking notes on the lecture which they sat through in painful silence.",3,3,,,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,9.6706449050007,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"Finally, the professor was wrapping up, “This is what Aristotle means when he says that an animal’s or plant’s form rather than its matter is its nature. ",4,3,,,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,9,1.8196828179998192,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"Alright class, that’s all for today. ",4,3,,,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,9,8.653671375000158,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"Remember the final exam is coming up next week on Tuesday on the Pre-Socratics, Plato, and Aristotle, so feel free to come by office hours to discuss if you have the inspiration.",4,3,,,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,2.102693144999648,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"And if anyone is doing the 20 page paper in lieu of the final, that’s due next Tuesday as well.",4,3,,,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1,2.769755040000746,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"Have a good day, folks.” ",4,3,,,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,1.8698643300003823,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"Maria and Henry packed up hurriedly, and slipped quickly out of the class before the rest of the crowd. ",4,3,,,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,9,2.153230218000317,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"They hugged outside, and both of them were crying. ",4,4,,,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,1.6366427970006043,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"“Maria, I don’t want you to leave.",4,4,,,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,1.7026389000002382,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,I don’t want this to end. ,4,4,,,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1,0.9861607800003185,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"But if this is what you think is best, I can’t make it otherwise.” ",4,4,,,,0,4,4,4,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1,2.8174380649998056,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,"They hugged one last time, and Maria ran off to get her things from her dorm.",4,4,,,,0,4,4,4,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1,2.052923438000107,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,Henry sadly watched her go. ,4,4,,,,0,4,4,4,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1,1.169658580000032,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
4,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,space,1.1532850300000064,space,1.0030060019998928,space,2.1861926130004576,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Simon and Carina noticed each other as they walked into the grocery store at the same time, their carts nearly colliding as they squeezed into the entrance.",1,1,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,16.704318230000354,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"They were both new to the Boston area, and this was their first time in this store. ",1,1,,,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,2.8372629670002425,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"It kind of looked like a large warehouse, with high unfurnished ceilings, industrial lights, and large packages of food. ",1,1,,,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,9,5.186631645000489,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"They went off along separate routes, but soon ended up back together in the meat section. ",2,1,,,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,1.4530196369996702,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"They were both preparing for barbecues, so they were looking over the same cuts of meat. ",2,1,,,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,3.386557714999981,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Simon really wanted to talk to Carina, and Carina really wanted to say something to Simon, but they felt embarrassed striking up a conversation with a stranger.",2,1,,,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,9,3.8842640949997076,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Carina suddenly turned to Simon and, pointing at a Cornish hen, asked, “Isn’t this meat cute?”",2,2,,,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,1.6529798600004142,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"He laughed, and said, “It is very cute.",2,2,,,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,1.1196290799998678,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Probably the younger brother of this guy,” and he picked up a regular-sized chicken.",2,2,,,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,2.269916639999792,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"“Unlucky family,” she responded. ",2,2,,,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,1,0.9340803269997195,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,They continued to chat as they picked out their groceries.,2,2,,,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,1.9532268330003717,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Simon helped Carina pick out the best ribs and his personal favorite barbeque sauce, and she helped him gather the  peppers, onions, and spices for a vegetable kabob she recommended.",2,2,,,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,2.670045900000332,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"When they were both finished shopping, they went to the checkout area.",3,2,,,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,9,6.153359257000375,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Simon was disappointed to see that the lines were short, since he had been hoping for an excuse to spend more time with Carina.",3,2,,,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,2.6364469419995658,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"They had real chemistry, and both of them could definitely see a future together despite having just met.",3,2,,,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.7362802620000366,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"“So you haven’t been around the city much?”, Simon asked. ",3,2,,,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1,0.7363175800001045,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"“No, not really.",3,2,,,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,0.5864479149995532,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,I’ve mainly been working and setting up my apartment.”,3,2,,,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,0.7862997800002631,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Simon asked her, “Ok well, if you’d like I could pick you up next weekend, and we could go around Harvard Square and get dinner.",3,3,,,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,1.90318571699936,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"There are a lot of great places around there, and it’s really nice during the summer.",3,3,,,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,1,3.0342069170001196,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,The Harvard campus is also beautiful.” ,3,3,,,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,1.2364623820003544,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Carina smiled, “I’d love to: that sounds great!”",3,3,,,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,1.870001525000589,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"She quickly entered her number in his phone, since they only had to wait a couple minutes in line.",3,3,,,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,2.5016130179992615,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,Then it was her turn to check out with the cashier. ,4,3,,,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,3.3199951900005544,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Simon, wanting to make a gesture of his affection, lifted up the divider on the conveyor belt and said to the cashier, “Actually these are together.",4,3,,,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,5.2199941549997675,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Carina, I’ve got it.",4,3,,,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,4.684325172000172,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,This was kind-of a date today.”,4,3,,,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,5.753226335000363,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,Carina blushed and laughed; she thought this was ridiculous but also very sweet. ,4,3,,,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,2.1863323400002628,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"The cashier rolled her eyes when they weren’t looking, and she scanned the rest of his items. ",4,3,,,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,9,6.803357515000243,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"The total came to $120, and he paid with his credit card.",4,3,,,,0,5,5,5,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,2.269798766999884,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"Carina thanked him, and they took the groceries and walked out.",4,3,,,,0,5,5,5,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,1.8694920850002745,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"As they were walking towards the exit, Carina reluctantly said goodbye since she was running late for the barbeque she was hosting that afternoon.",4,4,,,,0,5,5,5,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,9,4.869971664999866,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,"They hugged and parted ways, stealing glances at each other as they both walked back to their cars.",4,4,,,,0,5,5,5,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,1.4030745130003197,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
5,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,space,0.9199602300004699,space,1.5026276149992555,space,3.636529811999935,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,space,0.4364293620001263,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,8.870331604999592,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,1.086327099999835,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,,,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,4.403648061999775,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,9,13.803957566999998,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,1.719808271999682,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,1,1.1368715250000605,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,She led the way to the section of the store that held the canned foods. ,2,1,,,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,1.8029274270002134,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Alex looked like he was going to throw up. ,2,1,,,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,1.7864511500001754,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,3.0195545699998547,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,1,1.9202359350001643,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"She chuckled, “Alright, whatever you say.” ",2,1,,,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,2.600824207000187,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,3.503274308000073,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,He turned his back to her and pulled out the ring.,2,2,,,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,9,2.41976678500032,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,He had been saving up for this for a while. ,2,2,,,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,1.40274463500009,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.3031414120005138,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“Alex?”, Chloe said suspiciously. ",2,2,,,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1,1.9197757319998345,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,He closed the box and whipped around. “Yes?”,2,2,,,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,0.8363635820005584,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,“Do we need anything else?”,2,2,,,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,1.4695725649999076,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“Yeah I don’t know, honey.” ",2,2,,,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,1.769364434999261,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,They went to the checkout and waited in a long line.,3,2,,,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,9,3.1175415999996403,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Alex was staring intensely off into the distance. ,3,2,,,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,1.3841845950000788,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,1.8864762049997807,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,2.036453204999816,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,They got the message and walked over slowly. ,3,2,,,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,4.453034254999693,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,,,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,9,2.769816656999865,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“Awww, Alex, me too.”",3,2,,,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,0.8528547949999847,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"Alex got down on one knee, and Chloe gasped. ",3,3,,,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,2.0863864070006457,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“I am serious, Chloe. Will you marry me?”",3,3,,,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,1.6027991299997666,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1,4.4009335450000435,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,1.4202227499999935,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Chloe looked around and laughed. ,3,3,,,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,1.6197914880003736,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,,,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,1.6852694119997977,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Everyone in line clapped and cheered. ,3,4,,,,0,6,6,6,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,1.1840160429992466,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,,,,0,6,6,6,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1,1.5030728499996258,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"“I love it, oh my gosh, it’s so glittery!",3,4,,,,0,6,6,6,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1,0.8697062170003846,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,,,,0,6,6,6,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1,2.184158402000321,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
