count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,participant,session,date,expName,frameRate,
2,"Thomas, dreading the conversation he was about to have, got to Annika’s Finer Diner early.",1.0,1.0,None,None,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7516867550002644,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,The restaurant had a kitschy charm and was reminiscent of a diner from the 70’s. ,1.0,1.0,None,None,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.45782734400017944,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,A bell chimed as the door swung open and Sadie entered to find Thomas deep in thought on a bench by the door.,1.0,1.0,None,None,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.14960010100003274,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,He jumped up and gave her a side hug. ,1.0,1.0,None,None,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.016714145000150893,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“How was your day?”, he asked.",1.0,1.0,None,None,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06819388999974763,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"She clung onto him, “It was okay.",1.0,1.0,None,None,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052199720001226524,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,I missed you today.”,1.0,1.0,None,None,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06894646499858936,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,He looked at the hostess coming towards them.,1.0,1.0,None,None,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051132161999703385,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“Can we have a table in the back?”, Thomas asked.",1.0,1.0,None,None,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.01875868699971761,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"She shrugged and, as she loudly popped her bubblegum, replied, “Sure, honey, this way."",1.0,1.0,9.0,None,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05193138499998895,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,She led them to the back of the restaurant where there were dimly lit tables. ,2.0,1.0,None,None,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.018892363001214107,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“Is this alright?”, the hostess asked.",2.0,1.0,None,None,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06996501400135458,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Thomas cleared his throat and tried not to grimace at the stained fabric that lined the booth.,2.0,1.0,None,None,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1350956119986222,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,“This is great.,2.0,1.0,None,None,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11840705999929924,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2," Thank you,” Thomas said.",2.0,1.0,None,None,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001714286998321768,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Sadie slipped into the cushioned seat and grabbed Thomas’ hand.,2.0,1.0,None,None,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06800171299983049,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“Tell me about your day!”, Sadie sang as Thomas sat down.",2.0,1.0,None,None,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018127904000721173,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,He looked at her silently and pulled his hand slowly from hers.,2.0,1.0,None,None,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.050699987999905716,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Sadie gave him a puzzled look.,2.0,1.0,None,None,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05179761599902122,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Thomas looked away and took a deep breath. ,2.0,1.0,None,None,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.051195342999562854,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Sadie asked, “What’s wrong?” ",2.0,1.0,None,None,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06802851000065857,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Thomas picked at his fingernails.,2.0,1.0,None,22.0,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.018356754000706133,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“Sadie, I’ve been thinking, and I need to figure out some stuff… on my own.”",2.0,2.0,None,None,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06821207200118806,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Sadie’s mouth popped open for a moment.,2.0,2.0,None,None,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.001724689998809481,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Then she swallowed and shifted back in her seat.,2.0,2.0,None,None,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10164330399857135,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,“Things have been really picking up at work.,2.0,2.0,None,None,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017613079999136971,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,And I’m not sure that this is the job I want to do anymore.,2.0,2.0,None,None,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11795498599894927,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,It’s been really overwhelming between working and figuring out if I should change careers.” ,2.0,2.0,17.0,None,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10206006099906517,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,The waiter appeared and interrupted the speech Thomas had been practicing.,3.0,2.0,None,None,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017401790009898832,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“Hello you two!”, the waiter said.",3.0,2.0,None,None,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08415438199881464,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,“Have you decided what you would like?”,3.0,2.0,None,None,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017263055999137578,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Thomas and Sadie realized there were menus on the table, and they glanced at the lengthy list quickly.",3.0,2.0,None,None,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05183208800008288,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"There were so many strange dishes they had never heard of before, so they settled on familiar orders.",3.0,2.0,None,None,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01853357200161554,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“I’ll have a burger, no tomatoes,” Thomas said.",3.0,2.0,None,None,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05028242600019439,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Sadie asked about the reuben, and the waiter told her it was excellent.",3.0,2.0,None,None,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05205029999888211,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Once she agreed to get that, he walked away. ",3.0,2.0,None,None,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03499560099953669,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Sadie and Thomas looked at each other. ,3.0,2.0,None,None,,0,2,2,2,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10138395399917499,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“So what are you saying?”, Sadie asked. ",3.0,2.0,None,None,,0,2,2,2,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.00029466299929481465,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Thomas replied, “I want to take a break for awhile.",3.0,2.0,None,None,,0,2,2,2,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1354069930002879,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"You know, have space to figure out what I’m supposed to be doing.”",3.0,2.0,None,17.0,,0,2,2,2,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15194262099976186,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Sadie quietly burst into tears. ,3.0,3.0,None,None,,0,2,2,2,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13574366700049723,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Nevertheless, people sitting at the adjacent table looked over and quickly averted their gaze as they realized what was happening. ",3.0,3.0,None,None,,0,2,2,2,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11850603399943793,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,“Is this really what you want?,3.0,3.0,None,None,,0,2,2,2,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051648673999807215,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,I don’t understand.,3.0,3.0,None,None,,0,2,2,2,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13529398399987258,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,I don’t understand.,3.0,3.0,None,None,,0,2,2,2,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10104741500072123,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Things were fine. ,3.0,3.0,None,None,,0,2,2,2,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03426695699999982,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"We don’t have to hang out all the time, or as much as we do now.”",3.0,3.0,None,None,,0,2,2,2,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11849844899916206,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Thomas chewed on his bottom lip and picked at his now bleeding hangnail. ,3.0,3.0,20.0,None,,0,2,2,2,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13767866499983938,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"At that moment, the waiter arrived with the burger and reuben and set them on the table.",4.0,3.0,None,None,,0,2,2,2,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11726018999979715,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,“Is there anything else I can get for you two?,4.0,3.0,None,None,,0,2,2,2,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01802047699857212,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Will you be getting dessert tonight?”, he asked.",4.0,3.0,None,None,,0,2,2,2,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10225589699984994,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“Oh no, we’re good, thanks,” Thomas said.",4.0,3.0,None,None,,0,2,2,2,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017445180001232075,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Once the waiter had walked away still oblivious to the situation, Thomas sighed and said, “Sadie, I’m sorry.",4.0,3.0,None,None,,0,2,2,2,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10056061599971144,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"You are so great, and I love hanging out with you.",4.0,3.0,None,None,,0,2,2,2,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034412408000207506,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,But I need some time.,4.0,3.0,None,None,,0,2,2,2,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10178677399926528,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,I’m so sorry.”,None,None,None,None,,0,2,2,2,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034995117001017206,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"He grabbed her hand, and she pulled it out of his.",4.0,3.0,None,None,,0,2,2,2,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06741843899908417,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"“Sadie,” he said.",4.0,3.0,None,17.0,,0,2,2,2,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08577530100046715,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2," She stood up, grabbed half of the reuben and shook it at him as she growled, “Don’t follow me, and don’t talk to me anymore!”",4.0,4.0,None,None,,0,2,2,2,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.01790935300050478,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"Sadie's heels clacked loudly against the black and white linoleum, and the bell above the door jingled cheerfully as the door closed behind her.",4.0,4.0,None,None,,0,2,2,2,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.019106187999568647,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,Thomas sat there for awhile in shock at how quickly everything transpired. ,4.0,4.0,None,None,,0,2,2,2,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05016399700070906,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,"He grabbed his burger and took a bite of it, creating a dry and fishy taste in his mouth.",4.0,4.0,None,None,,0,2,2,2,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11869225899863522,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,He dropped it back on his plate and wondered if the restaurant was responsible for the foul taste. ,4.0,4.0,13.0,5.0,,0,2,2,2,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1360551019988634,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,The next task in the experiment is to recall each story to the best of your ability.,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,3.5018165439996665,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,space,5.337803977001386,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,space,2.2352683869994507,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,space,2.903774604001228,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,There is no time limit for your responses. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1006180650001625,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,12.920900454999355,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,The next part of the task is to answer 8 questions about each story.,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,space,3.2516699640000297,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,Some of the questions are not related to the perspective you were asked to assume.,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,space,2.6026406320015667,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,"We realize that we did not tell you to think of these questions during the story, but do your best to answer them.",,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,space,2.7026997009998013,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
,,,,,,"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,space,2.702457243000026,,,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,16.006280891999268,alexandra1,001,2019_Feb_07_1400,body_behavioural,59.80054401662467,
