3.4891 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
4.1560 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x1244a3e10>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x127b2b278>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([5120, 2880]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.1560 	EXP 	window1: recordFrameIntervals = False
4.3217 	EXP 	window1: recordFrameIntervals = True
4.5057 	EXP 	window1: recordFrameIntervals = False
4.5712 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.5747 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.5819 	EXP 	Imported count.xlsx as conditions, 16 conditions, 1 params
4.5822 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
4.5824 	EXP 	New trial (rep=0, index=0): OrderedDict([('count', 0)])
4.6224 	EXP 	text: text = 'Attending a Lecture-Breakup'
4.6224 	EXP 	text_2: text = 'Dean of Academic Studies'
4.6224 	EXP 	text_2: autoDraw = True
5.5751 	DATA 	Keypress: space
5.5759 	EXP 	New trial (rep=0, index=1): OrderedDict([('count', 1)])
5.6053 	EXP 	text_2: autoDraw = False
5.6053 	EXP 	text: autoDraw = False
5.6053 	EXP 	text_2: autoDraw = False
5.6053 	EXP 	text: text = 'Restaurant Proposal'
5.6053 	EXP 	text_2: text = ' Restaurant Critic'
5.6053 	EXP 	text_2: autoDraw = True
6.2908 	DATA 	Keypress: space
6.2915 	EXP 	New trial (rep=0, index=2): OrderedDict([('count', 2)])
6.3237 	EXP 	text: autoDraw = False
6.3237 	EXP 	text_2: autoDraw = False
6.3237 	EXP 	text: text = 'Attending a Lecture-Meet Cute'
6.3237 	EXP 	text_2: text = 'Matchmaker'
6.3237 	EXP 	text_2: autoDraw = True
7.0920 	DATA 	Keypress: space
7.0926 	EXP 	New trial (rep=0, index=3): OrderedDict([('count', 3)])
7.1069 	EXP 	text: autoDraw = False
7.1069 	EXP 	text_2: autoDraw = False
7.1069 	EXP 	text: text = 'Restaurant Business Deal'
7.1069 	EXP 	text_2: text = 'Business Reporter'
7.1069 	EXP 	text_2: autoDraw = True
7.6754 	DATA 	Keypress: space
7.6761 	EXP 	New trial (rep=0, index=4): OrderedDict([('count', 4)])
7.7065 	EXP 	text: autoDraw = False
7.7065 	EXP 	text_2: autoDraw = False
7.7065 	EXP 	text: text = 'Grocery Shopping- Break up'
7.7065 	EXP 	text_2: text = 'Couples Therapist'
7.7065 	EXP 	text_2: autoDraw = True
8.1076 	DATA 	Keypress: space
8.1084 	EXP 	New trial (rep=0, index=5): OrderedDict([('count', 5)])
8.1234 	EXP 	text: autoDraw = False
8.1234 	EXP 	text_2: autoDraw = False
8.1234 	EXP 	text: text = 'Airport Proposal'
8.1234 	EXP 	text_2: text = 'Wedding Planner'
8.1234 	EXP 	text_2: autoDraw = True
8.5754 	DATA 	Keypress: space
8.5762 	EXP 	New trial (rep=0, index=6): OrderedDict([('count', 6)])
8.6076 	EXP 	text: autoDraw = False
8.6076 	EXP 	text_2: autoDraw = False
8.6076 	EXP 	text: text = 'Grocery Shopping- Meet Cute'
8.6076 	EXP 	text_2: text = 'Grocery Store Customer Experience Manager'
8.6076 	EXP 	text_2: autoDraw = True
9.5750 	DATA 	Keypress: space
9.5758 	EXP 	New trial (rep=0, index=7): OrderedDict([('count', 7)])
9.6069 	EXP 	text_2: autoDraw = False
9.6069 	EXP 	text: autoDraw = False
9.6069 	EXP 	text_2: autoDraw = False
9.6069 	EXP 	text: text = 'Airport Business Deal'
9.6069 	EXP 	text_2: text = 'Airport Customer Experience Manager'
9.6069 	EXP 	text_2: autoDraw = True
10.0417 	DATA 	Keypress: space
10.0425 	EXP 	New trial (rep=0, index=8): OrderedDict([('count', 8)])
10.0572 	EXP 	text: autoDraw = False
10.0572 	EXP 	text_2: autoDraw = False
10.0572 	EXP 	text: text = 'Restaurant Breakup'
10.0572 	EXP 	text_2: text = 'Restaurant Critic'
10.0572 	EXP 	text_2: autoDraw = True
10.3755 	DATA 	Keypress: space
10.3762 	EXP 	New trial (rep=0, index=9): OrderedDict([('count', 9)])
10.3905 	EXP 	text: autoDraw = False
10.3905 	EXP 	text_2: autoDraw = False
10.3905 	EXP 	text: text = 'Attending a Lecture-Proposal'
10.3905 	EXP 	text_2: text = ' Dean of Academic Studies'
10.3905 	EXP 	text_2: autoDraw = True
10.6582 	DATA 	Keypress: space
10.6590 	EXP 	New trial (rep=0, index=10): OrderedDict([('count', 10)])
10.6740 	EXP 	text: autoDraw = False
10.6740 	EXP 	text_2: autoDraw = False
10.6740 	EXP 	text: text = 'Restaurant Meet Cute'
10.6740 	EXP 	text_2: text = 'Matchmaker'
10.6740 	EXP 	text_2: autoDraw = True
11.2754 	DATA 	Keypress: space
11.2761 	EXP 	New trial (rep=0, index=11): OrderedDict([('count', 11)])
11.2906 	EXP 	text: autoDraw = False
11.2906 	EXP 	text_2: autoDraw = False
11.2906 	EXP 	text: text = 'Attending a Lecture-Business Deal'
11.2906 	EXP 	text_2: text = 'Business Reporter'
11.2906 	EXP 	text_2: autoDraw = True
11.5430 	DATA 	Keypress: space
11.5437 	EXP 	New trial (rep=0, index=12): OrderedDict([('count', 12)])
11.5580 	EXP 	text: autoDraw = False
11.5580 	EXP 	text_2: autoDraw = False
11.5580 	EXP 	text: text = 'Airport Breakup'
11.5580 	EXP 	text_2: text = 'Couples Therapist'
11.5580 	EXP 	text_2: autoDraw = True
11.7598 	DATA 	Keypress: escape
12.0312 	EXP 	window1: mouseVisible = True
