count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,"Finally he turned to her and sighed, “Yes, I was thinking the same thing - I think we could definitely be happier with other people.” ",3,3,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,9,0.07002229799763882,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"As if she hadn't heard him, Emmanuella looked at their cart and said, “I'm not sure this will be enough, could you grab another box of pasta?”",3,3,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,1,0.08583548500246252,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0, Liam scoffed and walked off to quickly get it.,3,3,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,9,0.13569933199687512,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"As Emmanuella waited in line, she took a moment to compose herself, deciding that there was no reason to continue making a scene in the store. ",3,3,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,1,0.06959904999894206,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0," Right when Liam came back with the pasta, the cashier started scanning their groceries.",4,3,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,9,0.11954492000222672,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"The cost came to $30, and Emmanuella paid with her credit card.",4,3,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,1,0.06929428200237453,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"She asked Liam politely to take the bags, and he obliged, following her to toward the exit. ",4,3,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,9,0.10286780800015549,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"“Liam, I think we are making the right decision.",4,4,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,1,0.11955953999859048,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,This is good.” ,4,4,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,9,0.10273630699884961,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,1,0.10441753299892298,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,9,0.18626687000141828,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,1,0.13676624700019602,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"Emmanuella laughed, “Whoever leaks it loses their rights to the cat.”",4,4,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,9,0.08403583300241735,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,"Liam rolled his eyes and managed a weak chuckle, knowing the cat would be a whole other issue to sort out later.
",4,4,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,1,0.06954996200147434,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,,,,0,1,1,1,0,0,0,0,,,,,,,,,space,0.5360095200012438,space,0.3030026900014491,space,0.33735571099896333,,,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,1,0.8536369729990838,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,1,0.5195672900008503,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
