count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instructText,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,"I’m sorry I’m telling you now in lecture, but I'm out of time, and it’s taken me awhile to come to this decision.",2,2,,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,1,0.36997122199682053,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"I really think this is best, and who knows what will happen when I get back from my study abroad.” ",2,2,,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,9,0.05289691000143648,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"While Henry tried to think of what to say, he and Maria stared unlistening at the professor as he started the lecture, “First we will talk about Aristotle’s work, The Categories, which is about the kinds, or categories, of things that there are.",3,2,,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,1,0.36958659200172406,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"In fact, our term category comes from this Aristotelian context.” ",3,2,,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,1,20.438313352999103,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"Henry felt horrible, like the wind had just been knocked out of him.",3,2,,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,9,0.2531064830000105,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"A few tears started to fall down his cheeks as he whispered back, “Maria, I think we can make it work.",3,3,,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,1,0.2844783299988194,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,I’ll come visit you.,3,3,,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,9,0.2027066400005424,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,It will be fine.,3,3,,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,1,0.2031180520025373,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,I don’t want to break up.”,3,3,,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,9,0.13602102499862667,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"Maria felt so guilty that she nearly gave in, but forced herself to hold her ground, knowing that this would make things much easier for both of them in the future.",3,3,,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,1,0.15066165200187243,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"She gave his hand a squeeze but shook her head sadly, before turning back to her laptop and half-heartedly taking notes on the lecture which they sat through in painful silence.",3,3,,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,9,0.33635341199988034,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"Finally, the professor was wrapping up, “This is what Aristotle means when he says that an animal’s or plant’s form rather than its matter is its nature. ",4,3,,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,1,0.31932790000064415,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"Alright class, that’s all for today. ",4,3,,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,9,0.20299701999829267,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"Remember the final exam is coming up next week on Tuesday on the Pre-Socratics, Plato, and Aristotle, so feel free to come by office hours to discuss if you have the inspiration.",4,3,,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,1,0.20280515700142132,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"And if anyone is doing the 20 page paper in lieu of the final, that’s due next Tuesday as well.",4,3,,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,9,0.36939657000039006,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"Have a good day, folks.” ",4,3,,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,1,0.28686193999965326,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"Maria and Henry packed up hurriedly, and slipped quickly out of the class before the rest of the crowd. ",4,3,,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,9,0.18686297000022023,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"They hugged outside, and both of them were crying. ",4,4,,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,1,0.28625259999898844,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"“Maria, I don’t want you to leave.",4,4,,,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,9,0.16971067000122275,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,I don’t want this to end. ,4,4,,,0,0,0,0,,,,,0,33,33,33,,,,,,,,,,,,,,,,1,0.30261677199814585,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"But if this is what you think is best, I can’t make it otherwise.” ",4,4,,,0,0,0,0,,,,,0,34,34,34,,,,,,,,,,,,,,,,9,0.10059636000005412,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,"They hugged one last time, and Maria ran off to get her things from her dorm.",4,4,,,0,0,0,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,1,0.33570469500045874,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,Henry sadly watched her go. ,4,4,,,0,0,0,0,,,,,0,36,36,36,,,,,,,,,,,,,,,,9,0.13633785500132944,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,space,0.5697867950002546,space,0.3359068949976063,space,0.43620287000157987,,,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Jeff, hoping that today would be a pivotal day for his new business, had only been waiting inside the doors of the airport for a few minutes when he saw William and eagerly waved him over. ",1,1,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,9,1.1195832619996509,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Jeff, checking his watch, was pleased to see that the two of them had two hours to discuss business before their flights left Boston.",1,1,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,1,0.3029529520026699,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,The two had met the night before in line for the bathroom at a local bar. ,1,1,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,9,0.3341318799975852,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,Jeff had delivered some surprisingly-detailed complaints to William about the wine selection.,1,1,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,1,0.3031472570000915,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,They quickly learned about each other that Jeff was a representative for wine vineyards in the Northeast and William was a wine buyer for corporate events.,1,1,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,9,0.16977238499748637,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Since they both had flights out of Boston at the same time, they had agreed to meet at the airport and talk about potentially doing business. ",1,1,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,1,0.3506350819989166,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"They headed to security together, pleased to find that the line was not so long, and they chatted a little as they were waiting. ",2,1,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,9,0.2197277249979379,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"“It’s crazy that we met last night,” William said, “I am flying out right now to meet my boss, and was worried that I was going to show up empty handed without any local retailer prepared.” ",2,1,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,1,0.21735904500019387,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"“I know, what are the chances, right?” Jeff said.",2,1,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,9,0.26924790700286394,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"William laughed and said, “I’m glad our shared complaining can come in handy.",2,1,,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,1,0.25022793500102125,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"I know this is fast, but I'd like to get right down to specifics.",2,2,,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,9,0.20271556000079727,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,I'd like to order a couple of sample shipments from you and present them to our corporate buyers.,2,2,,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,1,0.17012519000127213,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Typically we expect to get these kinds of samples at a deep discount, at least half-off the label price.",2,2,,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,9,0.13402815200242912,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"This is nothing, okay, compared to what you will be making if one of these buyers makes a contract.",2,2,,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,1,0.16965356500077178,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,So I propose that you send us $600 worth of wine shipments for a price of $300.”,2,2,,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,9,0.15329168500102242,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"When it was their turn to go through the metal detector, they took off their shoes and pulled out their laptops.",2,2,,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,1,0.13608098999975482,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Jeff mulled over the offer, nodding noncommittally to William's pitch as they proceeded through the metal detector and retrieved their belongings.",2,2,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,9,0.16957111500232713,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"They began to walk through the concourse, and William handed some printed spreadsheets to Jeff as they navigated toward their gates at the end of the terminal.",3,2,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,1,0.13640237499930663,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Jeff, weaving through the crowds of travelers, squinted at William's rosy projections of the number of bottles he could be able to purchase in the future.",3,2,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,9,0.15266854199944646,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Finally Jeff said, “I don’t know, we’re not coming from corporate vineyards, so gambling with sample shipments is the kind of risk we can’t necessarily make. ",3,3,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,1,0.15291530700051226,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"These corporate purchases would have to be huge and practically guaranteed, to offset the loss from selling sample shipments at this price.”",3,3,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,9,0.11935616499977186,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"They walked to the gates very slowly, barely registering the hubbub of the airport since they were so caught up in figuring out this deal before their flights left.",3,3,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,1,0.16795146799995564,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"At the end of their long walk, they got to Jeff’s gate first, which had begun boarding passengers.",3,3,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,9,0.15290583000023616,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"In these last minutes, William and Jeff agreed on a compromise rate on the sample shipment, paying $400 for a $600 shipment, and they finalized the deal with a handshake. ",3,4,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,9,0.3191164669988211,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"“Well, what a tremendous pleasure to do business with you and to have all this work out,” William said.",3,4,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,1,0.20293044200298027,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Jeff nodded enthusiastically, and responded, “Likewise, this has been great.  ",3,4,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,9,0.18394442700082436,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,I'll let you get to your gate.,3,4,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,1,0.11964484000054654,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"Once we’re both back on the ground, we can get all the shipments in the books.”",3,4,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,9,0.17030323300059536,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,They parted with a wave as Jeff scanned his boarding pass at the gate. ,3,4,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,1,0.11940000300091924,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,He walked onto the plane and sat down in his aisle seat in the business class section.,4,4,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,9,0.1362869069998851,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,He typed out a quick email on his phone letting the rest of his team know the good news. ,4,4,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,1,0.11728891500024474,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,"When the flight attendant came by, he ordered a glass of champagne to celebrate.",4,4,,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,9,0.13619457999811857,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
1,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,space,0.6028393050000886,space,0.3023668349997024,space,0.31955759999982547,,,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations: Senna was going to propose tonight, and Alvira had no idea.",1,1,None,None,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,1,1.0027059800013376,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1,1,None,None,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,9,0.21985824999865144,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,The entrance of the restaurant was dazzling; chandeliers spread their warm light onto the delicate place settings of all the tables filled with guests dressed to the nines. ,1,1,None,None,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,1,0.21950491499956115,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Through the floor-to-ceiling arched windows of the back wall, they saw the sun setting onto the Pacific ocean.",1,1,None,None,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,9,0.26962050200017984,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"This was surely one of the best restaurants on the west coast, situated right on the beach.",1,1,None,None,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,1,0.23428792699996848,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Senna gave his name to the host, who quickly located their reservation with an almost comically wide customer-service smile.",1,1,7.0,None,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,9,0.16972391200033599,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,He led them to a table right by the window.,2,1,None,None,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,1,0.25045346199840424,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"He brought out some very small menus, with a short list of the celebrity chef's carefully selected daily dishes written in a loopy, cursive font unadorned by any mention of prices.",2,1,None,9.0,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,9,0.18619303000014042,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,Senna slipped off to the bathroom to check to make sure the ring was in order.,2,2,None,None,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,1,0.25060825000036857,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"The ring contained a canary diamond that had been in his grandmother’s wedding ring, and it was a brilliant stone that was accentuated by the small white diamonds encircling it.",2,2,None,None,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,9,0.2192758999990474,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"He walked back to the table after handing the small, velvet box to a waiter at the front podium.",2,2,6.0,None,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,1,0.33609684000111884,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,He came back just as their waiter was approaching the table to get their order.,3,2,None,None,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,9,0.2196746349982277,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3,2,None,None,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,1,0.2363199249994068,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"“Excellent choices,” the waiter said with a subsequent brisk spin away from the table.",3,2,None,None,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,9,0.2197866049973527,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"“What a beautiful place, Senna. ",3,2,None,None,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,1,0.16934184999990975,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Really this is too much just to celebrate the first tomatoes I grew in the garden, like, this is absurd,” Alvira said.",3,2,None,None,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,9,0.21923254499779432,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3,2,None,None,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,1,0.18618756700016093,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,We had to celebrate.” ,3,2,None,None,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,9,0.2196643050010607,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"They talked and laughed as the sun sank below the horizon, and the glow from the ocean was replaced by the glow from the chandeliers.",3,2,8.0,None,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,1,0.20296049500029767,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"The waiter eventually returned with their meals, and everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4,2,None,None,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,9,0.23627685999963433,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,Then he paused and looked at Alvira meaningfully. ,4,2,None,None,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,1,0.2532417699985672,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2, “It’s really been the best three years of my life with you.,4,2,None,None,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,9,0.21716956200179993,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"I couldn’t imagine it any other way, and I don’t want to.",4,2,None,None,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,1,0.16915160700227716,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"I really want to spend the rest of my years eating garden tomatoes, whatever it is, with you.” ",4,2,None,None,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,9,0.1862059869999939,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Alvira smiled, “I want the same with you too, Senna.” ",4,2,None,17.0,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,1,0.2029324050017749,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4,3,None,None,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,9,0.15334550700208638,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,Her eyes widened in shock when she realized what she was looking at.,4,3,None,None,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,1,0.1857820700024604,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"“Alvira, will you marry me? ",4,3,None,None,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,9,0.16964670200104592,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
2,"I love you, and I will never stop loving you.” ",4,3,None,None,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,1,0.16947151200292865,,,,',001,2019_Feb_28_1357,body_behavioural,3.0.4,59.96777164080944,
