Q1,Q2,Q3,Q4,D1,D2,roleName,rolePic,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,frameRate,
Who notices who first? Why/how?,"How does the couple start talking?
","Which of the people proposes going on an actual date? What do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,matchmaker.jpg,0,0,0,2,0,0,0,0,space,0.4197270250006113,space,0.16854249901371077,space,0.3692315139924176,space,0.36857690298347734,,001,2018_Nov_12_1050,part1,60.22178357438623,
Who notices who first? Why/how?,"How does the couple start talking?
","Which of the people proposes going on an actual date? What do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,matchmaker.jpg,0,0,0,2,1,0,1,0,space,1.0333661449840292,space,0.20178520798799582,space,0.3698704300040845,space,0.36697971299872734,,001,2018_Nov_12_1050,part1,60.22178357438623,
,,,,,,,,,,,,,,,,space,0.5192570689832792,space,0.218338748003589,space,0.16850656500901096,space,0.4186078669736162,,,,,,
