instruct_text,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,space,0.5044484430109151,,,',001,2019_Jun_11_1141,part1_subjective_segmentation,3.0.4,59.97786805402411,
"In this experiment, you will be assuming the perspectives of various jobs while reading short stories.",0,0,0,0,,,space,3.5194464349769987,',001,2019_Jun_11_1141,part1_subjective_segmentation,3.0.4,59.97786805402411,
There are 4 parts of the experiment. ,0,1,1,1,,,space,0.8868265050114132,',001,2019_Jun_11_1141,part1_subjective_segmentation,3.0.4,59.97786805402411,
"In the first part, you'll be introduced to the perspectives of 8 different jobs.",0,2,2,2,,,space,1.235753520973958,',001,2019_Jun_11_1141,part1_subjective_segmentation,3.0.4,59.97786805402411,
