count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,Leon and Ariana began taking notes. ,2.0,1.0,None,,,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4705783750105184,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,"Within a few minutes, Leon found his attention wandering from the lecture and back to Ariana, and he decided to do something about it by putting a note on her desk.",2.0,2.0,None,,,,,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.071498453005916,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,"“Are you from LA?” it read, “Sorry to distract you from mummies, but you look really familiar.”",2.0,2.0,None,,,,,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.653310731984675,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,"She looked at the note with surprise, and then turned to notice Leon for the first time. ",2.0,2.0,None,,,,,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.183352965977974,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,She instantly liked him when she saw him.,2.0,2.0,None,,,,,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6024947430123575,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,She thought he looked trustworthy and genuine.,2.0,2.0,None,,,,,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6197297479957342,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,"Ariana passed the note back to Leon, and she had replied, “No, but maybe my twin and I were separated at birth.”",2.0,2.0,None,,,,,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.102823691006051,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,"The professor continued, “One may well question why the ancient Egyptians spent so much time and effort on their funerary practices.",3.0,2.0,None,,,,,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.00292253299267,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,"Not only was the mummification process itself a complicated affair, but there were also elaborate rituals before, during, and after death.",3.0,2.0,None,,,,,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.752534494007705,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
0,The practice required teams of experts with years of training and took a total of 70 days to complete.” ,3.0,2.0,None,,,,,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5683689579891507,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
