count,storyText,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,frameRate,
0,43,,0,0,0,0,0,0,0,0,,,,,,,,,[43 41 32 22 24 11 34 13 23 42 31 44 33 12 21 14],"['Location' 'Social' 'Location' 'Social' 'Location' 'Location' 'Social'
 'Social' 'Social' 'Location' 'Social' 'Social' 'Location' 'Social'
 'Location' 'Location']",1,0.4550473999697715,,,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
0,Grocery Shopping Meet Cute,,0,0,0,0,0,1,1,1,,,,,,,,,,,9,0.2677645160583779,,,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
,,The next part of the experiment is to recall each story to the best of your ability.,,,,,,,,,0,0,0,0,,,,,,,,,space,0.4686007819836959,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,0,1,1,1,,,,,,,,,space,0.2676615850068629,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,0,2,2,2,,,,,,,,,space,0.15117194293998182,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,0,3,3,3,,,,,,,,,space,0.40207750792615116,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
,,There is no time limit for your responses. ,,,,,,,,,0,4,4,4,,,,,,,,,space,0.4698669189820066,',001,2019_Jan_15_1145,body_behavioural,60.030800745529234,
