count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
2,"The restaurant they chose to meet at was old and fancy with high ceilings, dark wood paneling, and crystal chandeliers.",1,1,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11769176300003892,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"The waitress led them to their table in the back, and they settled into a private table in the corner by the fireplace. ",2,1,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11742499400133966,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,The waitress brought out the menus and they broke the ice with some small talk.,2,1,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15228068299984443,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"Mr. Gordon took out a picture of his daughter and talked about her recent engagement, and Mr. Gordon boasted about his purchase of a Tesla. ",2,1,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1167594039998221,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"They looked at the menus as well, which were full of Italian classics like Carbonara and Tiramisu, and in the back section of the menu was a lengthy drink selection.",2,1,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10141530500004592,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"After awhile, Mr. Shelton brought the conversation around to business.",2,2,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034740652999971644,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"“Mr. Gordon, we really admire what you’re doing at your company.",2,2,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08502306900118128,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03508337200037204,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"But honestly, your company doesn’t have the resources to reach international markets right now, maybe in a few years you could, but by that time, other companies may have already filled your niche.",2,2,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.035401658999035135,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,I think we should join forces.”,2,2,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05091097200056538,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,The waitress came up to them and asked if they were ready to order.,3,2,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.052654168001026846,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"Mr. Gordon ordered a medium-rare steak and martini, and Mr. Shelton ordered veal and a manhattan. ",3,2,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06940941700122494,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017435699992347509,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10121576100027596,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,Mr. Gordon sat looking at Mr. Shelton for a few moments considering his response. ,3,2,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18789710400051263,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,He looked at Mr. Shelton skeptically.,3,2,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15137685199988482,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"He said, “Mr. Shelton, I think that you make a compelling offer, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1157863720000023,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11901354400106356,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.20163468200007628,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,Mr. Shelton had expected this response and had come prepared.,3,3,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15120418300102756,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10103784999955678,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.034997325001313584,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"The waitress brought the food out, interrupting their animated conversation.",4,3,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.14051071200083243,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,“Oh this looks so good!” Mr. Gordon said. ,4,3,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05224929799987876,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2, “Can I get you anything else?” the waitress asked.,4,3,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13375169800019648,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,They declined and continued to talk.,4,3,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1863382419996924,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"The meal lived up to the reputation of the restaurant, which was known for having the best cuts of meat in the area.",4,3,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1513672549990588,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"Mr. Gordon, after taking a contemplative bite of his food, said, “Mr. Shelton, I think we have a deal. ",4,4,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051474379000865156,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03522831199916254,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,I propose a toast to the merging of our companies.”,4,4,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10232477899990045,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.017152351998447557,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,"He said, “Cheers to a lifelong partnership and to the growth of your company.” ",4,4,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11738145299932512,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5008241929990618,space,0.20130704300026991,space,0.36885282799994457,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,Charlie saw Alma as they walked into class and he motioned for her to come sit in the back next to him: they had business to discuss.,1,1,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.35145137200015597,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,Charlie and Alma were both economics students with entrepreneurial bents.,1,1,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.04145435499958694,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,They were also both very busy and in the same class.,1,1,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06731541000044672,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"After talking at a party, Charlie had discovered that Alma was looking for financing for her web development company.",1,1,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10092220500155236,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,It was serendipitous because he had been talking with other members of his venture capital group about making an investment. ,1,1,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13238666700090107,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"His financial group had come to a decision that morning about Alma’s idea, and he didn't want to wait until after class to discuss the proposal with her. ",1,1,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10090630299964687,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"The class was in a large auditorium with small, foldable desks on the side of each cushioned chair. ",1,1,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11829734399907466,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"There were large windows on both sides of the hall, and they could see the first flurries of a winter storm starting outside. ",1,1,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11753184000008332,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"“Here we are at Lecture Seven already in History of the Eternal City,” said the professor. ",2,1,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03862154099988402,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,“We're going to talk today about the age of the first Roman emperor: Augustus.” ,2,1,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05212657000083709,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"She went into some recap of the last lecture, and Charlie took this as an opportunity to start talking to Alma.",2,1,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03586076999999932,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"“Okay so I’ve been thinking about your startup idea, and I have talked about it with my fellow investors.",2,2,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.01887105500100006,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,We’d like to invest half of what you originally suggested.,2,2,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15188162599952193,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"Rather than $30,000, we start with $15,000.",2,2,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16696189499998582,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,We would see how the company does and then invest the other half later.” ,2,2,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017303050008194987,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"Alma, tapping her pen on her notebook, narrowed her eyes and pursed her lips.",2,2,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16882713500126556,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,She turned back to the lecture as she considered this.,2,2,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0002868230003514327,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"The professor was going on: “The senate had conferred upon him the title of Augustus the sacred and revered one, the restorer of traditional values, the city’s new religious leader, the restorer of temples. ",3,2,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03506664400083537,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"Augustus also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03382249999958731,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"Alma turned back to Charlie and offered her rebuttal, “I don’t know about that: it’s not going to be possible to implement our ideas effectively unless the project is fully funded. ",3,3,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.051305802999195294,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,We would have to find other investors and that would set us back in our timeline. ,3,3,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.041665373000796535,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06858201099930739,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,They whispered back and forth during the whole class in order to work out a compromise. ,3,3,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03389769200111914,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"Finally, the class ended, and the professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.",4,3,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.018987833998835413,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall to get to their next class. ",4,3,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05083416699926602,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.024275661000501714,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0509083910001209,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,"They shook hands, walked out of the now-empty lecture hall, and made plans to sign the official paperwork the next day.",4,4,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0002712820005399408,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5512713900006929,space,0.20263257900114695,space,0.3176809950000461,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,The grocery store was not the place Emmanuella and Liam wanted to be at the moment considering they had been fighting beforehand to the point where Emmanuella was thinking of breaking up with Liam.,1,1,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.8849186940005893,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"However, they had to go grocery shopping because they were hosting a dinner party for friends that evening and had no groceries. ",1,1,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0006281700007093605,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,The grocery store was dimly lit and had dark wood paneling for all the shelves.,1,1,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0836478180008271,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"The store specialized in organic produce and products catering to desires for high-end products, such as imported cheeses and sauces. ",1,1,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017676730003586272,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Emmanuella felt angry as she headed immediately for the pasta section, and Liam trailed behind her. ",2,1,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.051979912001115736,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,Emmanuella selected a few boxes of linguine.,2,1,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06894503599869495,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"“I guess we are having pasta tonight,” Liam said.",2,1,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017091209992941003,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Emmanuella looked back at him and said, “Well if you were going to actually help cook, I would be fine with something else.”",2,1,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.134542337998937,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Liam sighed, and finally said, “You don’t want me to help.",2,1,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1525254380012484,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"I try to, but it seems like I always get in the way!” ",2,1,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.016792205000456306,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Emmanuella angrily threw the pasta into the cart, losing her temper.",2,1,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10141252200082818,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4," “Liam, you don’t even try!",2,1,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01837372500085621,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,You know what?,2,1,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18373057499957213,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,I don’t think I can do this anymore. ,2,2,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05175623200011614,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"I was going to wait until after this unfortunately-timed dinner party tonight to talk about this, but I might as well say it now: I don’t want to be in a relationship with you anymore.",2,2,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11910043299940298,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4," I’m tired of the constant fighting, and I feel like when we try to do anything fun anymore it ends up unpleasant for the stupidest reasons, and I am just past  trying to work things out.”",2,2,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11606239800130425,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Liam refused to look at her as she picked out sauces for the pasta, and then she threw up her hands, saying, “You know what, if this party is still happening we are going to just eat pasta.”",2,2,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.26932354500058864,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,They headed to the checkout area where there was only one station open but it was not crowded at all.,3,2,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10169944099834538,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,Emmanuella sighed and got in line while Liam pretended to be interested in the magazine racks as he thought. ,3,2,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11913748999904783,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Finally he turned to her and sighed, “Yes, I was thinking the same thing - I think we could definitely be happier with other people.” ",3,3,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15281464600047912,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"As if she hadn't heard him, Emmanuella looked at their cart and said, “I'm not sure this will be enough, could you grab another box of pasta?”",3,3,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051760087999355164,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4, Liam scoffed and walked off to quickly get it.,3,3,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.035632241999337566,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"As Emmanuella waited in line, she took a moment to compose herself, deciding that there was no reason to continue making a scene in the store. ",3,3,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13377049300106592,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4," Right when Liam came back with the pasta, the cashier started scanning their groceries.",4,3,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017551450000610203,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"The cost came to $30, and Emmanuella paid with her credit card.",4,3,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.052103707999776816,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
