count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
1,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,,,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,9,2.3879597410050337,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,Everyone in line clapped and cheered. ,3,4,,,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8235520670059486,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,,,,0,1,1,1,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,1,1.850455111998599,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,"“I love it, oh my gosh, it’s so glittery!",3,4,,,,0,1,1,1,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,1,0.953076764002617,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,,,,0,1,1,1,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5854115649999585,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,Her friends came over and hugged them.,3,4,,,,0,1,1,1,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8358693039990612,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,The other people let them move up to the front of the checkout line. ,3,4,,,,0,1,1,1,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,1,2.78783001100237,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,The cashier congratulated them and scanned their cranberry sauce. ,4,4,,,,0,1,1,1,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,1,4.300905193995277,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,,,0,1,1,1,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,1,4.437727511998673,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,,,,0,1,1,1,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8202579200005857,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.0363768549941597,space,0.5024612869965495,space,0.8006909920004546,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1,1,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,10.701102077000542,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"They were a little pressed for time, with only a little over an hour until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1,1,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,5.853465606996906,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"When Isabel stopped to rummage through her purse looking for her phone, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he bought her.",1,2,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7342379479960073,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3533003449992975,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"He tilted the ring backward and forward, despite having already studied it daily since he had purchased it a few weeks ago. ",1,2,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8700670699981856,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"It was a simple design, with a clear, white diamond on a thin silver band.",1,2,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1186741159981466,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"“Sven, let’s go! ” Isabel said. ",1,2,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,4.186969006994332,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,Sven discretely closed the box and put it in his pocket.,1,2,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7031782620033482,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2," They entered the security line, weaving through the roped walkways to the front. ",2,2,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,9,2.419902376997925,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"When they were up, Isabel realized her laptop was buried somewhere in her duffle bag. ",2,2,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8531470599991735,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,Sven had to hold the growing mound of objects she pulled from her bag until she unearthed the laptop.,2,2,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,5.853113752003992,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,She set it into a bin and then had to unstrap her leather boots and put everything else into the bins.,2,2,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9529555449989857,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Finally, she relieved Sven of his holding duties, and he hurriedly deposited his own backpack on the belt as the people behind them glared without shame. ",2,2,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,1,6.103432082003565,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and the metal bars whirled around him.",2,2,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,4.069788387998415,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"“Sir, please step to the side.",2,2,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1674275820041657,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"You need to empty your pockets,” the security guard said.",2,2,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2030901799953426,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"With a sinking feeling Sven realized the mistake he had made forgetting to put the ring back in his bag, as Isabel and the guard both looked at him expectantly.",2,2,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,5.820373798000219,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Sven,  deciding he would make the best of the situation, grabbed Isabel's hand as he reached into his pocket.",2,2,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,1,5.370084055000916,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"He got down on one knee and, giggling slightly at her confused look, said, “Isabel, this isn't quite how I'd planned this, but - will you marry me?”",2,3,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,2.603353166996385,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,The security guard gasped.,2,3,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,1.503182412001479,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,All the people who were putting their shoes back on and gathering their belongings stopped what they were doing and walked closer to the couple.,2,3,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,2.952954756998224,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Isabel was astonished, and far too shy to respond in front of the backup of passengers waiting behind them.",2,3,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4863467030008906,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"She attempted to stammer a response as she frantically grabbed her and Sven’s shoes, leaving Sven to retrieve their bags.",2,3,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,4.770138397994742,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Both of them slipping in their socked feet, she fled onto the concourse with Sven trying to catch up behind her.",3,3,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,1,4.135549737002293,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Everyone in the terminal was looking at them with confusion as Sven, holding the bags in one hand and the open ring box in the other, finally caught up to her.",3,3,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,3.336914766994596,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,“Isabel?”,3,3,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9369060970057035,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"He watched her face as she turned, trying to read her expression.",3,3,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3199460830001044,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Her eyes were wide, but she was smiling as she hyperventilated, “Of course yes, Sven, yes!” ",3,4,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,1,2.552668320000521,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"They dropped their belongings and hugged, and Sven slipped the ring onto Isabel’s finger. ",3,4,,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7197674870039918,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"After getting their shoes back on, they practically skipped to the gate, filled with joy.",3,4,,,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6670169709977927,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,Sven high-fived a confused shoe-shine attendant as they passed.,3,4,,,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,1,2.920401342002151,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"They sat down outside their gate, having actually made good time, until the attendant called for passengers.",3,4,,,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,9,2.902950906995102,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"They boarded, sitting together in first class, and had a glass of champagne to celebrate the departure into their new life together.",4,4,,,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,1,4.00327908500185,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Some of their neighboring passengers who had witnessed the proposal congratulated them, and a woman next to them showed them that she had been live-tweeting the whole event and that it was already going viral online.",4,4,,,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,1,5.2539122399975895,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,"Isabel slid down in her seat with her hands over her face, both embarrassed and overjoyed at the same time.
",4,4,,,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1865066519967513,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.9507303499995032,space,0.9196001349992002,space,2.8360027500020806,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,Mr. Shelton and Mr. Gordon shook hands inside the foyer of the restaurant: lunch today was about big business. ,1,1,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,4.7034172949934145,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,Mr. Shelton and Mr. Gordon both were CEOs of airplane manufacturing companies.,1,1,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,7.303578157006996,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"Mr. Shelton was in charge of a larger, well-established company and had been in the aviation business for decades.",1,1,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,6.101592890001484,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"On the other hand, Mr. Gordon led a smaller but technologically-advanced company that was projected to disrupt the airplane manufacturing market. ",1,1,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1365976899978705,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"The restaurant they chose to meet at was old and fancy with high ceilings, dark wood paneling, and crystal chandeliers.",1,1,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,4.070022394997068,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"The waitress led them to their table in the back, and they settled into a private table in the corner by the fireplace. ",2,1,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8675462669998524,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,The waitress brought out the menus and they broke the ice with some small talk.,2,1,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,2.369744786999945,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"Mr. Gordon took out a picture of his daughter and talked about her recent engagement, and Mr. Gordon boasted about his purchase of a Tesla. ",2,1,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2369198500018683,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"They looked at the menus as well, which were full of Italian classics like Carbonara and Tiramisu, and in the back section of the menu was a lengthy drink selection.",2,1,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,1,3.153078444993298,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"After awhile, Mr. Shelton brought the conversation around to business.",2,2,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,9,1.8367746360017918,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"“Mr. Gordon, we really admire what you’re doing at your company.",2,2,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,2.969933435000712,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1,6.5370840480027255,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"But honestly, your company doesn’t have the resources to reach international markets right now.",2,2,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,1,5.503087492994382,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"Maybe in a few years you could, but by that time, other companies may have already filled your niche.",2,2,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,4.486061265000899,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,I think we should join forces.”,2,2,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2028509869996924,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,The waitress came up to them and asked if they were ready to order.,3,2,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,9,2.9530140019996907,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"Mr. Gordon ordered a medium-rare steak and martini, and Mr. Shelton ordered veal and a manhattan. ",3,2,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,2.368418630998349,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,9,3.9704489310024655,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7039092049963074,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,Mr. Gordon sat looking at Mr. Shelton for a few moments considering his response. ,3,2,,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,4.469944930002384,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,He looked at Mr. Shelton skeptically.,3,2,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0361423700014711,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"He said, “Mr. Shelton, I think that you make a compelling offer, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,9,7.703216497997346,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,3.486329269995622,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2365043479949236,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,Mr. Shelton had expected this response and had come prepared.,3,3,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7027591950027272,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,1,3.666672576997371,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,1,4.868481994999456,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"The waitress brought the food out, interrupting their animated conversation.",4,3,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2684325720038032,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,“Oh this looks so good!” Mr. Gordon said. ,4,3,,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7865105470045819,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3, “Can I get you anything else?” the waitress asked.,4,3,,,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8026963570009684,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,They declined and continued to talk.,4,3,,,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7196852069973829,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"The meal lived up to the reputation of the restaurant, which was known for having the best cuts of meat in the area.",4,3,,,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,1,2.15320931700262,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"Mr. Gordon, after taking a contemplative bite of his food, said, “Mr. Shelton, I think we have a deal. ",4,4,,,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,9,2.6869831629956025,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
