Q1,Q2,Q3,Q4,D1,D2,roleName,rolePic,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,frameRate,
What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,business_reporter.jpg,0,0,0,0,0,0,0,0,space,0.4890304029977415,space,0.3184733100060839,space,0.3181545579864178,space,0.4348056440067012,1,001,2018_Nov_09_1403,part1,59.9972672503439,
What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,business_reporter.jpg,0,0,0,0,1,0,1,0,space,0.485725956998067,space,0.3017789089935832,space,0.5017003499960992,space,0.3685939220013097,1,001,2018_Nov_09_1403,part1,59.9972672503439,
,,,,,,,,,,,,,,,,space,2.5203857219894417,space,0.5520821140089538,space,0.5688182199955918,space,1.1844652389991097,,,,,,
