5.0845 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
5.7786 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x1237c5cf8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x126468400>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([5120, 2880]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.7786 	EXP 	window1: recordFrameIntervals = False
5.9445 	EXP 	window1: recordFrameIntervals = True
6.1280 	EXP 	window1: recordFrameIntervals = False
6.1937 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
6.1955 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
6.1989 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
6.2002 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
6.2075 	EXP 	Imported count.xlsx as conditions, 16 conditions, 1 params
6.2077 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
6.2079 	EXP 	New trial (rep=0, index=0): OrderedDict([('count', 0)])
6.2945 	EXP 	text_4: text = 'Matchmaker'
6.2945 	EXP 	image: image = 'matchmaker.jpg'
6.2945 	EXP 	text_4: autoDraw = True
6.2945 	EXP 	image: autoDraw = True
19.1679 	DATA 	Keypress: space
19.1736 	EXP 	Imported 41.xlsx as conditions, 2 conditions, 1 params
19.1738 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
19.1740 	EXP 	New trial (rep=0, index=0): OrderedDict([('storyText', 41)])
19.2166 	EXP 	text_4: autoDraw = False
19.2166 	EXP 	image: autoDraw = False
19.2166 	EXP 	text: text = 41
19.2166 	EXP 	image_2: image = '41_faces.jpg'
19.2166 	EXP 	text: autoDraw = True
19.2166 	EXP 	image_2: autoDraw = True
26.3024 	DATA 	Keypress: space
26.3032 	EXP 	New trial (rep=0, index=1): OrderedDict([('storyText', 'Restaurant Meet Cute')])
26.3349 	EXP 	text: autoDraw = False
26.3349 	EXP 	image_2: autoDraw = False
26.3349 	EXP 	text: text = 'Restaurant Meet Cute'
26.3349 	EXP 	image_2: image = '41_faces.jpg'
26.3349 	EXP 	text: autoDraw = True
26.3349 	EXP 	image_2: autoDraw = True
30.6378 	DATA 	Keypress: space
30.6532 	EXP 	New trial (rep=0, index=1): OrderedDict([('count', 1)])
30.6859 	EXP 	text: autoDraw = False
30.6859 	EXP 	image_2: autoDraw = False
30.6859 	EXP 	text_4: text = 'Airport Customer Experience Manager'
30.6859 	EXP 	image: image = 'acem.jpg'
30.6859 	EXP 	text_4: autoDraw = True
30.6859 	EXP 	image: autoDraw = True
35.1395 	DATA 	Keypress: space
35.1442 	EXP 	Imported 42.xlsx as conditions, 2 conditions, 1 params
35.1444 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
35.1446 	EXP 	New trial (rep=0, index=0): OrderedDict([('storyText', 42)])
35.1701 	EXP 	text_4: autoDraw = False
35.1701 	EXP 	image: autoDraw = False
35.1701 	EXP 	text: text = 42
35.1701 	EXP 	image_2: image = '42_faces.jpg'
35.1701 	EXP 	text: autoDraw = True
35.1701 	EXP 	image_2: autoDraw = True
42.1403 	DATA 	Keypress: space
42.1412 	EXP 	New trial (rep=0, index=1): OrderedDict([('storyText', 'Airport Meet Cute')])
42.1725 	EXP 	text: autoDraw = False
42.1725 	EXP 	image_2: autoDraw = False
42.1725 	EXP 	text: text = 'Airport Meet Cute'
42.1725 	EXP 	image_2: image = '42_faces.jpg'
42.1725 	EXP 	text: autoDraw = True
42.1725 	EXP 	image_2: autoDraw = True
47.3586 	DATA 	Keypress: space
47.3595 	EXP 	New trial (rep=0, index=2): OrderedDict([('count', 2)])
47.3906 	EXP 	text: autoDraw = False
47.3906 	EXP 	image_2: autoDraw = False
47.3906 	EXP 	text_4: text = 'Restaurant Critic'
47.3906 	EXP 	image: image = 'restaurant_critic.jpg'
47.3906 	EXP 	text_4: autoDraw = True
47.3906 	EXP 	image: autoDraw = True
52.6451 	DATA 	Keypress: space
52.6498 	EXP 	Imported 11.xlsx as conditions, 2 conditions, 1 params
52.6500 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
52.6502 	EXP 	New trial (rep=0, index=0): OrderedDict([('storyText', 11)])
52.6776 	EXP 	text_4: autoDraw = False
52.6776 	EXP 	image: autoDraw = False
52.6776 	EXP 	text: text = 11
52.6776 	EXP 	image_2: image = '11_faces.jpg'
52.6776 	EXP 	text: autoDraw = True
52.6776 	EXP 	image_2: autoDraw = True
59.1128 	DATA 	Keypress: space
59.1138 	EXP 	New trial (rep=0, index=1): OrderedDict([('storyText', 'Restaurant- Breakup')])
59.1456 	EXP 	text: autoDraw = False
59.1456 	EXP 	image_2: autoDraw = False
59.1456 	EXP 	text: text = 'Restaurant- Breakup'
59.1456 	EXP 	image_2: image = '11_faces.jpg'
59.1456 	EXP 	text: autoDraw = True
59.1456 	EXP 	image_2: autoDraw = True
62.6809 	DATA 	Keypress: space
62.6816 	EXP 	New trial (rep=0, index=3): OrderedDict([('count', 3)])
62.7132 	EXP 	text: autoDraw = False
62.7132 	EXP 	image_2: autoDraw = False
62.7132 	EXP 	text_4: text = 'Couples Therapist'
62.7132 	EXP 	image: image = 'couples.jpg'
62.7132 	EXP 	text_4: autoDraw = True
62.7132 	EXP 	image: autoDraw = True
73.0181 	DATA 	Keypress: space
73.0229 	EXP 	Imported 12.xlsx as conditions, 2 conditions, 1 params
73.0231 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
73.0233 	EXP 	New trial (rep=0, index=0): OrderedDict([('storyText', 12)])
73.0492 	EXP 	text_4: autoDraw = False
73.0492 	EXP 	image: autoDraw = False
73.0492 	EXP 	text: text = 12
73.0492 	EXP 	image_2: image = '12_faces.jpg'
73.0492 	EXP 	text: autoDraw = True
73.0492 	EXP 	image_2: autoDraw = True
79.9525 	DATA 	Keypress: space
79.9534 	EXP 	New trial (rep=0, index=1): OrderedDict([('storyText', 'Airport Breakup')])
79.9852 	EXP 	text: autoDraw = False
79.9852 	EXP 	image_2: autoDraw = False
79.9852 	EXP 	text: text = 'Airport Breakup'
79.9852 	EXP 	image_2: image = '12_faces.jpg'
79.9852 	EXP 	text: autoDraw = True
79.9852 	EXP 	image_2: autoDraw = True
84.4383 	DATA 	Keypress: space
84.4391 	EXP 	New trial (rep=0, index=4): OrderedDict([('count', 4)])
84.4703 	EXP 	text: autoDraw = False
84.4703 	EXP 	image_2: autoDraw = False
84.4703 	EXP 	text_4: text = ' Dean of Academic Studies'
84.4703 	EXP 	image: image = 'couples.jpg'
84.4703 	EXP 	text_4: autoDraw = True
