count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,,,,,,0,0,0,0,0,0,0,0,,,,,[21 32 14 33 42 11 24 43 13 31 41 44 12 34 23 22],"['Social' 'Social' 'Social' 'Location' 'Location' 'Location' 'Location'
 'Social' 'Social' 'Social' 'Location' 'Social' 'Location' 'Location'
 'Location' 'Social']",[13 31 41 44 12 34 23 22],"['Social' 'Social' 'Location' 'Social' 'Location' 'Location' 'Location'
 'Social']",space,0.30510985199998686,space,0.3363321369999994,space,0.5862625149999872,,,',001,2019_Feb_25_1546,body_behavioural,3.0.4,59.96541374830842,
0,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations: Senna was going to propose tonight, and Alvira had no idea.",1,1,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,1,1.336555474999983,',001,2019_Feb_25_1546,body_behavioural,3.0.4,59.96541374830842,
0,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1,1,None,None,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,9,2.1858593679999956,',001,2019_Feb_25_1546,body_behavioural,3.0.4,59.96541374830842,
0,The entrance of the restaurant was dazzling; chandeliers spread their warm light onto the delicate place settings of all the tables filled with guests dressed to the nines. ,1,1,None,None,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,9,0.10292869600002064,',001,2019_Feb_25_1546,body_behavioural,3.0.4,59.96541374830842,
0,"Through the floor-to-ceiling arched windows of the back wall, they saw the sun setting onto the Pacific ocean.",1,1,None,None,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,1,0.020418669999997974,',001,2019_Feb_25_1546,body_behavioural,3.0.4,59.96541374830842,
