instruct_text,this_pic,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_8.keys,key_resp_8.rt,participant,session,date,expName,psychopyVersion,frameRate,
Welcome to the Job Simulator Task!,instructions_photos/pixel.png,0,0,0,0,space,0.38713994000136154,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
"In this task, you'll be assuming various perspectives of jobs while reading stories. ",None,0,1,1,1,space,1.3029017909975664,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
"First, you’ll be introduced to perspectives of 8 different jobs. ",instructions_photos/i1.png,0,2,2,2,space,0.5362744640005985,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
"For example, you may be asked to read a story in a restaurant and you’ll be asked to view the story as a Restaurant Critic. ",jobphotos/restaurant_critic.jpg,0,3,3,3,space,3.6196612549974816,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
"You’ll then learn 4 questions associated with each perspective, and you’ll use these to interrogate the stories. ",instructions_photos/i2.png,0,4,4,4,space,10.020050271003129,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
"For example, if you are a Restaurant Critic, you’ll learn to ask questions about the restaurant decor, menus, and the quality of the food. ",jobphotos/restaurant_critic.jpg,0,5,5,5,space,0.6025007979988004,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
"After learning all the questions, you’ll read 8 stories, applying one perspective you’ve learned to each one. ",instructions_photos/i3.png,0,6,6,6,space,0.6028163019982458,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
"While reading, try to keep in mind the perspective and questions. ",instructions_photos/i3.png,0,7,7,7,space,0.40271185300298384,',001,2019_Feb_13_1317,part1_subjective_segmentation,3.0.3,59.956609521493355,
