count,storyText,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,recall,question1_correct_perspective,question2_correct_perspective,question3_correct_perspective,question4_correct_perspective,participant,session,date,expName,frameRate,
0," Isabel was astonished, and far too shy to respond in front of the backup of passengers waiting behind them.",,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,1,0.10163138003554195,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"She attempted to stammer a response as she frantically grabbed her and Sven’s shoes, leaving Sven to retrieve their bags.",,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,1,0.1536710689542815,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"She fled onto the concourse with Sven trying to catch up behind her, both of them slipping in their socked feet.",,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,1,0.1683714339742437,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"Everyone in the terminal was looking at them with confusion as Sven finally caught up to her, holding the bags in one hand and the open ring box in the other.",,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,1,0.1183764860033989,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"“Well, Isabel?”",,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,1,0.1518359499750659,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"He watched her face as she turned, trying to read her expression.",,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,1,0.13458251394331455,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"Her eyes were wide, but she was smiling as she hyperventilated. ",,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,1,0.16751116793602705,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"“Of course yes, Sven, yes!” ",,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,1,0.15178441407624632,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"They dropped their belongings and hugged, and Sven slipped the ring onto Isabel’s finger. ",,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,1,0.15084193705115467,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0," After getting their shoes back on, they practically skipped to the gate, filled with joy.",,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,1,0.10109715105500072,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,Sven high-fived a confused shoe-shine attendant as they passed.,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,1,0.1343330970266834,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"They sat down outside their gate, having actually made good time, until the attendant called for passengers.",,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,1,0.15068124001845717,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"They boarded, sitting together in first class, and had a glass of champagne to celebrate the departure into their new life together.",,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,1,0.11831060401163995,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"Some of their neighboring passengers who had witnessed the proposal congratulated them, and a woman next to them showed them that she had been live-tweeting the whole event and that it was already going viral online.",,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,1,0.10219583101570606,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,"Isabel slid down in her seat with her hands over her face, both embarrassed and overjoyed at the same time.
",,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,1,0.1523275780491531,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,The next task in the experiment is to recall each story to the best of your ability.,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,space,0.3837296429555863,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,space,0.4011914060683921,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,space,0.10133809002581984,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,space,0.11876919609494507,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,There is no time limit for your responses. ,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,space,0.13470913004130125,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,The next part of the task is to answer questions about each story.,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,space,0.5515355409588665,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,The next part of the task is to answer questions about each story.,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,You will be asked the questions you were asked to remember for the job simulated during each story.,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,space,0.1511366720078513,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,You will be asked the questions you were asked to remember for the job simulated during each story.,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,You will also be asked questions that we didn’t tell you to think of for that story.,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,space,0.11908057506661862,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,You will also be asked questions that we didn’t tell you to think of for that story.,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,"We realize that we did not tell you to think of these questions during the story, but do your best to answer all these questions. ",,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,space,0.11827335902489722,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,"We realize that we did not tell you to think of these questions during the story, but do your best to answer all these questions. ",,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,Hit enter to submit your answer and move onto the next question. ,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,space,0.10224567807745188,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,Hit enter to submit your answer and move onto the next question. ,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,space,0.11866059200838208,, ,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,space,5.086691563017666,,,Location,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
2,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,space,1.1508891639532521,,,Location,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
3,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,space,1.7850001020124182,,,Location,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
