count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,You two don't mind sitting at the counter?” ,2.0,1.0,,,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10283433199947467,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,They sat a seat apart from each other on the split tree trunk that served as a bench.,2.0,1.0,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08635203299854766,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2.0,1.0,,,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10295211999982712,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2.0,1.0,,,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06959381299748202,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"James eventually turned to her and asked, “Your forehead alright?”",2.0,2.0,,,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11958858499929192,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,She put down her book and gave him a smirk.,2.0,2.0,,,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11739178999778233,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2.0,2.0,,,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11734425000031479,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"“What?”, he asked confusedly.",2.0,2.0,,,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1033000550014549,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0, “A scorpion.”,2.0,2.0,,,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11946452299889643,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,James began to worry that Teresa had possibly suffered a concussion in the door crash.,2.0,2.0,,,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1195102349993249,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"“Uh no, why?” ",2.0,2.0,,,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13394458000038867,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2.0,2.0,,,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11927609000122175,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2.0,2.0,,,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3195991579996189,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3.0,3.0,,,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13641181000275537,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3.0,3.0,,,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15060617000199272,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,Then the waitress turned to James.,3.0,3.0,,,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1531261269992683,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",None,None,,,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13641797300078906,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"“Alrighty, comin’ right up!”",3.0,3.0,,,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15291924300254323,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3.0,3.0,,,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10313324000162538,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3.0,3.0,,,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.31736125299721607,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3.0,3.0,,,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13391335999767762,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3.0,3.0,,,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13654070000120555,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0," After awhile,  the waitress brought out their food, and James took this opportunity to scoot closer to her on the log bench. ",4.0,4.0,,,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11944416199912666,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"Teresa was happy to share the meal with James, despite their food tasting pretty bad. ",4.0,4.0,,,,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.40245705699999235,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"Judging by how salty the pancakes tasted, they suspected that the chef had confused the salt and sugar.",4.0,4.0,,,,0,0,0,0,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.120837037997262,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"When the meal was over, they got up, hugged, and parted ways. ",4.0,4.0,,,,0,0,0,0,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.052994264999142615,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"James said,“I have to run, got to get to work.",4.0,4.0,,,,0,0,0,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052834785001323326,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,See you tonight!”,4.0,4.0,,,,0,0,0,0,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0030599300007452257,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,"Teresa smiled and walked towards the door without looking, and almost ran into the door again. ",4.0,4.0,,,,0,0,0,0,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.102486792999116,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,They both laughed and smiled once more goodbye. ,4.0,4.0,,,,0,0,0,0,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13639079999848036,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.586529801999859,space,0.6863129150005989,space,0.6514696710000862,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8544284109993896,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Jeff, hoping that today would be a pivotal day for his new business, had only been waiting inside the doors of the airport for a few minutes when he saw William and eagerly waved him over. ",1,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5032511149984202,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Jeff, checking his watch, was pleased to see that the two of them had two hours to discuss business before their flights left Boston.",1,1,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.003157459999783896,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,The two had met the night before in line for the bathroom at a local bar. ,1,1,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.12016319499889505,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Jeff had delivered some surprisingly-detailed complaints to William about the wine selection, and they quickly learned that Jeff was a representative for wine vineyards in the Northeast and William was a wine buyer for corporate events.",1,1,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10507306500221603,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Since they both had flights out of Boston at the same time, they had agreed to meet at the airport and talk about potentially doing business. ",1,1,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1537260349978169,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"They headed to security together, pleased to find that the line was not so long, and they chatted a little as they were waiting. ",2,1,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.053741947001981316,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"“It’s crazy that we met last night,” William said, “I am flying out right now to meet my boss, and was worried that I was going to show up empty handed without any local retailer prepared.” ",2,1,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.036317843001597794,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"“I know, what are the chances, right?” Jeff said.",2,1,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15301659499891684,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"William laughed and said, “I’m glad our shared complaining can come in handy.",2,1,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1028405479992216,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"I know this is fast, but I'd like to get right down to specifics.",2,2,,,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13598899800126674,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,I'd like to order a couple of sample shipments from you and present them to our corporate buyers.,2,2,,,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0030800000022281893,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Typically we expect to get these kinds of samples at a deep discount, at least half-off the label price.",2,2,,,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06961118699837243,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"This is nothing, okay, compared to what you will be making if one of these buyers makes a contract.",2,2,,,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0007077029986248817,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,So I propose that you send us $600 worth of wine shipments for a price of $300.”,2,2,,,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06971590499961167,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"When it was their turn to go through the metal detector, they took off their shoes and pulled out their laptops.",2,2,,,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05291612799919676,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Jeff mulled over the offer, nodding noncommittally to William's pitch as they proceeded through the metal detector and retrieved their belongings.",2,2,,,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06955215500056511,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"They began to walk through the concourse, and William handed some printed spreadsheets to Jeff as they navigated toward their gates at the end of the terminal.",3,2,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13622757000121055,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Jeff, weaving through the crowds of travelers, squinted at William's rosy projections of the number of bottles he could be able to purchase in the future.",3,2,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13399372499770834,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Finally Jeff said, “I don’t know, we’re not coming from corporate vineyards, so gambling with sample shipments is the kind of risk we can’t necessarily make. ",3,3,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10315142499894137,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"These corporate purchases would have to be huge and practically guaranteed, to offset the loss from selling sample shipments at this price.”",3,3,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11942178800018155,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"They walked to the gates very slowly, barely registering the hubbub of the airport since they were so caught up in figuring out this deal before their flights left.",3,3,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1194748299967614,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"At the end of their long walk, they got to Jeff’s gate first, which had begun boarding passengers.",3,3,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0007586949977849144,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"In these last minutes, William and Jeff agreed on a compromise rate on the sample shipment, paying $400 for a $600 shipment, and they finalized the deal with a handshake. ",3,4,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05303592500058585,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"“Well, what a tremendous pleasure to do business with you and to have all this work out,” William said.",3,4,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.022688487002596958,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Jeff nodded enthusiastically, and responded, “Likewise, this has been great.  ",3,4,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1009465330025705,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,I'll let you get to your gate.,3,4,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.003033911998500116,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"Once we’re both back on the ground, we can get all the shipments in the books.”",3,4,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06965575499998522,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,They parted with a wave as Jeff scanned his boarding pass at the gate. ,3,4,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0030634820031991694,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,He walked onto the plane and sat down in his aisle seat in the business class section.,4,4,,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06951084799948148,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,He typed out a quick email on his phone letting the rest of his team know the good news. ,4,4,,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15349071000309777,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,"When the flight attendant came by, he ordered a glass of champagne to celebrate.",4,4,,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1533837749993836,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
2,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5532276900012221,space,0.40282647799904225,space,0.8533934100014449,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
2,"Lana walked into lecture holding hands with her boyfriend, Aaron, who was trying to contain his excitement and anticipation for proposing to Lana in this class. ",1,1,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3531307580014982,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
2,"Lana was lost in thought, still puzzling over a calculus problem on her problem set due that night.",1,1,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06955649999872549,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
2,"The lecture hall was the fanciest one at Princeton, with chandeliers, high ceilings, wood floors and double-decker chalkboards.",1,1,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0029893120008637197,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
2,"This is where Aaron and Lana had met two years ago during an economics class, and now they were back together in the same lecture hall for their Chemistry class. ",1,1,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.07064334000097006,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_08_1238,body_behavioural,3.0.3,59.97551799347096,
