count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"“Liam, I think we are making the right decision.",4,4,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03693565500000773,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,This is good.” ,4,4,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06949165999998286,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03698991300001353,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.21954990000000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1845491660000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,"Emmanuella laughed, “Whoever leaks it loses their rights to the cat.”",4,4,,,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01965223999999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,"Liam rolled his eyes and managed a weak chuckle, knowing the cat would be a whole other issue to sort out later.
",4,4,,,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18613590800001134,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5531722850000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1866597030000037,space,0.6365148529999942,space,0.7006765429999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,Charlie saw Alma as they walked into class and he motioned for her to come sit in the back next to him: they had business to discuss.,1,1,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3338478249999923,1,0.5361030130000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,Charlie and Alma were both economics students with entrepreneurial bents.,1,1,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13599184300002776,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,They were also both very busy and in the same class.,1,1,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0529016479999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"After talking at a party, Charlie had discovered that Alma was looking for financing for her web development company.",1,1,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.019638077999985626,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,It was serendipitous because he had been talking with other members of his venture capital group about making an investment. ,1,1,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10298193299999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"His financial group had come to a decision that morning about Alma’s idea, and he didn't want to wait until after class to discuss the proposal with her. ",1,1,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2211757630000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"The class was in a large auditorium with small, foldable desks on the side of each cushioned chair. ",1,1,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16965895300000966,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"There were large windows on both sides of the hall, and they could see the first flurries of a winter storm starting outside. ",1,1,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1196419350000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"“Here we are at Lecture Seven already in History of the Eternal City,” said the professor. ",2,1,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13381938500000956,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,“We're going to talk today about the age of the first Roman emperor: Augustus.” ,2,1,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1193664950000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"She went into some recap of the last lecture, and Charlie took this as an opportunity to start talking to Alma.",2,1,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05059635499998194,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"“Okay so I’ve been thinking about your startup idea, and I have talked about it with my fellow investors.",2,2,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08339276299997778,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,We’d like to invest half of what you originally suggested.,2,2,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052571249999999736,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"Rather than $30,000, we start with $15,000.",2,2,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06937576300001069,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,We would see how the company does and then invest the other half later.” ,2,2,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1193525250000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"Alma, tapping her pen on her notebook, narrowed her eyes and pursed her lips.",2,2,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.003116339999991169,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,She turned back to the lecture as she considered this.,2,2,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1339326279999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"The professor was going on: “The senate had conferred upon him the title of Augustus the sacred and revered one, the restorer of traditional values, the city’s new religious leader, the restorer of temples. ",3,2,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13618718499998295,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"Augustus also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1886427700000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"Alma turned back to Charlie and offered her rebuttal, “I don’t know about that: it’s not going to be possible to implement our ideas effectively unless the project is fully funded. ",3,3,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18406275200001687,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,We would have to find other investors and that would set us back in our timeline. ,3,3,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08707436299999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11736264000001029,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,They whispered back and forth during the whole class in order to work out a compromise. ,3,3,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.018931912999988754,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"Finally, the class ended, and the professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.",4,3,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08411378799999625,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall to get to their next class. ",4,3,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03556831899999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08401487800000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0006449600000166811,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,"They shook hands, walked out of the now-empty lecture hall, and made plans to sign the official paperwork the next day.",4,4,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10295778500000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.502537947999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3693205769999963,space,0.4189352020000001,space,0.4199663100000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1,1,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4369415460000141,1,0.31731298799999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"They were a little pressed for time, with only a little over an hour until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1,1,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0527033599999811,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"When Isabel stopped to rummage through her purse looking for her phone, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he bought her.",1,2,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.003007424999992736,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06964579000000981,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"He tilted the ring backward and forward, despite having already studied it daily since he had purchased it a few weeks ago. ",1,2,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08652590799999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"It was a simple design, with a clear, white diamond on a thin silver band.",1,2,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0362222480000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"“Sven, let’s go! ” Isabel said. ",1,2,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0858903479999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,Sven discretely closed the box and put it in his pocket.,1,2,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15461681299998986,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3," They entered the security line, weaving through the roped walkways to the front. ",2,2,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13630736500002172,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"When they were up, Isabel realized her laptop was buried somewhere in her duffle bag. ",2,2,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03399128500001325,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,Sven had to hold the growing mound of objects she pulled from her bag until she unearthed the laptop.,2,2,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.019425764999994044,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,She set it into a bin and then had to unstrap her leather boots and put everything else into the bins.,2,2,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13537635800000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Finally, she relieved Sven of his holding duties, and he hurriedly deposited his own backpack on the belt as the people behind them glared without shame. ",2,2,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11952757800000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and the metal bars whirled around him.",2,2,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03631261300000688,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"“Sir, please step to the side.",2,2,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.25298592999999414,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"You need to empty your pockets,” the security guard said.",2,2,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15294152000001304,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"With a sinking feeling Sven realized the mistake he had made forgetting to put the ring back in his bag, as Isabel and the guard both looked at him expectantly.",2,2,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15319553800000563,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Sven,  deciding he would make the best of the situation, grabbed Isabel's hand as he reached into his pocket.",2,2,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1029299680000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"He got down on one knee and, giggling slightly at her confused look, said, “Isabel, this isn't quite how I'd planned this, but - will you marry me?”",2,3,,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0031095800000002782,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,The security guard gasped.,2,3,,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11870607199998062,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,All the people who were putting their shoes back on and gathering their belongings stopped what they were doing and walked closer to the couple.,2,3,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18839966999999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Isabel was astonished, and far too shy to respond in front of the backup of passengers waiting behind them.",2,3,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11957419500001265,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"She attempted to stammer a response as she frantically grabbed her and Sven’s shoes, leaving Sven to retrieve their bags.",2,3,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.170115471999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Both of them slipping in their socked feet, she fled onto the concourse with Sven trying to catch up behind her.",3,3,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15296614300001465,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Everyone in the terminal was looking at them with confusion as Sven, holding the bags in one hand and the open ring box in the other, finally caught up to her.",3,3,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11998415000002183,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,“Isabel?”,3,3,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13597864999999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"He watched her face as she turned, trying to read her expression.",3,3,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002938827999997784,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Her eyes were wide, but she was smiling as she hyperventilated, “Of course yes, Sven, yes!” ",3,4,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06935866499998156,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"They dropped their belongings and hugged, and Sven slipped the ring onto Isabel’s finger. ",3,4,,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13692471800001726,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"After getting their shoes back on, they practically skipped to the gate, filled with joy.",3,4,,,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.07059707500002332,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,Sven high-fived a confused shoe-shine attendant as they passed.,3,4,,,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.02006375999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"They sat down outside their gate, having actually made good time, until the attendant called for passengers.",3,4,,,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11932092999998645,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"They boarded, sitting together in first class, and had a glass of champagne to celebrate the departure into their new life together.",4,4,,,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1699244300000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Some of their neighboring passengers who had witnessed the proposal congratulated them, and a woman next to them showed them that she had been live-tweeting the whole event and that it was already going viral online.",4,4,,,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1367163449999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,"Isabel slid down in her seat with her hands over her face, both embarrassed and overjoyed at the same time.
",4,4,,,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002996365000001333,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5529982730000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3030599479999978,space,0.43582093000000555,space,0.5697310029999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,David saw Anna for the first time when she burst into the airport with her bag skidding behind her half-zipped. ,1,1,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.45289121999999793,9,0.27010691300000644,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"He had three hours until his flight, but she clearly had less than one.",1,1,,,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18599237799998036,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
