count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,parcelated_audio/33/33_23.ogg,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10425818699877709,487.1487905069989,None,487.1487905069989,None,487.1487905069989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_24.ogg,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.832244442000956,493.59863418199893,None,493.59863418199893,None,493.59863418199893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_25.ogg,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9547811199990974,506.68442674700054,None,506.68442674700054,None,506.68442674700054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_26.ogg,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2736647420006193,515.802688365,None,515.802688365,None,515.802688365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_27.ogg,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.520425377999345,523.7058914129993,None,523.7058914129993,None,523.7058914129993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_28.ogg,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.1141549640015,530.9727286559992,None,530.9727286559992,None,530.9727286559992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_29.ogg,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.371068655000272,543.0918763919999,None,543.0918763919999,None,543.0918763919999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_30.ogg,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.16194927300057,558.5085406919989,None,558.5085406919989,None,558.5085406919989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_31.ogg,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.1747617790006188,600.4823277409996,None,600.4823277409996,None,600.4823277409996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,parcelated_audio/33/33_32.ogg,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7770781189992704,607.3669154090003,None,607.3669154090003,None,607.3669154090003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1842273309994,None,610.1842273309994,None,space,3.776778232999277,610.1842273309994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
1,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,614.0076398189995,None,space,0.7373563189994456,614.0076398189995,None,614.0076398189995,None,614.7919623149992,None,space,0.5848936050006159,614.7919623149992,None,615.4436419220001,None,615.4436419220001,None,615.4436419220001,None,616.7347974379991,None,space,1.21811200600132,616.7347974379991,None,618.0865633110006,None,618.0865633110006,None,618.0865633110006,None,618.0865633110006,None,618.0865633110006,None,618.0865633110006,None,618.0865633110006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
1,parcelated_audio/11/11_1.ogg,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,633.037900329,None,633.037900329,None,633.037900329,None,,,,,,,,,,,,,,,,,,,,,631.7109428459989,None,space,1.2819750769995153,631.7109428459989,None,633.5607727030001,None,space,1.2322350049998931,633.5607727030001,None,1,0.7761367449984391,646.8563249549989,None,646.8563249549989,None,646.8563249549989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
1,parcelated_audio/11/11_2.ogg,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.394813865001197,652.1906107569994,None,652.1906107569994,None,652.1906107569994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
1,parcelated_audio/11/11_3.ogg,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.709784471000603,658.674339956,None,658.674339956,None,658.674339956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
1,parcelated_audio/11/11_4.ogg,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6488948480000545,672.56125402,None,672.56125402,None,672.56125402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
1,parcelated_audio/11/11_5.ogg,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.571090713001468,679.0295926099989,None,679.0295926099989,None,679.0295926099989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
1,parcelated_audio/11/11_6.ogg,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6482151830005023,694.2474750279998,None,694.2474750279998,None,694.2474750279998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100419_p1,001,2019_Oct_04_1318,body_behavioural,3.2.2,60.1264201274072,
