count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall time,participant,session,date,expName,psychopyVersion,frameRate,
7,parcelated_audio/44/44_22.aiff,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.7759461442097,None,2465.7757457150146,None,9,1.2292459899908863,2470.692474887008,None,2470.692474887008,None,2470.692474887008,None,2470.692474887008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
7,parcelated_audio/44/44_23.aiff,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.010200256211,None,2472.0092099350004,None,1,1.0811371629824862,2478.6430804870033,None,2478.6430804870033,None,2478.6430804870033,None,2478.6430804870033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
7,parcelated_audio/44/44_24.aiff,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.7930564342155,None,2479.793161145004,None,1,2.226874982006848,2488.5113644050143,None,2488.5113644050143,None,2488.5113644050143,None,2488.5113644050143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
7,parcelated_audio/44/44_25.aiff,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.827308664206,None,2490.8272085300123,None,1,0.39072401000885293,2497.1109490300005,None,2497.1109490300005,None,2497.1109490300005,None,2497.1109490300005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
7,parcelated_audio/44/44_26.aiff,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.5953054992046,None,2497.5949958270066,None,1,1.11484984998242,2502.428843700007,None,2502.428843700007,None,2502.428843700007,None,2502.428843700007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
7,parcelated_audio/44/44_27.aiff,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503.6283145462135,None,2503.6282570500043,None,1,0.1272571150038857,2510.611873442016,None,2510.611873442016,None,2510.611873442016,None,2510.611873442016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
7,parcelated_audio/44/44_28.aiff,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.845123589205,None,2510.8452535970137,None,1,1.6136327119893394,2521.263596477016,None,2521.263596477016,None,2521.263596477016,None,2521.263596477016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
7,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.946955690015,None,2522.946955690015,None,space,0.7449781320174225,2522.946955690015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512.4739996089775,2523.7129859100096,None,space,0.5001209719921462,2523.7129859100096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
,,"In this next part of the experiment, please recall each story to the best of your ability.",,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2883395550015848,2524.2796257500013,None,2524.2796257500013,None,2524.2796257500013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
