count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall time,participant,session,date,expName,psychopyVersion,frameRate,
0,parcelated_audio/24/24_30.ogg,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9537014400120825,366.50482694699895,None,366.50482694699895,None,366.50482694699895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
0,parcelated_audio/24/24_31.ogg,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.34446601298986934,375.2720216970192,None,375.2720216970192,None,375.2720216970192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
0,parcelated_audio/24/24_32.ogg,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0678005199879408,386.54017932500574,None,386.54017932500574,None,386.54017932500574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.6729964800179,None,387.6729964800179,None,space,1.6137706199951936,387.6729964800179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,389.32294953701785,None,space,0.7989110150083434,389.32294953701785,None,389.32294953701785,None,390.13973334699403,None,space,0.6188856650260277,390.13973334699403,None,390.8734221350169,None,390.8734221350169,None,390.8734221350169,None,392.9234272649919,None,space,0.9340133399819024,392.9234272649919,None,394.20769048001966,None,394.20769048001966,None,394.20769048001966,None,394.20769048001966,None,394.20769048001966,None,394.20769048001966,None,394.20769048001966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_1.ogg,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,421.926180570008,None,421.926180570008,None,421.926180570008,None,,,,,,,,,,,,,,,,,,,,,420.10849201501696,None,space,1.7483643799787387,420.10849201501696,None,424.1594757720013,None,space,1.0014297900197562,424.1594757720013,None,9,0.8743783949757926,435.2437562519917,None,435.2437562519917,None,435.2437562519917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_2.ogg,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.07174556501559,443.9937320899917,None,443.9937320899917,None,443.9937320899917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_3.ogg,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.734524208004586,455.52823684501345,None,455.52823684501345,None,455.52823684501345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_4.ogg,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5909503900038544,473.9622004000121,None,473.9622004000121,None,473.9622004000121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_5.ogg,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3265678620082326,482.64611217199126,None,482.64611217199126,None,482.64611217199126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_6.ogg,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3058560130011756,486.69759298700956,None,486.69759298700956,None,486.69759298700956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_7.ogg,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2962303670065012,497.463845160004,None,497.463845160004,None,497.463845160004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_8.ogg,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.28383773801033385,506.66511918001925,None,506.66511918001925,None,506.66511918001925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_9.ogg,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.28331296500982717,510.91475434199674,None,510.91475434199674,None,510.91475434199674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_10.ogg,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0915617900027428,516.132492965,None,516.132492965,None,516.132492965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_11.ogg,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2638875900011044,520.2491787119943,None,520.2491787119943,None,520.2491787119943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_12.ogg,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.934947692003334,529.5001809550158,None,529.5001809550158,None,529.5001809550158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_13.ogg,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9083317049953621,540.8168506600196,None,540.8168506600196,None,540.8168506600196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_14.ogg,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.24875794199761003,546.8175759520091,None,546.8175759520091,None,546.8175759520091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_15.ogg,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5582762400154024,553.1844041050063,None,553.1844041050063,None,553.1844041050063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_16.ogg,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4181680599867832,558.0513539419917,None,558.0513539419917,None,558.0513539419917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_17.ogg,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2721433450060431,563.602919994999,None,563.602919994999,None,563.602919994999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_18.ogg,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.27302103501278907,573.2357347600046,None,573.2357347600046,None,573.2357347600046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_19.ogg,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4231915400014259,583.6709187650122,None,583.6709187650122,None,583.6709187650122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_20.ogg,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4383975439995993,592.0370122500171,None,592.0370122500171,None,592.0370122500171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_21.ogg,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.37077746499562636,598.1211582850083,None,598.1211582850083,None,598.1211582850083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_22.ogg,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2875982880068477,602.4712462649914,None,602.4712462649914,None,602.4712462649914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_23.ogg,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35970426999847405,609.7715209269954,None,609.7715209269954,None,609.7715209269954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_24.ogg,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4817791850073263,614.4051615520148,None,614.4051615520148,None,614.4051615520148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_25.ogg,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.344734347978374,625.3726148800051,None,625.3726148800051,None,625.3726148800051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_26.ogg,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7333298320008907,631.10644516701,None,631.10644516701,None,631.10644516701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_27.ogg,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7402087679947726,641.6571059470007,None,641.6571059470007,None,641.6571059470007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_28.ogg,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2425960499967914,653.5079058349947,None,653.5079058349947,None,653.5079058349947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_29.ogg,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3055352430092171,660.9751316820038,None,660.9751316820038,None,660.9751316820038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_30.ogg,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5217867169994861,668.3756357819948,None,668.3756357819948,None,668.3756357819948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,parcelated_audio/12/12_31.ogg,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.6729538950021379,676.1761525949987,None,676.1761525949987,None,676.1761525949987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.8767007650167,None,676.8767007650167,None,space,0.7483896799967624,676.8767007650167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,677.6762768650078,None,space,1.769633249990875,677.6762768650078,None,677.6762768650078,None,679.4766853899928,None,space,0.4670787999930326,679.4766853899928,None,680.0430282049929,None,680.0430282049929,None,680.0430282049929,None,681.1940882499912,None,space,0.9015461569943,681.1940882499912,None,682.4105079699948,None,682.4105079699948,None,682.4105079699948,None,682.4105079699948,None,682.4105079699948,None,682.4105079699948,None,682.4105079699948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_1.ogg,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,703.061494070018,None,703.061494070018,None,703.061494070018,None,,,,,,,,,,,,,,,,,,,,,702.1612307449977,None,space,0.8315495119895786,702.1612307449977,None,703.3946343499993,None,space,0.4402640999760479,703.3946343499993,None,9,0.49510120300692506,712.7620286850142,None,712.7620286850142,None,712.7620286850142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_2.ogg,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9441555299854372,717.9799722550088,None,717.9799722550088,None,717.9799722550088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_3.ogg,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3780222450150177,723.729989621992,None,723.729989621992,None,723.729989621992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_4.ogg,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9424399650015403,733.8473714050197,None,733.8473714050197,None,733.8473714050197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_5.ogg,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7203241800016258,745.3311451670015,None,745.3311451670015,None,745.3311451670015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_6.ogg,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4337848330033012,754.8987726700143,None,754.8987726700143,None,754.8987726700143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_7.ogg,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.7471999200060964,761.4654448500078,None,761.4654448500078,None,761.4654448500078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_8.ogg,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3174834119854495,770.3326998100092,None,770.3326998100092,None,770.3326998100092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_9.ogg,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8416462629975285,775.5997156320082,None,775.5997156320082,None,775.5997156320082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_10.ogg,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.044989300018642,785.5846384949982,None,785.5846384949982,None,785.5846384949982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_11.ogg,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2642719449941069,790.2012676949962,None,790.2012676949962,None,790.2012676949962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_12.ogg,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3077822650084272,798.7693038750149,None,798.7693038750149,None,798.7693038750149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_13.ogg,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.31974058999912813,803.1015307700145,None,803.1015307700145,None,803.1015307700145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_14.ogg,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.29386715998407453,808.2193387449952,None,808.2193387449952,None,808.2193387449952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
