count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,key_resp_16.keys,key_resp_16.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,participant,session,date,expName,psychopyVersion,frameRate,
0,parcelated_audio/32/32_10.aiff,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,1.0030020899999954,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_11.aiff,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,9,2.1368150569999784,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_12.aiff,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,9,3.920250923000026,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_13.aiff,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.6195220870000071,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_14.aiff,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,0.636573210999984,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_15.aiff,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,4.003070593000018,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_16.aiff,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,1.2203052479999883,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_17.aiff,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,9,1.5699593779999645,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_18.aiff,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1.1368105520000427,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_19.aiff,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,0.9506443480000257,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_20.aiff,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,0.7200326970000219,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_21.aiff,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,1.5866010430000301,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_22.aiff,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,9,0.5699834200000282,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_23.aiff,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,0.8337386379999998,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_24.aiff,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.5196158849999506,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_25.aiff,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,9,2.0366709619999597,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_26.aiff,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,1.403228640000009,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_27.aiff,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,9,4.886975410000048,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_28.aiff,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.3698112249999781,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_29.aiff,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,3.1533544999999776,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_30.aiff,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,1,0.40309754199995496,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_31.aiff,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,5.719861869999988,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_32.aiff,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,1,0.8032854169999837,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,parcelated_audio/32/32_33.aiff,,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,9,2.503290119999974,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.734817790000022,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,space,4.036622338000029,space,1.7509095820000766,space,3.053383702000019,,,,,,,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_1.aiff,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,2.3675775699999804,space,1.9865615699999353,1,4.103500724000014,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_2.aiff,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,6.10372001199994,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_3.aiff,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,9,0.45338034799999605,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_4.aiff,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,0.4199987260000171,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_5.aiff,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,0.5838207270001021,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_6.aiff,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,1.2340261599999849,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_7.aiff,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,9,2.853345504999993,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_8.aiff,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,0.45302919399989605,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_9.aiff,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,9,0.9865294190000213,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_10.aiff,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,0.7034572040000739,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_11.aiff,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,4.18668430799994,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_12.aiff,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,9,1.2363417599999593,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_13.aiff,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.7031217979999838,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_14.aiff,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,9,3.070017409000002,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_15.aiff,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,2.4362093519999917,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_16.aiff,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,1.5173039649999964,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_17.aiff,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,0.46983162499998343,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_18.aiff,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,9,1.0201284500000156,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_19.aiff,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,0.30308478500001,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_20.aiff,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,6.5037377500000275,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_21.aiff,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,9,0.40305962100001125,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_22.aiff,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,1.0533540720000474,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_23.aiff,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,2.3036561979999988,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_24.aiff,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.5032844919999206,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_25.aiff,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,2.2196595259999867,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_26.aiff,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,3.4867632279999725,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_27.aiff,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,0.8351018120000617,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_28.aiff,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.5671826079999391,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_29.aiff,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,9,0.9864206600000216,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,parcelated_audio/21/21_30.aiff,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,1,2.2355223480000177,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.335900351999953,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,space,2.552593047000073,space,1.7858537230000593,space,2.035400541999934,,,,,,,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_1.aiff,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.6366660719999118,space,1.3034639119999838,1,5.886727360999998,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_2.aiff,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,3.520291456999985,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_3.aiff,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,9,1.8534888210000418,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_4.aiff,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,1.087124178999943,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_5.aiff,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,0.43648833800000375,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_6.aiff,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,0.8033897859999115,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_7.aiff,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,0.35321915199995146,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_8.aiff,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,9,0.26977710900007423,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_9.aiff,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,1.519995267000013,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_10.aiff,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,4.184368187000018,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_11.aiff,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,9,0.6006005579999965,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_12.aiff,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,4.0200443370000585,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_13.aiff,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.7362791539999307,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_14.aiff,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,3.986452030999999,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_15.aiff,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,0.41988579999997455,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_16.aiff,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,9,1.3508181400000012,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_17.aiff,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,0.6032589349999853,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_18.aiff,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1.5534048770000481,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_19.aiff,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,0.18657117499992637,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_20.aiff,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,9,3.753397307000114,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_21.aiff,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,1.3340363400000115,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_22.aiff,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,0.5363711970001077,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_23.aiff,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,9,0.3196966339999108,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_24.aiff,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,1.6364966050000476,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_25.aiff,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.3366152950000014,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_26.aiff,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,9,3.603483254999901,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_27.aiff,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,1.086517782999863,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_28.aiff,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,1.336527075000049,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_29.aiff,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,9,1.4197241819999817,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_30.aiff,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,1,1.3696644219999143,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,parcelated_audio/12/12_31.aiff,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,1.7538271099999747,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
2,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.9010461099999247,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
3,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,space,4.186721277000061,space,1.1699964800000089,space,0.7863913269998193,,,,,,,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
3,parcelated_audio/41/41_1.aiff,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.9531234030000633,space,1.2033372669998244,1,2.5029061189998174,,,,,,,,,,,082819_p1,001,2019_Aug_28_1240,body_behavioural,3.0.4,59.95734322824446,
